,Unnamed: 0,source,target,value,z_score
0,990,G1,G18,0.023613558,-0.30718243000536816
1,991,G10,G18,0.036731305,-0.07608528119236989
2,992,G100,G18,0.037583085,-0.06107935605782229
3,993,G11,G18,0.031820796,-0.16259439202676604
4,994,G12,G18,0.027155396,-0.24478538397623434
5,995,G13,G18,0.026772074,-0.2515384202466622
6,996,G14,G18,0.009850131,-0.5496546119734941
7,997,G15,G18,0.042642731,0.028057121768979187
8,998,G16,G18,0.019911345,-0.3724048244148972
9,999,G17,G18,0.048137239,0.12485462311812157
10,1000,G19,G18,0.014717636,-0.4639031085077684
11,1001,G2,G18,0.03740797,-0.06416438104072439
12,1002,G20,G18,0.036406143,-0.08181370476254024
13,1003,G21,G18,0.038973312,-0.03658753624281531
14,1004,G22,G18,0.173601412,2.3351741740654575
15,1005,G23,G18,0.017607405,-0.4129936515234105
16,1006,G24,G18,0.026469425,-0.2568702292067759
17,1007,G25,G18,0.020463916,-0.36267010528845367
18,1008,G26,G18,0.054979771,0.24540044824050747
19,1009,G27,G18,0.054563598,0.23806867139552396
20,1010,G28,G18,0.03026067,-0.19007934583697653
21,1011,G29,G18,0.066357664,0.4458463504064336
22,1012,G3,G18,0.017848682,-0.40874304150827956
23,1013,G30,G18,0.042014878,0.016996149318932053
24,1014,G31,G18,0.035830832,-0.09194903758918763
25,1015,G32,G18,0.034121555,-0.1220616050317245
26,1016,G33,G18,0.022489383,-0.3269871752308136
27,1017,G34,G18,0.027537392,-0.23805570802974974
28,1018,G35,G18,0.03047984,-0.1862181978741941
29,1019,G36,G18,0.045219532,0.07345297855433128
30,1020,G37,G18,0.036955608,-0.07213370446427761
31,1021,G38,G18,0.045431773,0.07719205737337086
32,1022,G39,G18,0.039086938,-0.03458577140994993
33,1023,G4,G18,0.031193037,-0.1736537084659151
34,1024,G40,G18,0.03969178,-0.02393018690429116
35,1025,G41,G18,0.033120789,-0.13969223697095837
36,1026,G42,G18,0.037514504,-0.062287556944967425
37,1027,G43,G18,0.022879355,-0.3201169849979251
38,1028,G44,G18,0.017863122,-0.40848865004693646
39,1029,G45,G18,0.019840796,-0.3736476958280757
40,1030,G46,G18,0.025647549,-0.27134933147013196
41,1031,G47,G18,0.029674063,-0.2004136818455721
42,1032,G48,G18,0.03159754,-0.16652752361219714
43,1033,G49,G18,0.080221851,0.6900936351200537
44,1034,G5,G18,0.032839328,-0.14465077402782145
45,1035,G50,G18,0.039209605,-0.032424730039549654
46,1036,G51,G18,0.053012772,0.21074755696138628
47,1037,G52,G18,0.028170757,-0.22689762991938942
48,1038,G53,G18,0.028625747,-0.2188820086592427
49,1039,G54,G18,0.017355261,-0.41743570696862564
50,1040,G55,G18,0.033121621,-0.13967757951279788
51,1041,G56,G18,0.022591779,-0.3251832508488405
52,1042,G57,G18,0.042442261,0.024525414272063596
53,1043,G58,G18,0.020799354,-0.3567606480162914
54,1044,G59,G18,0.107207992,1.1655121839429237
55,1045,G6,G18,0.019386551,-0.38165019232099945
56,1046,G60,G18,0.036842309,-0.07412970849327473
57,1047,G61,G18,0.014100905,-0.47476814315774213
58,1048,G62,G18,0.024157557,-0.297598724979107
59,1049,G63,G18,0.021264805,-0.34856073388376857
60,1050,G64,G18,0.042413533,0.024019309154233566
61,1051,G65,G18,0.039414994,-0.028806363844687616
62,1052,G66,G18,0.040243682,-0.014207253642642543
63,1053,G67,G18,0.018780368,-0.39232940140765965
64,1054,G68,G18,0.024547336,-0.2907319348537004
65,1055,G69,G18,0.041468266,0.007366410713135567
66,1056,G7,G18,0.558952519,9.123957500930398
67,1057,G70,G18,0.056253961,0.26784802830483057
68,1058,G71,G18,0.062403724,0.3761892468979069
69,1059,G72,G18,0.036890736,-0.07327656338950288
70,1060,G73,G18,0.014732976,-0.46363286162293427
71,1061,G74,G18,0.031665232,-0.16533498436003366
72,1062,G75,G18,0.018827913,-0.39149179461890893
73,1063,G76,G18,0.024493833,-0.29167450454596094
74,1064,G77,G18,0.026835626,-0.2504188159425569
75,1065,G78,G18,0.025799591,-0.26867078669412536
76,1066,G79,G18,0.050632074,0.16880647363474433
77,1067,G8,G18,0.0360728,-0.08768625413224308
78,1068,G80,G18,0.026276858,-0.260262708468304
79,1069,G81,G18,0.018295747,-0.400867036060539
80,1070,G82,G18,0.058490704,0.3072530366441004
81,1071,G83,G18,0.016175425,-0.4382210396684355
82,1072,G84,G18,0.016151725,-0.438638565820363
83,1073,G85,G18,0.033423605,-0.13435748594893013
84,1074,G86,G18,0.028254859,-0.22541599344557492
85,1075,G87,G18,0.020685683,-0.35876320562033137
86,1076,G88,G18,0.045271227,0.07436369646251226
87,1077,G89,G18,0.081739537,0.7168309176269815
88,1078,G9,G18,0.04554222,0.0791378173270389
89,1079,G90,G18,0.024670688,-0.2885588257443098
90,1080,G91,G18,0.012806588,-0.4975703033427337
91,1081,G92,G18,0.038012788,-0.05350921934635873
92,1082,G93,G18,0.06178718,0.3653275066525918
93,1083,G94,G18,0.02756392,-0.23758836061378638
94,1084,G95,G18,0.017132724,-0.4213561718324013
95,1085,G96,G18,0.025662288,-0.2710896724847624
96,1086,G97,G18,0.016221024,-0.4374177158286996
97,1087,G98,G18,0.100576757,1.048688807062049
98,1088,G99,G18,0.035375885,-0.0999639013124342
