,source,target,value
8217,G1,G84,0.02261761
8218,G10,G84,0.05569069
8219,G100,G84,0.047531747
8220,G11,G84,0.033330303
8221,G12,G84,0.039655366
8222,G13,G84,0.030611844
8223,G14,G84,0.021065113
8224,G15,G84,0.069876436
8225,G16,G84,0.03672774
8226,G17,G84,0.020757646
8227,G18,G84,0.037772821
8228,G19,G84,0.029820184
8229,G2,G84,0.047742604
8230,G20,G84,0.042508824
8231,G21,G84,0.113079638
8232,G22,G84,0.068812518
8233,G23,G84,0.024279194
8234,G24,G84,0.040483404
8235,G25,G84,0.083977315
8236,G26,G84,0.06060708
8237,G27,G84,0.024572828
8238,G28,G84,0.027460786
8239,G29,G84,0.051896892
8240,G3,G84,0.031703775
8241,G30,G84,0.028288256
8242,G31,G84,0.070914875
8243,G32,G84,0.041405441
8244,G33,G84,0.054220013
8245,G34,G84,0.040458002
8246,G35,G84,0.02685089
8247,G36,G84,0.032234866
8248,G37,G84,0.057466587
8249,G38,G84,0.044566999
8250,G39,G84,0.043818042
8251,G4,G84,0.040156789
8252,G40,G84,0.025392737
8253,G41,G84,0.020502244
8254,G42,G84,0.029175781
8255,G43,G84,0.026113412
8256,G44,G84,0.053462475
8257,G45,G84,0.037696641
8258,G46,G84,0.036660112
8259,G47,G84,0.021921978
8260,G48,G84,0.055663427
8261,G49,G84,0.047324495
8262,G5,G84,0.019404109
8263,G50,G84,0.022499193
8264,G51,G84,0.059657442
8265,G52,G84,0.051215144
8266,G53,G84,0.059126823
8267,G54,G84,0.024629825
8268,G55,G84,0.05347539
8269,G56,G84,0.034200988
8270,G57,G84,0.052412765
8271,G58,G84,0.023451119
8272,G59,G84,0.048671607
8273,G6,G84,0.020475846
8274,G60,G84,0.060186892
8275,G61,G84,0.020371382
8276,G62,G84,0.046945385
8277,G63,G84,0.070551304
8278,G64,G84,0.02448618
8279,G65,G84,0.038283382
8280,G66,G84,0.026127785
8281,G67,G84,0.042838287
8282,G68,G84,0.102328894
8283,G69,G84,0.061653705
8284,G7,G84,0.031329159
8285,G70,G84,0.034523865
8286,G71,G84,0.031381735
8287,G72,G84,0.038861688
8288,G73,G84,0.036131584
8289,G74,G84,0.036351058
8290,G75,G84,0.029615046
8291,G76,G84,0.017724136
8292,G77,G84,0.035615372
8293,G78,G84,0.047311303
8294,G79,G84,0.033475029
8295,G8,G84,0.025761912
8296,G80,G84,0.03694449
8297,G81,G84,0.037271859
8298,G82,G84,0.07454637
8299,G83,G84,0.036711941
8300,G85,G84,0.048855571
8301,G86,G84,0.040292025
8302,G87,G84,0.027939599
8303,G88,G84,0.047642856
8304,G89,G84,0.052040967
8305,G9,G84,0.076613847
8306,G90,G84,0.054582546
8307,G91,G84,0.03244006
8308,G92,G84,0.026362697
8309,G93,G84,0.022614974
8310,G94,G84,0.024288771
8311,G95,G84,0.018916632
8312,G96,G84,0.029492685
8313,G97,G84,0.034707136
8314,G98,G84,0.073534397
8315,G99,G84,0.052763243
