,source,target,value
5346,G1,G58,0.021814749
5347,G10,G58,0.037015611
5348,G100,G58,0.044791086
5349,G11,G58,0.160476631
5350,G12,G58,0.017074338
5351,G13,G58,0.050224406
5352,G14,G58,0.024738353
5353,G15,G58,0.08744775
5354,G16,G58,0.018845063
5355,G17,G58,0.025938418
5356,G18,G58,0.041339538
5357,G19,G58,0.013311893
5358,G2,G58,0.034384757
5359,G20,G58,0.054166053
5360,G21,G58,0.053640013
5361,G22,G58,0.030781575
5362,G23,G58,0.022758701
5363,G24,G58,0.025881333
5364,G25,G58,0.025271406
5365,G26,G58,0.08487539
5366,G27,G58,0.044259738
5367,G28,G58,0.034784847
5368,G29,G58,0.072439203
5369,G3,G58,0.030798573
5370,G30,G58,0.032405263
5371,G31,G58,0.051892488
5372,G32,G58,0.041709383
5373,G33,G58,0.048400087
5374,G34,G58,0.060934816
5375,G35,G58,0.044419355
5376,G36,G58,0.016053405
5377,G37,G58,0.037454628
5378,G38,G58,0.025916835
5379,G39,G58,0.054549983
5380,G4,G58,0.032391395
5381,G40,G58,0.022615095
5382,G41,G58,0.019953891
5383,G42,G58,0.026647557
5384,G43,G58,0.018558893
5385,G44,G58,0.043086652
5386,G45,G58,0.040244617
5387,G46,G58,0.026749391
5388,G47,G58,0.06240982
5389,G48,G58,0.052182516
5390,G49,G58,0.028248665
5391,G5,G58,0.055900721
5392,G50,G58,0.041381763
5393,G51,G58,0.061353921
5394,G52,G58,0.033600298
5395,G53,G58,0.083931271
5396,G54,G58,0.036265276
5397,G55,G58,0.039330257
5398,G56,G58,0.021847304
5399,G57,G58,0.022250276
5400,G59,G58,0.074461712
5401,G6,G58,0.014088927
5402,G60,G58,0.014748808
5403,G61,G58,0.032539069
5404,G62,G58,0.025170539
5405,G63,G58,0.032061735
5406,G64,G58,0.021407076
5407,G65,G58,0.018933101
5408,G66,G58,0.0642114
5409,G67,G58,0.037751208
5410,G68,G58,0.037768654
5411,G69,G58,0.071048467
5412,G7,G58,0.202631975
5413,G70,G58,0.039866954
5414,G71,G58,0.044872401
5415,G72,G58,0.049744964
5416,G73,G58,0.042600862
5417,G74,G58,0.032563991
5418,G75,G58,0.041436338
5419,G76,G58,0.014223081
5420,G77,G58,0.03411754
5421,G78,G58,0.063080996
5422,G79,G58,0.025481545
5423,G8,G58,0.068098353
5424,G80,G58,0.035291788
5425,G81,G58,0.023933947
5426,G82,G58,0.051810875
5427,G83,G58,0.02413742
5428,G84,G58,0.01792841
5429,G85,G58,0.075541823
5430,G86,G58,0.027120063
5431,G87,G58,0.042737243
5432,G88,G58,0.020844053
5433,G89,G58,0.040952277
5434,G9,G58,0.081575016
5435,G90,G58,0.020637865
5436,G91,G58,0.025599096
5437,G92,G58,0.043781018
5438,G93,G58,0.022667965
5439,G94,G58,0.044515231
5440,G95,G58,0.028163583
5441,G96,G58,0.014747375
5442,G97,G58,0.032516602
5443,G98,G58,0.038406926
5444,G99,G58,0.107149293
