,source,target,value
3762,G1,G43,0.061252402
3763,G10,G43,0.023058018
3764,G100,G43,0.044826912
3765,G11,G43,0.070539102
3766,G12,G43,0.040625312
3767,G13,G43,0.014375954
3768,G14,G43,0.037685465
3769,G15,G43,0.052532483
3770,G16,G43,0.02056187
3771,G17,G43,0.02649504
3772,G18,G43,0.021496832
3773,G19,G43,0.011508828
3774,G2,G43,0.039328552
3775,G20,G43,0.03651991
3776,G21,G43,0.052920933
3777,G22,G43,0.035720709
3778,G23,G43,0.035201598
3779,G24,G43,0.024488727
3780,G25,G43,0.037302753
3781,G26,G43,0.042446619
3782,G27,G43,0.019084488
3783,G28,G43,0.034691463
3784,G29,G43,0.053999997
3785,G3,G43,0.036166493
3786,G30,G43,0.041602719
3787,G31,G43,0.024248248
3788,G32,G43,0.034511388
3789,G33,G43,0.020228201
3790,G34,G43,0.032598035
3791,G35,G43,0.231150484
3792,G36,G43,0.016639177
3793,G37,G43,0.036055589
3794,G38,G43,0.048756041
3795,G39,G43,0.050138954
3796,G4,G43,0.041994023
3797,G40,G43,0.015018514
3798,G41,G43,0.044911624
3799,G42,G43,0.081192143
3800,G44,G43,0.028213255
3801,G45,G43,0.021127312
3802,G46,G43,0.01093117
3803,G47,G43,0.04174201
3804,G48,G43,0.035678097
3805,G49,G43,0.022424806
3806,G5,G43,0.053187849
3807,G50,G43,0.026243391
3808,G51,G43,0.069568153
3809,G52,G43,0.027076892
3810,G53,G43,0.039009166
3811,G54,G43,0.038506167
3812,G55,G43,0.032428815
3813,G56,G43,0.016152815
3814,G57,G43,0.020240774
3815,G58,G43,0.030199568
3816,G59,G43,0.026750503
3817,G6,G43,0.017397486
3818,G60,G43,0.018277311
3819,G61,G43,0.020323131
3820,G62,G43,0.024785698
3821,G63,G43,0.084736027
3822,G64,G43,0.017785609
3823,G65,G43,0.029109085
3824,G66,G43,0.026840867
3825,G67,G43,0.039272624
3826,G68,G43,0.030102382
3827,G69,G43,0.042147057
3828,G7,G43,0.044552875
3829,G70,G43,0.040795116
3830,G71,G43,0.040545466
3831,G72,G43,0.031360043
3832,G73,G43,0.016603506
3833,G74,G43,0.040221821
3834,G75,G43,0.24881367
3835,G76,G43,0.04371211
3836,G77,G43,0.017642812
3837,G78,G43,0.06631129
3838,G79,G43,0.023509973
3839,G8,G43,0.05139943
3840,G80,G43,0.040836765
3841,G81,G43,0.025414969
3842,G82,G43,0.093113239
3843,G83,G43,0.028053096
3844,G84,G43,0.018975982
3845,G85,G43,0.040695411
3846,G86,G43,0.132872589
3847,G87,G43,0.010163926
3848,G88,G43,0.022393138
3849,G89,G43,0.058155747
3850,G9,G43,0.04857395
3851,G90,G43,0.031738417
3852,G91,G43,0.029312784
3853,G92,G43,0.016690862
3854,G93,G43,0.030720824
3855,G94,G43,0.040777449
3856,G95,G43,0.098036906
3857,G96,G43,0.028155519
3858,G97,G43,0.024228562
3859,G98,G43,0.029948787
3860,G99,G43,0.037679567
