,source,target,value
7524,G1,G78,0.032284364
7525,G10,G78,0.054931985
7526,G100,G78,0.038713837
7527,G11,G78,0.034130931
7528,G12,G78,0.025741511
7529,G13,G78,0.025996575
7530,G14,G78,0.020464942
7531,G15,G78,0.03881096
7532,G16,G78,0.046493973
7533,G17,G78,0.037207902
7534,G18,G78,0.031794746
7535,G19,G78,0.022173978
7536,G2,G78,0.027825465
7537,G20,G78,0.041699878
7538,G21,G78,0.053328661
7539,G22,G78,0.10107957
7540,G23,G78,0.046204519
7541,G24,G78,0.040397243
7542,G25,G78,0.04263238
7543,G26,G78,0.092748891
7544,G27,G78,0.098319291
7545,G28,G78,0.042727218
7546,G29,G78,0.054716819
7547,G3,G78,0.02927059
7548,G30,G78,0.038325627
7549,G31,G78,0.042675281
7550,G32,G78,0.0318064
7551,G33,G78,0.08295526
7552,G34,G78,0.029295377
7553,G35,G78,0.028391678
7554,G36,G78,0.030331838
7555,G37,G78,0.03177459
7556,G38,G78,0.02646388
7557,G39,G78,0.028735535
7558,G4,G78,0.098260262
7559,G40,G78,0.024364372
7560,G41,G78,0.022432743
7561,G42,G78,0.023879196
7562,G43,G78,0.04659751
7563,G44,G78,0.028262633
7564,G45,G78,0.036764331
7565,G46,G78,0.046818904
7566,G47,G78,0.046021491
7567,G48,G78,0.047606345
7568,G49,G78,0.034053793
7569,G5,G78,0.020634566
7570,G50,G78,0.022947295
7571,G51,G78,0.041654358
7572,G52,G78,0.075327824
7573,G53,G78,0.035027034
7574,G54,G78,0.024661116
7575,G55,G78,0.083109355
7576,G56,G78,0.022734134
7577,G57,G78,0.025125055
7578,G58,G78,0.061497867
7579,G59,G78,0.037598433
7580,G6,G78,0.016786891
7581,G60,G78,0.031775772
7582,G61,G78,0.018609338
7583,G62,G78,0.084728004
7584,G63,G78,0.098756136
7585,G64,G78,0.021044315
7586,G65,G78,0.020659453
7587,G66,G78,0.029956638
7588,G67,G78,0.026992153
7589,G68,G78,0.017115492
7590,G69,G78,0.033912735
7591,G7,G78,0.03741583
7592,G70,G78,0.052674615
7593,G71,G78,0.038505077
7594,G72,G78,0.038298068
7595,G73,G78,0.033569094
7596,G74,G78,0.043974506
7597,G75,G78,0.025651944
7598,G76,G78,0.021283053
7599,G77,G78,0.016146444
7600,G79,G78,0.063030578
7601,G8,G78,0.041845147
7602,G80,G78,0.119269407
7603,G81,G78,0.029988349
7604,G82,G78,0.069711884
7605,G83,G78,0.022347117
7606,G84,G78,0.032768505
7607,G85,G78,0.031549025
7608,G86,G78,0.024715899
7609,G87,G78,0.019708205
7610,G88,G78,0.024936058
7611,G89,G78,0.013328327
7612,G9,G78,0.057389476
7613,G90,G78,0.071686936
7614,G91,G78,0.098226855
7615,G92,G78,0.014714616
7616,G93,G78,0.050826656
7617,G94,G78,0.04135378
7618,G95,G78,0.055686547
7619,G96,G78,0.070436708
7620,G97,G78,0.04494342
7621,G98,G78,0.014868771
7622,G99,G78,0.042352806
