,source,target,value
9009,G1,G91,0.031113075
9010,G10,G91,0.030376888
9011,G100,G91,0.049117032
9012,G11,G91,0.025860635
9013,G12,G91,0.022510487
9014,G13,G91,0.037936094
9015,G14,G91,0.072634997
9016,G15,G91,0.044776622
9017,G16,G91,0.025898796
9018,G17,G91,0.034436314
9019,G18,G91,0.015176106
9020,G19,G91,0.019662148
9021,G2,G91,0.089925172
9022,G20,G91,0.036710664
9023,G21,G91,0.050410775
9024,G22,G91,0.024877375
9025,G23,G91,0.034634506
9026,G24,G91,0.014752603
9027,G25,G91,0.026123707
9028,G26,G91,0.030579682
9029,G27,G91,0.041536129
9030,G28,G91,0.081160568
9031,G29,G91,0.030009017
9032,G3,G91,0.029970806
9033,G30,G91,0.024554929
9034,G31,G91,0.042907045
9035,G32,G91,0.039416408
9036,G33,G91,0.035391521
9037,G34,G91,0.039906288
9038,G35,G91,0.027170183
9039,G36,G91,0.02387839
9040,G37,G91,0.039463686
9041,G38,G91,0.034029564
9042,G39,G91,0.03772906
9043,G4,G91,0.031990285
9044,G40,G91,0.034657393
9045,G41,G91,0.064057582
9046,G42,G91,0.017132572
9047,G43,G91,0.037434002
9048,G44,G91,0.03856194
9049,G45,G91,0.051200118
9050,G46,G91,0.024845038
9051,G47,G91,0.042428456
9052,G48,G91,0.047225382
9053,G49,G91,0.033957353
9054,G5,G91,0.027516954
9055,G50,G91,0.04424529
9056,G51,G91,0.03829564
9057,G52,G91,0.087844165
9058,G53,G91,0.038927294
9059,G54,G91,0.077345842
9060,G55,G91,0.02175529
9061,G56,G91,0.036100177
9062,G57,G91,0.023992345
9063,G58,G91,0.037517682
9064,G59,G91,0.13282656
9065,G6,G91,0.042496543
9066,G60,G91,0.032364966
9067,G61,G91,0.033220938
9068,G62,G91,0.030422694
9069,G63,G91,0.044212456
9070,G64,G91,0.024785713
9071,G65,G91,0.04179943
9072,G66,G91,0.0391597
9073,G67,G91,0.051162719
9074,G68,G91,0.046634369
9075,G69,G91,0.02802719
9076,G7,G91,0.035731982
9077,G70,G91,0.058504163
9078,G71,G91,0.051457102
9079,G72,G91,0.029985751
9080,G73,G91,0.038211455
9081,G74,G91,0.037858036
9082,G75,G91,0.07178765
9083,G76,G91,0.026881311
9084,G77,G91,0.034175158
9085,G78,G91,0.117014985
9086,G79,G91,0.044054995
9087,G8,G91,0.035326819
9088,G80,G91,0.033277859
9089,G81,G91,0.084889675
9090,G82,G91,0.045756458
9091,G83,G91,0.033465069
9092,G84,G91,0.027254703
9093,G85,G91,0.061993907
9094,G86,G91,0.026127211
9095,G87,G91,0.018870202
9096,G88,G91,0.025167527
9097,G89,G91,0.05180601
9098,G9,G91,0.037645312
9099,G90,G91,0.024758261
9100,G92,G91,0.08852414
9101,G93,G91,0.102270685
9102,G94,G91,0.021723634
9103,G95,G91,0.011181893
9104,G96,G91,0.030790537
9105,G97,G91,0.028827555
9106,G98,G91,0.024368662
9107,G99,G91,0.091272956
