,Unnamed: 0,source,target,value,z_score
0,8217,G1,G84,0.02261761,-1.0521097072522116
1,8218,G10,G84,0.05569069,0.7926518788564508
2,8219,G100,G84,0.047531747,0.3375595611875137
3,8220,G11,G84,0.033330303,-0.4545734472433113
4,8221,G12,G84,0.039655366,-0.10177191644795712
5,8222,G13,G84,0.030611844,-0.6062045846097546
6,8223,G14,G84,0.021065113,-1.138705416758219
7,8224,G15,G84,0.069876436,1.5839092788656006
8,8225,G16,G84,0.03672774,-0.2650700423948889
9,8226,G17,G84,0.020757646,-1.155855416413409
10,8227,G18,G84,0.037772821,-0.2067771563627437
11,8228,G19,G84,0.029820184,-0.6503620672892868
12,8229,G2,G84,0.047742604,0.349320815166947
13,8230,G20,G84,0.042508824,0.05738924138719031
14,8231,G21,G84,0.113079638,3.9937122801733995
15,8232,G22,G84,0.068812518,1.524565696194451
16,8233,G23,G84,0.024279194,-0.9594293056901928
17,8234,G24,G84,0.040483404,-0.05558532922238724
18,8235,G25,G84,0.083977315,2.3704329382758016
19,8236,G26,G84,0.06060708,1.0668799644876883
20,8237,G27,G84,0.024572828,-0.9430508878477833
21,8238,G28,G84,0.027460786,-0.7819653771939465
22,8239,G29,G84,0.051896892,0.5810401143683573
23,8240,G3,G84,0.031703775,-0.5452984832281713
24,8241,G30,G84,0.028288256,-0.7358104720669569
25,8242,G31,G84,0.070914875,1.6418316851463914
26,8243,G32,G84,0.041405441,-0.004155633573512877
27,8244,G33,G84,0.054220013,0.7106199533395792
28,8245,G34,G84,0.040458002,-0.057002210680368585
29,8246,G35,G84,0.02685089,-0.8159843652144554
30,8247,G36,G84,0.032234866,-0.5156751074939475
31,8248,G37,G84,0.057466587,0.8917084700927558
32,8249,G38,G84,0.044566999,0.17219083160767176
33,8250,G39,G84,0.043818042,0.1304152514909367
34,8251,G4,G84,0.040156789,-0.07380337258112145
35,8252,G40,G84,0.025392737,-0.8973177227689711
36,8253,G41,G84,0.020502244,-1.1701013166626548
37,8254,G42,G84,0.029175781,-0.6863057985768831
38,8255,G43,G84,0.026113412,-0.8571196657368212
39,8256,G44,G84,0.053462475,0.6683657392652452
40,8257,G45,G84,0.037696641,-0.21102635049978052
41,8258,G46,G84,0.036660112,-0.26884222014626125
42,8259,G47,G84,0.021921978,-1.0909109072513632
43,8260,G48,G84,0.055663427,0.7911311939029454
44,8261,G49,G84,0.047324495,0.32599938813304796
45,8262,G5,G84,0.019404109,-1.231353466881547
46,8263,G50,G84,0.022499193,-1.058714811244408
47,8264,G51,G84,0.059657442,1.0139107308055195
48,8265,G52,G84,0.051215144,0.5430133408774575
49,8266,G53,G84,0.059126823,0.9843136824489895
50,8267,G54,G84,0.024629825,-0.9398716896562803
51,8268,G55,G84,0.05347539,0.6690861165595458
52,8269,G56,G84,0.034200988,-0.40600808104212815
53,8270,G57,G84,0.052412765,0.6098146552853398
54,8271,G58,G84,0.023451119,-1.0056179567144377
55,8272,G59,G84,0.048671607,0.4011390627501688
56,8273,G6,G84,0.020475846,-1.1715737533498365
57,8274,G60,G84,0.060186892,1.0434425742795845
58,8275,G61,G84,0.020371382,-1.1774005821281437
59,8276,G62,G84,0.046945385,0.3048532606810641
60,8277,G63,G84,0.070551304,1.6215522973596137
61,8278,G64,G84,0.02448618,-0.9478839696748508
62,8279,G65,G84,0.038283382,-0.17829891000149692
63,8280,G66,G84,0.026127785,-0.8563179636190522
64,8281,G67,G84,0.042838287,0.0757661414655659
65,8282,G68,G84,0.102328894,3.394053598451341
66,8283,G69,G84,0.061653705,1.1252589722807629
67,8284,G7,G84,0.031329159,-0.566193942808642
68,8285,G70,G84,0.034523865,-0.3879985371279235
69,8286,G71,G84,0.031381735,-0.5632613406696442
70,8287,G72,G84,0.038861688,-0.146041959822797
71,8288,G73,G84,0.036131584,-0.2983226359884761
72,8289,G74,G84,0.036351058,-0.28608074003111117
73,8290,G75,G84,0.029615046,-0.6618043249275581
74,8291,G76,G84,0.017724136,-1.3250595763850985
75,8292,G77,G84,0.035615372,-0.32711608576359014
76,8293,G78,G84,0.047311303,0.32526356023785497
77,8294,G79,G84,0.033475029,-0.44650087083642176
78,8295,G8,G84,0.025761912,-0.8767257531504273
79,8296,G80,G84,0.03694449,-0.25298008664268634
80,8297,G81,G84,0.037271859,-0.2347199864136543
81,8298,G82,G84,0.07454637,1.8443904573002299
82,8299,G83,G84,0.036711941,-0.2659512844291638
83,8300,G85,G84,0.048855571,0.41140026976284794
84,8301,G86,G84,0.040292025,-0.06626013264522802
85,8302,G87,G84,0.027939599,-0.7552579816526348
86,8303,G88,G84,0.047642856,0.3437570370522031
87,8304,G89,G84,0.052040967,0.5890763790742332
88,8305,G9,G84,0.076613847,1.959710897663304
89,8306,G90,G84,0.054582546,0.7308414432067685
90,8307,G91,G84,0.03244006,-0.5042297262684923
91,8308,G92,G84,0.026362697,-0.8432149616090804
92,8309,G93,G84,0.022614974,-1.052256738963228
93,8310,G94,G84,0.024288771,-0.958895116503393
94,8311,G95,G84,0.018916632,-1.2585441259828913
95,8312,G96,G84,0.029492685,-0.6686294187028533
96,8313,G97,G84,0.034707136,-0.377775984506646
97,8314,G98,G84,0.073534397,1.7879442806339159
98,8315,G99,G84,0.052763243,0.629363737232839
