,source,target,value
8316,G1,G85,0.017803826
8317,G10,G85,0.076623994
8318,G100,G85,0.057257475
8319,G11,G85,0.036430111
8320,G12,G85,0.040440337
8321,G13,G85,0.020830357
8322,G14,G85,0.029683248
8323,G15,G85,0.265710023
8324,G16,G85,0.026996266
8325,G17,G85,0.015464298
8326,G18,G85,0.007096404
8327,G19,G85,0.024426131
8328,G2,G85,0.021226345
8329,G20,G85,0.03163078
8330,G21,G85,0.248935184
8331,G22,G85,0.020051275
8332,G23,G85,0.017047555
8333,G24,G85,0.020703816
8334,G25,G85,0.078476435
8335,G26,G85,0.028008176
8336,G27,G85,0.01537851
8337,G28,G85,0.015872762
8338,G29,G85,0.121880037
8339,G3,G85,0.020368441
8340,G30,G85,0.022714139
8341,G31,G85,0.019465872
8342,G32,G85,0.050402375
8343,G33,G85,0.016845136
8344,G34,G85,0.018139684
8345,G35,G85,0.011963556
8346,G36,G85,0.020723394
8347,G37,G85,0.58632585
8348,G38,G85,0.055904092
8349,G39,G85,0.041836101
8350,G4,G85,0.014012237
8351,G40,G85,0.018869285
8352,G41,G85,0.018420436
8353,G42,G85,0.031418617
8354,G43,G85,0.018098811
8355,G44,G85,0.021081849
8356,G45,G85,0.040294035
8357,G46,G85,0.021931141
8358,G47,G85,0.014135293
8359,G48,G85,0.05754043
8360,G49,G85,0.024207043
8361,G5,G85,0.020001555
8362,G50,G85,0.019804687
8363,G51,G85,0.056410438
8364,G52,G85,0.009091686
8365,G53,G85,0.052751614
8366,G54,G85,0.130720763
8367,G55,G85,0.060862765
8368,G56,G85,0.013715979
8369,G57,G85,0.011161434
8370,G58,G85,0.042976462
8371,G59,G85,0.018181484
8372,G6,G85,0.016156921
8373,G60,G85,0.019116016
8374,G61,G85,0.006462323
8375,G62,G85,0.019913994
8376,G63,G85,0.03529343
8377,G64,G85,0.005776725
8378,G65,G85,0.016428927
8379,G66,G85,0.021353649
8380,G67,G85,0.016301073
8381,G68,G85,0.032935551
8382,G69,G85,0.089667753
8383,G7,G85,0.0233623
8384,G70,G85,0.036506315
8385,G71,G85,0.085348739
8386,G72,G85,0.018357539
8387,G73,G85,0.013100705
8388,G74,G85,0.038940291
8389,G75,G85,0.011980328
8390,G76,G85,0.015188738
8391,G77,G85,0.016025631
8392,G78,G85,0.009055044
8393,G79,G85,0.014248783
8394,G8,G85,0.031933356
8395,G80,G85,0.03998366
8396,G81,G85,0.013152808
8397,G82,G85,0.03968643
8398,G83,G85,0.012151232
8399,G84,G85,0.033618084
8400,G86,G85,0.016954463
8401,G87,G85,0.022006254
8402,G88,G85,0.016444127
8403,G89,G85,0.119645599
8404,G9,G85,0.018979445
8405,G90,G85,0.030207519
8406,G91,G85,0.024903416
8407,G92,G85,0.033093633
8408,G93,G85,0.015382142
8409,G94,G85,0.023976807
8410,G95,G85,0.014100158
8411,G96,G85,0.012878525
8412,G97,G85,0.034412427
8413,G98,G85,0.030834426
8414,G99,G85,0.032809798
