,source,target,value
3663,G1,G42,0.089708153
3664,G10,G42,0.047582266
3665,G100,G42,0.032947099
3666,G11,G42,0.037146064
3667,G12,G42,0.051572035
3668,G13,G42,0.016223918
3669,G14,G42,0.0663765
3670,G15,G42,0.04870623
3671,G16,G42,0.016605559
3672,G17,G42,0.035069656
3673,G18,G42,0.051992709
3674,G19,G42,0.022520627
3675,G2,G42,0.037535076
3676,G20,G42,0.041056883
3677,G21,G42,0.072390421
3678,G22,G42,0.023829527
3679,G23,G42,0.02609244
3680,G24,G42,0.037886336
3681,G25,G42,0.044355033
3682,G26,G42,0.057716002
3683,G27,G42,0.027306134
3684,G28,G42,0.014789094
3685,G29,G42,0.088173369
3686,G3,G42,0.034018318
3687,G30,G42,0.02928492
3688,G31,G42,0.039889272
3689,G32,G42,0.075188751
3690,G33,G42,0.023392852
3691,G34,G42,0.03046114
3692,G35,G42,0.049898591
3693,G36,G42,0.017261674
3694,G37,G42,0.039678922
3695,G38,G42,0.047728619
3696,G39,G42,0.02812217
3697,G4,G42,0.016555241
3698,G40,G42,0.027371922
3699,G41,G42,0.04114389
3700,G43,G42,0.077691971
3701,G44,G42,0.023404353
3702,G45,G42,0.040090589
3703,G46,G42,0.019646302
3704,G47,G42,0.089709212
3705,G48,G42,0.043851893
3706,G49,G42,0.042336364
3707,G5,G42,0.05758352
3708,G50,G42,0.030180236
3709,G51,G42,0.094901366
3710,G52,G42,0.035144018
3711,G53,G42,0.062820612
3712,G54,G42,0.022796416
3713,G55,G42,0.037993624
3714,G56,G42,0.017902393
3715,G57,G42,0.027128866
3716,G58,G42,0.01831736
3717,G59,G42,0.031906926
3718,G6,G42,0.015720525
3719,G60,G42,0.01471759
3720,G61,G42,0.017568452
3721,G62,G42,0.024655049
3722,G63,G42,0.016901694
3723,G64,G42,0.020774012
3724,G65,G42,0.041619612
3725,G66,G42,0.108719549
3726,G67,G42,0.030175363
3727,G68,G42,0.029752262
3728,G69,G42,0.044561799
3729,G7,G42,0.034632555
3730,G70,G42,0.042367805
3731,G71,G42,0.050885634
3732,G72,G42,0.037597044
3733,G73,G42,0.050990182
3734,G74,G42,0.026281897
3735,G75,G42,0.02303182
3736,G76,G42,0.026210594
3737,G77,G42,0.023368514
3738,G78,G42,0.022411455
3739,G79,G42,0.026098497
3740,G8,G42,0.056135099
3741,G80,G42,0.045843378
3742,G81,G42,0.025330396
3743,G82,G42,0.058053792
3744,G83,G42,0.085621358
3745,G84,G42,0.010481401
3746,G85,G42,0.062770302
3747,G86,G42,0.024880356
3748,G87,G42,0.020308091
3749,G88,G42,0.06719436
3750,G89,G42,0.020948245
3751,G9,G42,0.039879821
3752,G90,G42,0.027449449
3753,G91,G42,0.024535742
3754,G92,G42,0.0256844
3755,G93,G42,0.211340362
3756,G94,G42,0.139415794
3757,G95,G42,0.028349011
3758,G96,G42,0.031291787
3759,G97,G42,0.021089623
3760,G98,G42,0.033720355
3761,G99,G42,0.036943649
