,source,target,value
1485,G1,G22,0.019266851
1486,G10,G22,0.024029176
1487,G100,G22,0.030644234
1488,G11,G22,0.042235354
1489,G12,G22,0.032355114
1490,G13,G22,0.060187957
1491,G14,G22,0.015111539
1492,G15,G22,0.073880634
1493,G16,G22,0.023453073
1494,G17,G22,0.023760583
1495,G18,G22,0.253545968
1496,G19,G22,0.027023171
1497,G2,G22,0.012898624
1498,G20,G22,0.046998808
1499,G21,G22,0.048526462
1500,G23,G22,0.017155643
1501,G24,G22,0.026316601
1502,G25,G22,0.023861257
1503,G26,G22,0.051831919
1504,G27,G22,0.031850802
1505,G28,G22,0.046115917
1506,G29,G22,0.048544126
1507,G3,G22,0.013608458
1508,G30,G22,0.045166364
1509,G31,G22,0.072967708
1510,G32,G22,0.026134711
1511,G33,G22,0.014711021
1512,G34,G22,0.015678858
1513,G35,G22,0.032442327
1514,G36,G22,0.041265704
1515,G37,G22,0.044979665
1516,G38,G22,0.027366372
1517,G39,G22,0.037692185
1518,G4,G22,0.022370411
1519,G40,G22,0.016079772
1520,G41,G22,0.045715746
1521,G42,G22,0.017418726
1522,G43,G22,0.026853673
1523,G44,G22,0.048318551
1524,G45,G22,0.030257342
1525,G46,G22,0.038474114
1526,G47,G22,0.023547613
1527,G48,G22,0.13714426
1528,G49,G22,0.020307751
1529,G5,G22,0.085539842
1530,G50,G22,0.030280657
1531,G51,G22,0.064546354
1532,G52,G22,0.023281455
1533,G53,G22,0.082365227
1534,G54,G22,0.030208101
1535,G55,G22,0.065113635
1536,G56,G22,0.016372639
1537,G57,G22,0.047370696
1538,G58,G22,0.022238445
1539,G59,G22,0.085891607
1540,G6,G22,0.038305264
1541,G60,G22,0.031686838
1542,G61,G22,0.027091586
1543,G62,G22,0.026177671
1544,G63,G22,0.046403974
1545,G64,G22,0.059409412
1546,G65,G22,0.02705811
1547,G66,G22,0.033904327
1548,G67,G22,0.024843935
1549,G68,G22,0.027301416
1550,G69,G22,0.029756262
1551,G7,G22,0.252267101
1552,G70,G22,0.075066031
1553,G71,G22,0.060117701
1554,G72,G22,0.02616447
1555,G73,G22,0.019249645
1556,G74,G22,0.043803666
1557,G75,G22,0.013715525
1558,G76,G22,0.033210327
1559,G77,G22,0.029235933
1560,G78,G22,0.095160443
1561,G79,G22,0.040908817
1562,G8,G22,0.063893938
1563,G80,G22,0.025180362
1564,G81,G22,0.025240714
1565,G82,G22,0.074970199
1566,G83,G22,0.05038393
1567,G84,G22,0.063653577
1568,G85,G22,0.041910729
1569,G86,G22,0.020707404
1570,G87,G22,0.022229112
1571,G88,G22,0.032432825
1572,G89,G22,0.034566222
1573,G9,G22,0.076499616
1574,G90,G22,0.028199296
1575,G91,G22,0.021909014
1576,G92,G22,0.032733164
1577,G93,G22,0.01536098
1578,G94,G22,0.017873078
1579,G95,G22,0.014722745
1580,G96,G22,0.014911803
1581,G97,G22,0.031730951
1582,G98,G22,0.021469894
1583,G99,G22,0.044114494
