,Unnamed: 0,source,target,value,z_score
0,5643,G1,G60,0.020046732,-0.9507433857360206
1,5644,G10,G60,0.043364029,0.05009761946442577
2,5645,G100,G60,0.072103082,1.2836549521616465
3,5646,G11,G60,0.037274508,-0.21128097509690905
4,5647,G12,G60,0.033110399,-0.39001571597721885
5,5648,G13,G60,0.035359191,-0.29349152426808883
6,5649,G14,G60,0.021753335,-0.8774914019405534
7,5650,G15,G60,0.056225021,0.6021259339450837
8,5651,G16,G60,0.032033559,-0.43623658060145226
9,5652,G17,G60,0.087114559,1.9279878579106868
10,5653,G18,G60,0.0397475,-0.10513351730483894
11,5654,G19,G60,0.020690014,-0.923131994779884
12,5655,G2,G60,0.026526681,-0.672606572931019
13,5656,G20,G60,0.076503911,1.4725503511470122
14,5657,G21,G60,0.05709056,0.6392771922062873
15,5658,G22,G60,0.074171065,1.3724183360331748
16,5659,G23,G60,0.027174914,-0.6447826717591078
17,5660,G24,G60,0.048876223,0.28669578878996443
18,5661,G25,G60,0.024478879,-0.7605037340870263
19,5662,G26,G60,0.082987883,1.7508598419156702
20,5663,G27,G60,0.035949233,-0.2681653370865094
21,5664,G28,G60,0.043492145,0.055596702236423955
22,5665,G29,G60,0.046482493,0.18395046889381747
23,5666,G3,G60,0.035651312,-0.28095290646516946
24,5667,G30,G60,0.021760894,-0.8771669493610667
25,5668,G31,G60,0.037385369,-0.20652252326273932
26,5669,G32,G60,0.032367975,-0.42188254781647255
27,5670,G33,G60,0.026359464,-0.6797839756276781
28,5671,G34,G60,0.019297308,-0.9829106763735821
29,5672,G35,G60,0.037904528,-0.18423882479550888
30,5673,G36,G60,0.032674258,-0.40873605894189136
31,5674,G37,G60,0.04883288,0.28483539083352877
32,5675,G38,G60,0.039269387,-0.125655411224164
33,5676,G39,G60,0.07516517,1.4150879922748394
34,5677,G4,G60,0.060908423,0.8031501249324775
35,5678,G40,G60,0.01756684,-1.057187010057851
36,5679,G41,G60,0.095608611,2.292575380293957
37,5680,G42,G60,0.024173037,-0.7736312940573141
38,5681,G43,G60,0.029594798,-0.5409147519471126
39,5682,G44,G60,0.137012623,4.069746764670601
40,5683,G45,G60,0.030110018,-0.5188001259379583
41,5684,G46,G60,0.02018133,-0.9449660781167897
42,5685,G47,G60,0.026959826,-0.6540148263320222
43,5686,G48,G60,0.030249981,-0.5127925381111673
44,5687,G49,G60,0.041788292,-0.01753724417399409
45,5688,G5,G60,0.018409696,-1.0210093670712208
46,5689,G50,G60,0.035890504,-0.27068614348162534
47,5690,G51,G60,0.069057549,1.1529324971064514
48,5691,G52,G60,0.03418925,-0.34370853383250005
49,5692,G53,G60,0.06398551,0.9352269624050722
50,5693,G54,G60,0.074183439,1.372949461343212
51,5694,G55,G60,0.041226333,-0.041658033579448694
52,5695,G56,G60,0.028122521,-0.6041088345465448
53,5696,G57,G60,0.035134608,-0.3031312297395649
54,5697,G58,G60,0.021244801,-0.8993190468746383
55,5698,G59,G60,0.032111471,-0.432892388330917
56,5699,G6,G60,0.02447949,-0.7604775083262025
57,5700,G61,G60,0.026399017,-0.6780862546491834
58,5701,G62,G60,0.030491247,-0.5024367534779531
59,5702,G63,G60,0.031828066,-0.4450568920072579
60,5703,G64,G60,0.04029141,-0.0817874394494779
61,5704,G65,G60,0.022430495,-0.8484258762459784
62,5705,G66,G60,0.019838735,-0.9596711755462494
63,5706,G67,G60,0.05495877,0.5477750405428136
64,5707,G68,G60,0.026801864,-0.6607949795746331
65,5708,G69,G60,0.110424622,2.9285183604044254
66,5709,G7,G60,0.051248581,0.3885237650521924
67,5710,G70,G60,0.044529115,0.10010623939086793
68,5711,G71,G60,0.03586796,-0.2716537925029179
69,5712,G72,G60,0.022236523,-0.856751675392455
70,5713,G73,G60,0.037138553,-0.21711652880032617
71,5714,G74,G60,0.037049372,-0.22094441681345142
72,5715,G75,G60,0.028740208,-0.5775960497250775
73,5716,G76,G60,0.029367165,-0.5506853716092798
74,5717,G77,G60,0.036638328,-0.23858752914081988
75,5718,G78,G60,0.04156066,-0.027307820913475795
76,5719,G79,G60,0.038114131,-0.17524210115241115
77,5720,G8,G60,0.129214428,3.735027293432185
78,5721,G80,G60,0.033902513,-0.35601605589683516
79,5722,G81,G60,0.052841667,0.45690329436087507
80,5723,G82,G60,0.049595829,0.31758321079210605
81,5724,G83,G60,0.065593924,1.0042644106366778
82,5725,G84,G60,0.045596927,0.14593959801065567
83,5726,G85,G60,0.03722111,-0.21357296065577075
84,5727,G86,G60,0.040949057,-0.05355946411652848
85,5728,G87,G60,0.024105957,-0.7765105477988111
86,5729,G88,G60,0.022239907,-0.8566064250248161
87,5730,G89,G60,0.03460197,-0.3259934830842794
88,5731,G9,G60,0.037506635,-0.20131746088622804
89,5732,G90,G60,0.029060334,-0.5638553821155
90,5733,G91,G60,0.019042293,-0.9938566050093581
91,5734,G92,G60,0.046264037,0.17457375071623163
92,5735,G93,G60,0.024471373,-0.7608259117641829
93,5736,G94,G60,0.030873551,-0.48602723913106505
94,5737,G95,G60,0.020865258,-0.9156100516869368
95,5738,G96,G60,0.066266574,1.0331363550197714
96,5739,G97,G60,0.021414092,-0.8920526225283092
97,5740,G98,G60,0.104032887,2.654167929375697
98,5741,G99,G60,0.034461525,-0.33202175964546826
