,source,target,value
8019,G1,G82,0.012834215
8020,G10,G82,0.011731059
8021,G100,G82,0.031788241
8022,G11,G82,0.140750005
8023,G12,G82,0.032219791
8024,G13,G82,0.014392841
8025,G14,G82,0.009051254
8026,G15,G82,0.030477773
8027,G16,G82,0.020743671
8028,G17,G82,0.028686911
8029,G18,G82,0.022836103
8030,G19,G82,0.006689861
8031,G2,G82,0.013388035
8032,G20,G82,0.071605391
8033,G21,G82,0.036388269
8034,G22,G82,0.017794398
8035,G23,G82,0.015092407
8036,G24,G82,0.021186239
8037,G25,G82,0.018643791
8038,G26,G82,0.028877596
8039,G27,G82,0.015211471
8040,G28,G82,0.022481793
8041,G29,G82,0.030303859
8042,G3,G82,0.013547541
8043,G30,G82,0.029124928
8044,G31,G82,0.020604981
8045,G32,G82,0.029343044
8046,G33,G82,0.005426105
8047,G34,G82,0.016156052
8048,G35,G82,0.049248361
8049,G36,G82,0.007896294
8050,G37,G82,0.024998289
8051,G38,G82,0.027343563
8052,G39,G82,0.040495297
8053,G4,G82,0.021801147
8054,G40,G82,0.012766325
8055,G41,G82,0.015615639
8056,G42,G82,0.008119477
8057,G43,G82,0.030409673
8058,G44,G82,0.036444496
8059,G45,G82,0.029975722
8060,G46,G82,0.016854372
8061,G47,G82,0.017113528
8062,G48,G82,0.245767218
8063,G49,G82,0.011721947
8064,G5,G82,0.045776982
8065,G50,G82,0.014866152
8066,G51,G82,0.682672898
8067,G52,G82,0.013759731
8068,G53,G82,0.030611229
8069,G54,G82,0.017129314
8070,G55,G82,0.019053867
8071,G56,G82,0.008581682
8072,G57,G82,0.142107069
8073,G58,G82,0.020268864
8074,G59,G82,0.018121925
8075,G6,G82,0.005936904
8076,G60,G82,0.010002091
8077,G61,G82,0.007176704
8078,G62,G82,0.01298027
8079,G63,G82,0.024448561
8080,G64,G82,0.023165189
8081,G65,G82,0.022019821
8082,G66,G82,0.014930238
8083,G67,G82,0.008327489
8084,G68,G82,0.023135636
8085,G69,G82,0.016418664
8086,G7,G82,0.018854148
8087,G70,G82,0.290925417
8088,G71,G82,0.136328966
8089,G72,G82,0.012700611
8090,G73,G82,0.021957674
8091,G74,G82,0.025049271
8092,G75,G82,0.016699182
8093,G76,G82,0.010228123
8094,G77,G82,0.012018078
8095,G78,G82,0.013211629
8096,G79,G82,0.012117742
8097,G8,G82,0.050329447
8098,G80,G82,0.014253708
8099,G81,G82,0.027620502
8100,G83,G82,0.006618862
8101,G84,G82,0.004987675
8102,G85,G82,0.034244774
8103,G86,G82,0.006844447
8104,G87,G82,0.004700426
8105,G88,G82,0.118531339
8106,G89,G82,0.026805458
8107,G9,G82,0.568232539
8108,G90,G82,0.025059459
8109,G91,G82,0.011784214
8110,G92,G82,0.019546482
8111,G93,G82,0.020295149
8112,G94,G82,0.015111622
8113,G95,G82,0.009743549
8114,G96,G82,0.004647142
8115,G97,G82,0.025430519
8116,G98,G82,0.008777862
8117,G99,G82,0.054868104
