,source,target,value
0,G10,G1,0.052552711
1,G100,G1,0.062627181
2,G11,G1,0.066333577
3,G12,G1,0.033736138
4,G13,G1,0.023837984
5,G14,G1,0.047978512
6,G15,G1,0.072073834
7,G16,G1,0.019986368
8,G17,G1,0.038223851
9,G18,G1,0.023005513
10,G19,G1,0.041964143
11,G2,G1,0.033765796
12,G20,G1,0.034657267
13,G21,G1,0.069323401
14,G22,G1,0.022597029
15,G23,G1,0.040864758
16,G24,G1,0.023064833
17,G25,G1,0.054524993
18,G26,G1,0.060283956
19,G27,G1,0.018285076
20,G28,G1,0.020237776
21,G29,G1,0.064339585
22,G3,G1,0.030566252
23,G30,G1,0.021450715
24,G31,G1,0.040876237
25,G32,G1,0.020497234
26,G33,G1,0.044115399
27,G34,G1,0.021387637
28,G35,G1,0.031076231
29,G36,G1,0.03787631
30,G37,G1,0.081217877
31,G38,G1,0.024799193
32,G39,G1,0.05219386
33,G4,G1,0.038354663
34,G40,G1,0.031794396
35,G41,G1,0.036102441
36,G42,G1,0.163434434
37,G43,G1,0.082859444
38,G44,G1,0.024773589
39,G45,G1,0.041925671
40,G46,G1,0.024728832
41,G47,G1,0.050648044
42,G48,G1,0.042383978
43,G49,G1,0.079459642
44,G5,G1,0.036622287
45,G50,G1,0.034120017
46,G51,G1,0.061108704
47,G52,G1,0.040160807
48,G53,G1,0.040401885
49,G54,G1,0.029393366
50,G55,G1,0.077277582
51,G56,G1,0.041822702
52,G57,G1,0.02561485
53,G58,G1,0.019376139
54,G59,G1,0.077524266
55,G6,G1,0.033672959
56,G60,G1,0.020814605
57,G61,G1,0.032743802
58,G62,G1,0.034152338
59,G63,G1,0.09897877
60,G64,G1,0.030908002
61,G65,G1,0.050083921
62,G66,G1,0.034488506
63,G67,G1,0.022301365
64,G68,G1,0.031549228
65,G69,G1,0.049559049
66,G7,G1,0.037079737
67,G70,G1,0.044190205
68,G71,G1,0.050612497
69,G72,G1,0.017537135
70,G73,G1,0.028714924
71,G74,G1,0.036056411
72,G75,G1,0.02473475
73,G76,G1,0.036578599
74,G77,G1,0.025904042
75,G78,G1,0.03316899
76,G79,G1,0.047704418
77,G8,G1,0.058326908
78,G80,G1,0.041430153
79,G81,G1,0.030821773
80,G82,G1,0.061975033
81,G83,G1,0.019972627
82,G84,G1,0.032324197
83,G85,G1,0.049008692
84,G86,G1,0.043454001
85,G87,G1,0.036459379
86,G88,G1,0.055955097
87,G89,G1,0.028636117
88,G9,G1,0.035426878
89,G90,G1,0.028352407
90,G91,G1,0.016700283
91,G92,G1,0.034043609
92,G93,G1,0.034162376
93,G94,G1,0.038350509
94,G95,G1,0.01981849
95,G96,G1,0.015506472
96,G97,G1,0.117108719
97,G98,G1,0.022715564
98,G99,G1,0.027520505
