,source,target,value
5049,G1,G55,0.039178429
5050,G10,G55,0.18675299
5051,G100,G55,0.039447748
5052,G11,G55,0.032757379
5053,G12,G55,0.036387744
5054,G13,G55,0.013643562
5055,G14,G55,0.0279301
5056,G15,G55,0.13841045
5057,G16,G55,0.020934411
5058,G17,G55,0.014289718
5059,G18,G55,0.018793058
5060,G19,G55,0.02296382
5061,G2,G55,0.016304407
5062,G20,G55,0.031376252
5063,G21,G55,0.208379887
5064,G22,G55,0.071998806
5065,G23,G55,0.032888705
5066,G24,G55,0.068049168
5067,G25,G55,0.039424991
5068,G26,G55,0.053380092
5069,G27,G55,0.028643576
5070,G28,G55,0.014789151
5071,G29,G55,0.091762791
5072,G3,G55,0.019129661
5073,G30,G55,0.041524409
5074,G31,G55,0.023838586
5075,G32,G55,0.042209139
5076,G33,G55,0.024092976
5077,G34,G55,0.021917663
5078,G35,G55,0.019615511
5079,G36,G55,0.031487681
5080,G37,G55,0.052030638
5081,G38,G55,0.036673656
5082,G39,G55,0.029694572
5083,G4,G55,0.038372416
5084,G40,G55,0.03042109
5085,G41,G55,0.015020551
5086,G42,G55,0.016135492
5087,G43,G55,0.020912869
5088,G44,G55,0.021455545
5089,G45,G55,0.044413573
5090,G46,G55,0.011330788
5091,G47,G55,0.022560205
5092,G48,G55,0.089111009
5093,G49,G55,0.021873166
5094,G5,G55,0.042481889
5095,G50,G55,0.016550598
5096,G51,G55,0.063770505
5097,G52,G55,0.027140259
5098,G53,G55,0.300901861
5099,G54,G55,0.065561344
5100,G56,G55,0.016853188
5101,G57,G55,0.034674441
5102,G58,G55,0.018369254
5103,G59,G55,0.026639577
5104,G6,G55,0.006239534
5105,G60,G55,0.02518843
5106,G61,G55,0.027826193
5107,G62,G55,0.031094041
5108,G63,G55,0.038071275
5109,G64,G55,0.039480618
5110,G65,G55,0.036483146
5111,G66,G55,0.01945752
5112,G67,G55,0.024194183
5113,G68,G55,0.020243004
5114,G69,G55,0.155883855
5115,G7,G55,0.036104405
5116,G70,G55,0.035954752
5117,G71,G55,0.062023512
5118,G72,G55,0.032235664
5119,G73,G55,0.058982013
5120,G74,G55,0.042199585
5121,G75,G55,0.009828744
5122,G76,G55,0.015280119
5123,G77,G55,0.021312751
5124,G78,G55,0.04043326
5125,G79,G55,0.024197345
5126,G8,G55,0.029499758
5127,G80,G55,0.041402785
5128,G81,G55,0.031640535
5129,G82,G55,0.054370876
5130,G83,G55,0.025766552
5131,G84,G55,0.025899769
5132,G85,G55,0.060343267
5133,G86,G55,0.026018353
5134,G87,G55,0.013096031
5135,G88,G55,0.052868587
5136,G89,G55,0.030589425
5137,G9,G55,0.025805723
5138,G90,G55,0.035182446
5139,G91,G55,0.019264949
5140,G92,G55,0.021885792
5141,G93,G55,0.019243342
5142,G94,G55,0.02147804
5143,G95,G55,0.021499431
5144,G96,G55,0.055527304
5145,G97,G55,0.065426326
5146,G98,G55,0.012429392
5147,G99,G55,0.026346711
