,source,target,value
1683,G1,G24,0.023523256
1684,G10,G24,0.019602001
1685,G100,G24,0.039484631
1686,G11,G24,0.075227482
1687,G12,G24,0.045248576
1688,G13,G24,0.027963225
1689,G14,G24,0.017294786
1690,G15,G24,0.030617356
1691,G16,G24,0.016425675
1692,G17,G24,0.028390596
1693,G18,G24,0.069864899
1694,G19,G24,0.051818396
1695,G2,G24,0.025880443
1696,G20,G24,0.039438122
1697,G21,G24,0.060892308
1698,G22,G24,0.034180494
1699,G23,G24,0.03046697
1700,G25,G24,0.025510639
1701,G26,G24,0.038744357
1702,G27,G24,0.030677235
1703,G28,G24,0.018864765
1704,G29,G24,0.039794801
1705,G3,G24,0.034570214
1706,G30,G24,0.025055785
1707,G31,G24,0.02913685
1708,G32,G24,0.048328696
1709,G33,G24,0.040697656
1710,G34,G24,0.031662168
1711,G35,G24,0.079616722
1712,G36,G24,0.032002937
1713,G37,G24,0.043712974
1714,G38,G24,0.043311364
1715,G39,G24,0.045191556
1716,G4,G24,0.043840086
1717,G40,G24,0.035706491
1718,G41,G24,0.021290596
1719,G42,G24,0.024981931
1720,G43,G24,0.030356117
1721,G44,G24,0.031835753
1722,G45,G24,0.031601062
1723,G46,G24,0.023087137
1724,G47,G24,0.036223943
1725,G48,G24,0.038684284
1726,G49,G24,0.037380574
1727,G5,G24,0.042956593
1728,G50,G24,0.04078055
1729,G51,G24,0.065791385
1730,G52,G24,0.020403012
1731,G53,G24,0.027423687
1732,G54,G24,0.040658429
1733,G55,G24,0.103269936
1734,G56,G24,0.017231817
1735,G57,G24,0.015973963
1736,G58,G24,0.050789655
1737,G59,G24,0.028192678
1738,G6,G24,0.011909622
1739,G60,G24,0.046306645
1740,G61,G24,0.022397434
1741,G62,G24,0.057537429
1742,G63,G24,0.032826315
1743,G64,G24,0.019274516
1744,G65,G24,0.025064538
1745,G66,G24,0.02619026
1746,G67,G24,0.019041019
1747,G68,G24,0.034377903
1748,G69,G24,0.042239085
1749,G7,G24,0.05763764
1750,G70,G24,0.035463373
1751,G71,G24,0.059316042
1752,G72,G24,0.255765687
1753,G73,G24,0.104491133
1754,G74,G24,0.056066153
1755,G75,G24,0.021856942
1756,G76,G24,0.022636236
1757,G77,G24,0.031417631
1758,G78,G24,0.04334703
1759,G79,G24,0.040795647
1760,G8,G24,0.02871501
1761,G80,G24,0.073368562
1762,G81,G24,0.116036157
1763,G82,G24,0.071526928
1764,G83,G24,0.032806817
1765,G84,G24,0.039240216
1766,G85,G24,0.04265099
1767,G86,G24,0.023388
1768,G87,G24,0.023355385
1769,G88,G24,0.07409345
1770,G89,G24,0.04263555
1771,G9,G24,0.050206298
1772,G90,G24,0.02598845
1773,G91,G24,0.025106594
1774,G92,G24,0.030612279
1775,G93,G24,0.027342455
1776,G94,G24,0.04339828
1777,G95,G24,0.027032698
1778,G96,G24,0.024241789
1779,G97,G24,0.017239862
1780,G98,G24,0.042198119
1781,G99,G24,0.034788173
