,source,target,value
8118,G1,G83,0.016141818
8119,G10,G83,0.023689509
8120,G100,G83,0.035186363
8121,G11,G83,0.038434213
8122,G12,G83,0.03781251
8123,G13,G83,0.033591023
8124,G14,G83,0.034903385
8125,G15,G83,0.045912314
8126,G16,G83,0.01695092
8127,G17,G83,0.036824739
8128,G18,G83,0.025835646
8129,G19,G83,0.015136633
8130,G2,G83,0.04256034
8131,G20,G83,0.050786792
8132,G21,G83,0.062027523
8133,G22,G83,0.046988348
8134,G23,G83,0.023871177
8135,G24,G83,0.049311336
8136,G25,G83,0.093413869
8137,G26,G83,0.077820138
8138,G27,G83,0.029660828
8139,G28,G83,0.020724892
8140,G29,G83,0.190486851
8141,G3,G83,0.077040504
8142,G30,G83,0.057793287
8143,G31,G83,0.033404441
8144,G32,G83,0.025165463
8145,G33,G83,0.036721906
8146,G34,G83,0.028338918
8147,G35,G83,0.024005606
8148,G36,G83,0.302422098
8149,G37,G83,0.043312357
8150,G38,G83,0.045320268
8151,G39,G83,0.04108981
8152,G4,G83,0.019892215
8153,G40,G83,0.063323954
8154,G41,G83,0.05491855
8155,G42,G83,0.045991991
8156,G43,G83,0.03207541
8157,G44,G83,0.025097699
8158,G45,G83,0.070396217
8159,G46,G83,0.02003988
8160,G47,G83,0.029344178
8161,G48,G83,0.041837451
8162,G49,G83,0.047531478
8163,G5,G83,0.023761625
8164,G50,G83,0.027229083
8165,G51,G83,0.0897765
8166,G52,G83,0.030342694
8167,G53,G83,0.044693739
8168,G54,G83,0.057552562
8169,G55,G83,0.062419589
8170,G56,G83,0.035582426
8171,G57,G83,0.023078345
8172,G58,G83,0.024952805
8173,G59,G83,0.039589593
8174,G6,G83,0.035186091
8175,G60,G83,0.041679872
8176,G61,G83,0.018048379
8177,G62,G83,0.044810975
8178,G63,G83,0.030375464
8179,G64,G83,0.039395925
8180,G65,G83,0.023853979
8181,G66,G83,0.022765353
8182,G67,G83,0.032421117
8183,G68,G83,0.040761357
8184,G69,G83,0.030551809
8185,G7,G83,0.040826603
8186,G70,G83,0.039038294
8187,G71,G83,0.045395331
8188,G72,G83,0.036772193
8189,G73,G83,0.042276905
8190,G74,G83,0.033614349
8191,G75,G83,0.028287438
8192,G76,G83,0.051551986
8193,G77,G83,0.043213132
8194,G78,G83,0.026829723
8195,G79,G83,0.023259948
8196,G8,G83,0.044863067
8197,G80,G83,0.025573388
8198,G81,G83,0.033017554
8199,G82,G83,0.046713227
8200,G84,G83,0.021968193
8201,G85,G83,0.044404512
8202,G86,G83,0.030128045
8203,G87,G83,0.055608879
8204,G88,G83,0.023754958
8205,G89,G83,0.017600875
8206,G9,G83,0.036996403
8207,G90,G83,0.026374661
8208,G91,G83,0.022450226
8209,G92,G83,0.024438631
8210,G93,G83,0.037177493
8211,G94,G83,0.020854787
8212,G95,G83,0.036511481
8213,G96,G83,0.027571089
8214,G97,G83,0.030966079
8215,G98,G83,0.02945453
8216,G99,G83,0.043547043
