,source,target,value
7425,G1,G77,0.040890249
7426,G10,G77,0.036281447
7427,G100,G77,0.036049668
7428,G11,G77,0.032822557
7429,G12,G77,0.066942075
7430,G13,G77,0.020162073
7431,G14,G77,0.020069838
7432,G15,G77,0.09946753
7433,G16,G77,0.028539626
7434,G17,G77,0.034624339
7435,G18,G77,0.028061903
7436,G19,G77,0.022497504
7437,G2,G77,0.023783061
7438,G20,G77,0.059360201
7439,G21,G77,0.073360044
7440,G22,G77,0.031471562
7441,G23,G77,0.024181079
7442,G24,G77,0.027184418
7443,G25,G77,0.024175237
7444,G26,G77,0.03793733
7445,G27,G77,0.023172578
7446,G28,G77,0.023355916
7447,G29,G77,0.030181604
7448,G3,G77,0.049716748
7449,G30,G77,0.036267429
7450,G31,G77,0.058553816
7451,G32,G77,0.067151168
7452,G33,G77,0.026236055
7453,G34,G77,0.100853818
7454,G35,G77,0.035724023
7455,G36,G77,0.031537835
7456,G37,G77,0.034375977
7457,G38,G77,0.035970941
7458,G39,G77,0.091194506
7459,G4,G77,0.051476253
7460,G40,G77,0.051383276
7461,G41,G77,0.025827596
7462,G42,G77,0.022511879
7463,G43,G77,0.008957923
7464,G44,G77,0.026013346
7465,G45,G77,0.027003717
7466,G46,G77,0.027899897
7467,G47,G77,0.019289811
7468,G48,G77,0.041221529
7469,G49,G77,0.026109701
7470,G5,G77,0.040491155
7471,G50,G77,0.04383126
7472,G51,G77,0.052659721
7473,G52,G77,0.045548433
7474,G53,G77,0.093577134
7475,G54,G77,0.020606768
7476,G55,G77,0.044466691
7477,G56,G77,0.019581362
7478,G57,G77,0.02550098
7479,G58,G77,0.051764089
7480,G59,G77,0.043278584
7481,G6,G77,0.031023381
7482,G60,G77,0.029165225
7483,G61,G77,0.013327199
7484,G62,G77,0.028967962
7485,G63,G77,0.033212552
7486,G64,G77,0.086740436
7487,G65,G77,0.018086112
7488,G66,G77,0.052113642
7489,G67,G77,0.069319753
7490,G68,G77,0.052044974
7491,G69,G77,0.030860277
7492,G7,G77,0.04983462
7493,G70,G77,0.056324865
7494,G71,G77,0.043411396
7495,G72,G77,0.028840553
7496,G73,G77,0.046326089
7497,G74,G77,0.070735555
7498,G75,G77,0.023908306
7499,G76,G77,0.018589465
7500,G78,G77,0.023044899
7501,G79,G77,0.047469118
7502,G8,G77,0.051111113
7503,G80,G77,0.016842705
7504,G81,G77,0.180955223
7505,G82,G77,0.084197966
7506,G83,G77,0.05816764
7507,G84,G77,0.021007586
7508,G85,G77,0.041837883
7509,G86,G77,0.016759509
7510,G87,G77,0.03829773
7511,G88,G77,0.047525201
7512,G89,G77,0.014808517
7513,G9,G77,0.059143497
7514,G90,G77,0.026845052
7515,G91,G77,0.03887195
7516,G92,G77,0.016718023
7517,G93,G77,0.162906252
7518,G94,G77,0.044630677
7519,G95,G77,0.021362487
7520,G96,G77,0.023971523
7521,G97,G77,0.025227264
7522,G98,G77,0.023788998
7523,G99,G77,0.054832746
