,source,target,value
3069,G1,G37,0.038014128
3070,G10,G37,0.078520457
3071,G100,G37,0.064586854
3072,G11,G37,0.025202216
3073,G12,G37,0.084705685
3074,G13,G37,0.021559267
3075,G14,G37,0.018998345
3076,G15,G37,0.138119747
3077,G16,G37,0.021579825
3078,G17,G37,0.015033269
3079,G18,G37,0.023976137
3080,G19,G37,0.015234952
3081,G2,G37,0.015431729
3082,G20,G37,0.037725236
3083,G21,G37,0.216877824
3084,G22,G37,0.02479834
3085,G23,G37,0.016114288
3086,G24,G37,0.018930449
3087,G25,G37,0.0457631
3088,G26,G37,0.052718672
3089,G27,G37,0.01993313
3090,G28,G37,0.029048456
3091,G29,G37,0.078056553
3092,G3,G37,0.020345998
3093,G30,G37,0.025560505
3094,G31,G37,0.148883932
3095,G32,G37,0.016504864
3096,G33,G37,0.017236038
3097,G34,G37,0.012376202
3098,G35,G37,0.023119527
3099,G36,G37,0.007909712
3100,G38,G37,0.125916425
3101,G39,G37,0.028318444
3102,G4,G37,0.021527924
3103,G40,G37,0.010858526
3104,G41,G37,0.020772228
3105,G42,G37,0.02343855
3106,G43,G37,0.0140018
3107,G44,G37,0.017561999
3108,G45,G37,0.036095088
3109,G46,G37,0.035506775
3110,G47,G37,0.044330065
3111,G48,G37,0.054837909
3112,G49,G37,0.012260511
3113,G5,G37,0.0165371
3114,G50,G37,0.013739124
3115,G51,G37,0.039799637
3116,G52,G37,0.019119448
3117,G53,G37,0.078305947
3118,G54,G37,0.019104746
3119,G55,G37,0.046866405
3120,G56,G37,0.012764979
3121,G57,G37,0.016776813
3122,G58,G37,0.017279952
3123,G59,G37,0.024703519
3124,G6,G37,0.038990181
3125,G60,G37,0.027195248
3126,G61,G37,0.013055585
3127,G62,G37,0.025654326
3128,G63,G37,0.142790147
3129,G64,G37,0.01232772
3130,G65,G37,0.007415134
3131,G66,G37,0.021576565
3132,G67,G37,0.012070788
3133,G68,G37,0.020650709
3134,G69,G37,0.214243856
3135,G7,G37,0.024640884
3136,G70,G37,0.049997927
3137,G71,G37,0.098436678
3138,G72,G37,0.011399342
3139,G73,G37,0.02129222
3140,G74,G37,0.057745556
3141,G75,G37,0.009482888
3142,G76,G37,0.013653575
3143,G77,G37,0.012123632
3144,G78,G37,0.012036158
3145,G79,G37,0.021749942
3146,G8,G37,0.023167903
3147,G80,G37,0.052369041
3148,G81,G37,0.013743
3149,G82,G37,0.052509898
3150,G83,G37,0.011113139
3151,G84,G37,0.070405383
3152,G85,G37,0.231768355
3153,G86,G37,0.015080353
3154,G87,G37,0.016953857
3155,G88,G37,0.01814874
3156,G89,G37,0.263062336
3157,G9,G37,0.039892997
3158,G90,G37,0.015802003
3159,G91,G37,0.015403777
3160,G92,G37,0.019919226
3161,G93,G37,0.02090616
3162,G94,G37,0.021871293
3163,G95,G37,0.019638009
3164,G96,G37,0.018764892
3165,G97,G37,0.016894972
3166,G98,G37,0.019299589
3167,G99,G37,0.041750347
