,source,target,value
5148,G1,G56,0.027460076
5149,G10,G56,0.027384659
5150,G100,G56,0.039762301
5151,G11,G56,0.037075593
5152,G12,G56,0.054704504
5153,G13,G56,0.0294683
5154,G14,G56,0.025258032
5155,G15,G56,0.058170286
5156,G16,G56,0.025738609
5157,G17,G56,0.077064093
5158,G18,G56,0.019221086
5159,G19,G56,0.055376606
5160,G2,G56,0.0252502
5161,G20,G56,0.039351096
5162,G21,G56,0.061596438
5163,G22,G56,0.032943773
5164,G23,G56,0.037419993
5165,G24,G56,0.015694863
5166,G25,G56,0.057601963
5167,G26,G56,0.116321695
5168,G27,G56,0.094860164
5169,G28,G56,0.101865415
5170,G29,G56,0.028316672
5171,G3,G56,0.023853818
5172,G30,G56,0.046058214
5173,G31,G56,0.026366214
5174,G32,G56,0.029151598
5175,G33,G56,0.048733089
5176,G34,G56,0.048340415
5177,G35,G56,0.053852824
5178,G36,G56,0.021154799
5179,G37,G56,0.041793951
5180,G38,G56,0.031027327
5181,G39,G56,0.032252419
5182,G4,G56,0.071601089
5183,G40,G56,0.032401315
5184,G41,G56,0.036106194
5185,G42,G56,0.013213623
5186,G43,G56,0.018765293
5187,G44,G56,0.032466875
5188,G45,G56,0.028155328
5189,G46,G56,0.02122161
5190,G47,G56,0.028700266
5191,G48,G56,0.107101177
5192,G49,G56,0.252550825
5193,G5,G56,0.021445388
5194,G50,G56,0.024218175
5195,G51,G56,0.04352874
5196,G52,G56,0.037003397
5197,G53,G56,0.033709731
5198,G54,G56,0.035151389
5199,G55,G56,0.026974539
5200,G57,G56,0.029265514
5201,G58,G56,0.028618726
5202,G59,G56,0.038564472
5203,G6,G56,0.021388813
5204,G60,G56,0.018046201
5205,G61,G56,0.029836006
5206,G62,G56,0.035917832
5207,G63,G56,0.058125519
5208,G64,G56,0.027242238
5209,G65,G56,0.056026299
5210,G66,G56,0.040811339
5211,G67,G56,0.046299664
5212,G68,G56,0.023141805
5213,G69,G56,0.025685224
5214,G7,G56,0.089954127
5215,G70,G56,0.039222575
5216,G71,G56,0.035993068
5217,G72,G56,0.047173726
5218,G73,G56,0.025955984
5219,G74,G56,0.035002031
5220,G75,G56,0.031410852
5221,G76,G56,0.101085859
5222,G77,G56,0.025083457
5223,G78,G56,0.027051113
5224,G79,G56,0.040460338
5225,G8,G56,0.052051466
5226,G80,G56,0.014960179
5227,G81,G56,0.037959334
5228,G82,G56,0.066196595
5229,G83,G56,0.032914447
5230,G84,G56,0.028032338
5231,G85,G56,0.037939718
5232,G86,G56,0.0268518
5233,G87,G56,0.032133081
5234,G88,G56,0.027572271
5235,G89,G56,0.025196165
5236,G9,G56,0.033456023
5237,G90,G56,0.028013381
5238,G91,G56,0.046321068
5239,G92,G56,0.060426989
5240,G93,G56,0.032519508
5241,G94,G56,0.022474847
5242,G95,G56,0.022719875
5243,G96,G56,0.018188507
5244,G97,G56,0.038119438
5245,G98,G56,0.04528475
5246,G99,G56,0.034903255
