,source,target,value
5643,G1,G60,0.020046732
5644,G10,G60,0.043364029
5645,G100,G60,0.072103082
5646,G11,G60,0.037274508
5647,G12,G60,0.033110399
5648,G13,G60,0.035359191
5649,G14,G60,0.021753335
5650,G15,G60,0.056225021
5651,G16,G60,0.032033559
5652,G17,G60,0.087114559
5653,G18,G60,0.0397475
5654,G19,G60,0.020690014
5655,G2,G60,0.026526681
5656,G20,G60,0.076503911
5657,G21,G60,0.05709056
5658,G22,G60,0.074171065
5659,G23,G60,0.027174914
5660,G24,G60,0.048876223
5661,G25,G60,0.024478879
5662,G26,G60,0.082987883
5663,G27,G60,0.035949233
5664,G28,G60,0.043492145
5665,G29,G60,0.046482493
5666,G3,G60,0.035651312
5667,G30,G60,0.021760894
5668,G31,G60,0.037385369
5669,G32,G60,0.032367975
5670,G33,G60,0.026359464
5671,G34,G60,0.019297308
5672,G35,G60,0.037904528
5673,G36,G60,0.032674258
5674,G37,G60,0.04883288
5675,G38,G60,0.039269387
5676,G39,G60,0.07516517
5677,G4,G60,0.060908423
5678,G40,G60,0.01756684
5679,G41,G60,0.095608611
5680,G42,G60,0.024173037
5681,G43,G60,0.029594798
5682,G44,G60,0.137012623
5683,G45,G60,0.030110018
5684,G46,G60,0.02018133
5685,G47,G60,0.026959826
5686,G48,G60,0.030249981
5687,G49,G60,0.041788292
5688,G5,G60,0.018409696
5689,G50,G60,0.035890504
5690,G51,G60,0.069057549
5691,G52,G60,0.03418925
5692,G53,G60,0.06398551
5693,G54,G60,0.074183439
5694,G55,G60,0.041226333
5695,G56,G60,0.028122521
5696,G57,G60,0.035134608
5697,G58,G60,0.021244801
5698,G59,G60,0.032111471
5699,G6,G60,0.02447949
5700,G61,G60,0.026399017
5701,G62,G60,0.030491247
5702,G63,G60,0.031828066
5703,G64,G60,0.04029141
5704,G65,G60,0.022430495
5705,G66,G60,0.019838735
5706,G67,G60,0.05495877
5707,G68,G60,0.026801864
5708,G69,G60,0.110424622
5709,G7,G60,0.051248581
5710,G70,G60,0.044529115
5711,G71,G60,0.03586796
5712,G72,G60,0.022236523
5713,G73,G60,0.037138553
5714,G74,G60,0.037049372
5715,G75,G60,0.028740208
5716,G76,G60,0.029367165
5717,G77,G60,0.036638328
5718,G78,G60,0.04156066
5719,G79,G60,0.038114131
5720,G8,G60,0.129214428
5721,G80,G60,0.033902513
5722,G81,G60,0.052841667
5723,G82,G60,0.049595829
5724,G83,G60,0.065593924
5725,G84,G60,0.045596927
5726,G85,G60,0.03722111
5727,G86,G60,0.040949057
5728,G87,G60,0.024105957
5729,G88,G60,0.022239907
5730,G89,G60,0.03460197
5731,G9,G60,0.037506635
5732,G90,G60,0.029060334
5733,G91,G60,0.019042293
5734,G92,G60,0.046264037
5735,G93,G60,0.024471373
5736,G94,G60,0.030873551
5737,G95,G60,0.020865258
5738,G96,G60,0.066266574
5739,G97,G60,0.021414092
5740,G98,G60,0.104032887
5741,G99,G60,0.034461525
