,source,target,value
2673,G1,G33,0.038170966
2674,G10,G33,0.073118027
2675,G100,G33,0.025659289
2676,G11,G33,0.064839177
2677,G12,G33,0.045142117
2678,G13,G33,0.040136729
2679,G14,G33,0.019534557
2680,G15,G33,0.056462787
2681,G16,G33,0.023651138
2682,G17,G33,0.035278804
2683,G18,G33,0.026310082
2684,G19,G33,0.019863233
2685,G2,G33,0.025194583
2686,G20,G33,0.052015414
2687,G21,G33,0.045366895
2688,G22,G33,0.036911294
2689,G23,G33,0.013131756
2690,G24,G33,0.025751471
2691,G25,G33,0.035753986
2692,G26,G33,0.053809726
2693,G27,G33,0.023869806
2694,G28,G33,0.027390713
2695,G29,G33,0.031755535
2696,G3,G33,0.030206066
2697,G30,G33,0.029391233
2698,G31,G33,0.04711345
2699,G32,G33,0.032123259
2700,G34,G33,0.034246195
2701,G35,G33,0.026015122
2702,G36,G33,0.054956377
2703,G37,G33,0.032467595
2704,G38,G33,0.033940808
2705,G39,G33,0.046608078
2706,G4,G33,0.023210519
2707,G40,G33,0.038298728
2708,G41,G33,0.023786462
2709,G42,G33,0.025897964
2710,G43,G33,0.014423449
2711,G44,G33,0.029924914
2712,G45,G33,0.051816983
2713,G46,G33,0.050078774
2714,G47,G33,0.030058771
2715,G48,G33,0.036569664
2716,G49,G33,0.030012516
2717,G5,G33,0.021855582
2718,G50,G33,0.029243909
2719,G51,G33,0.071639992
2720,G52,G33,0.035582514
2721,G53,G33,0.046104088
2722,G54,G33,0.025739832
2723,G55,G33,0.068690747
2724,G56,G33,0.06082267
2725,G57,G33,0.03246907
2726,G58,G33,0.062469647
2727,G59,G33,0.028661206
2728,G6,G33,0.022285276
2729,G60,G33,0.034140382
2730,G61,G33,0.019619851
2731,G62,G33,0.03375311
2732,G63,G33,0.055959617
2733,G64,G33,0.021878389
2734,G65,G33,0.04473636
2735,G66,G33,0.023255877
2736,G67,G33,0.034530559
2737,G68,G33,0.021005059
2738,G69,G33,0.033863129
2739,G7,G33,0.046549354
2740,G70,G33,0.029897217
2741,G71,G33,0.063849781
2742,G72,G33,0.037385761
2743,G73,G33,0.021230115
2744,G74,G33,0.097976322
2745,G75,G33,0.05498294
2746,G76,G33,0.030783903
2747,G77,G33,0.017340734
2748,G78,G33,0.139042072
2749,G79,G33,0.048667459
2750,G8,G33,0.041028629
2751,G80,G33,0.04933354
2752,G81,G33,0.028275907
2753,G82,G33,0.052719773
2754,G83,G33,0.026307436
2755,G84,G33,0.044805089
2756,G85,G33,0.047859058
2757,G86,G33,0.228583575
2758,G87,G33,0.039461753
2759,G88,G33,0.037629312
2760,G89,G33,0.050950855
2761,G9,G33,0.046024744
2762,G90,G33,0.089211559
2763,G91,G33,0.040605738
2764,G92,G33,0.024968961
2765,G93,G33,0.027771234
2766,G94,G33,0.089385667
2767,G95,G33,0.027807375
2768,G96,G33,0.020899192
2769,G97,G33,0.026718876
2770,G98,G33,0.031393062
2771,G99,G33,0.035630267
