,source,target,value
4158,G1,G47,0.042762675
4159,G10,G47,0.035315704
4160,G100,G47,0.043170902
4161,G11,G47,0.053455545
4162,G12,G47,0.030744503
4163,G13,G47,0.016591655
4164,G14,G47,0.042385784
4165,G15,G47,0.04630211
4166,G16,G47,0.018742716
4167,G17,G47,0.023424701
4168,G18,G47,0.036161734
4169,G19,G47,0.020917355
4170,G2,G47,0.032978864
4171,G20,G47,0.040953026
4172,G21,G47,0.05269394
4173,G22,G47,0.040722684
4174,G23,G47,0.02003214
4175,G24,G47,0.042909024
4176,G25,G47,0.099578401
4177,G26,G47,0.054012663
4178,G27,G47,0.035573426
4179,G28,G47,0.012431349
4180,G29,G47,0.042248448
4181,G3,G47,0.037932532
4182,G30,G47,0.031916725
4183,G31,G47,0.168567884
4184,G32,G47,0.026879913
4185,G33,G47,0.032744819
4186,G34,G47,0.023930772
4187,G35,G47,0.050681501
4188,G36,G47,0.018563337
4189,G37,G47,0.057881262
4190,G38,G47,0.033090331
4191,G39,G47,0.033226108
4192,G4,G47,0.036534676
4193,G40,G47,0.012906847
4194,G41,G47,0.018399666
4195,G42,G47,0.090387539
4196,G43,G47,0.036260113
4197,G44,G47,0.023478355
4198,G45,G47,0.033197676
4199,G46,G47,0.013810618
4200,G48,G47,0.05786469
4201,G49,G47,0.083274443
4202,G5,G47,0.037289979
4203,G50,G47,0.040154282
4204,G51,G47,0.047942104
4205,G52,G47,0.056523533
4206,G53,G47,0.032079855
4207,G54,G47,0.013155757
4208,G55,G47,0.028633857
4209,G56,G47,0.03279715
4210,G57,G47,0.067331628
4211,G58,G47,0.039243997
4212,G59,G47,0.04835597
4213,G6,G47,0.023507463
4214,G60,G47,0.025890306
4215,G61,G47,0.030623153
4216,G62,G47,0.033115371
4217,G63,G47,0.044247951
4218,G64,G47,0.027879112
4219,G65,G47,0.039108083
4220,G66,G47,0.02834011
4221,G67,G47,0.024475865
4222,G68,G47,0.017379127
4223,G69,G47,0.068930207
4224,G7,G47,0.033842885
4225,G70,G47,0.077369159
4226,G71,G47,0.111049218
4227,G72,G47,0.028791024
4228,G73,G47,0.069364883
4229,G74,G47,0.036137901
4230,G75,G47,0.026277616
4231,G76,G47,0.049634218
4232,G77,G47,0.025873699
4233,G78,G47,0.040999299
4234,G79,G47,0.043520245
4235,G8,G47,0.022138076
4236,G80,G47,0.033292953
4237,G81,G47,0.034790481
4238,G82,G47,0.076562562
4239,G83,G47,0.026362674
4240,G84,G47,0.012863637
4241,G85,G47,0.032225733
4242,G86,G47,0.021159642
4243,G87,G47,0.030749154
4244,G88,G47,0.051701901
4245,G89,G47,0.027762983
4246,G9,G47,0.042303468
4247,G90,G47,0.023383441
4248,G91,G47,0.027846526
4249,G92,G47,0.19107233
4250,G93,G47,0.078766146
4251,G94,G47,0.053352927
4252,G95,G47,0.046124069
4253,G96,G47,0.029641251
4254,G97,G47,0.039685061
4255,G98,G47,0.033190916
4256,G99,G47,0.050418319
