,source,target,value
9306,G1,G94,0.024830989
9307,G10,G94,0.027948357
9308,G100,G94,0.059257979
9309,G11,G94,0.029863573
9310,G12,G94,0.027753943
9311,G13,G94,0.017618496
9312,G14,G94,0.01328485
9313,G15,G94,0.051872309
9314,G16,G94,0.016553113
9315,G17,G94,0.022682713
9316,G18,G94,0.019827503
9317,G19,G94,0.017463627
9318,G2,G94,0.028703951
9319,G20,G94,0.031579744
9320,G21,G94,0.0543368
9321,G22,G94,0.033413819
9322,G23,G94,0.012434118
9323,G24,G94,0.025876836
9324,G25,G94,0.031870033
9325,G26,G94,0.037553683
9326,G27,G94,0.089286713
9327,G28,G94,0.019403209
9328,G29,G94,0.037638066
9329,G3,G94,0.499650356
9330,G30,G94,0.02560231
9331,G31,G94,0.062105672
9332,G32,G94,0.04534446
9333,G33,G94,0.043031712
9334,G34,G94,0.016961454
9335,G35,G94,0.02478409
9336,G36,G94,0.018712344
9337,G37,G94,0.037229661
9338,G38,G94,0.039004563
9339,G39,G94,0.02462301
9340,G4,G94,0.022463692
9341,G40,G94,0.027184009
9342,G41,G94,0.038206938
9343,G42,G94,0.09074986
9344,G43,G94,0.026547492
9345,G44,G94,0.019688655
9346,G45,G94,0.035966575
9347,G46,G94,0.018924307
9348,G47,G94,0.022449786
9349,G48,G94,0.034975968
9350,G49,G94,0.029587611
9351,G5,G94,0.029979353
9352,G50,G94,0.046667983
9353,G51,G94,0.047982136
9354,G52,G94,0.012221514
9355,G53,G94,0.026045383
9356,G54,G94,0.016436207
9357,G55,G94,0.027128796
9358,G56,G94,0.019974427
9359,G57,G94,0.02159505
9360,G58,G94,0.02863047
9361,G59,G94,0.0369007
9362,G6,G94,0.012769473
9363,G60,G94,0.014502438
9364,G61,G94,0.019863354
9365,G62,G94,0.022027198
9366,G63,G94,0.024162939
9367,G64,G94,0.038209233
9368,G65,G94,0.047874684
9369,G66,G94,0.013536347
9370,G67,G94,0.037718147
9371,G68,G94,0.025027358
9372,G69,G94,0.040921893
9373,G7,G94,0.033203999
9374,G70,G94,0.053740932
9375,G71,G94,0.039537548
9376,G72,G94,0.584833262
9377,G73,G94,0.023941111
9378,G74,G94,0.042030257
9379,G75,G94,0.01981607
9380,G76,G94,0.018481271
9381,G77,G94,0.032981642
9382,G78,G94,0.021448117
9383,G79,G94,0.034660912
9384,G8,G94,0.033759404
9385,G80,G94,0.036326886
9386,G81,G94,0.033378483
9387,G82,G94,0.04020994
9388,G83,G94,0.015196906
9389,G84,G94,0.020215271
9390,G85,G94,0.044367927
9391,G86,G94,0.028412164
9392,G87,G94,0.019205142
9393,G88,G94,0.02735108
9394,G89,G94,0.026465526
9395,G9,G94,0.039981721
9396,G90,G94,0.051714023
9397,G91,G94,0.01441525
9398,G92,G94,0.028261829
9399,G93,G94,0.022254343
9400,G95,G94,0.018273375
9401,G96,G94,0.057727085
9402,G97,G94,0.018228514
9403,G98,G94,0.024476394
9404,G99,G94,0.037922905
