,source,target,value
7227,G1,G75,0.027128389
7228,G10,G75,0.045644107
7229,G100,G75,0.034247772
7230,G11,G75,0.061725642
7231,G12,G75,0.030424841
7232,G13,G75,0.048808339
7233,G14,G75,0.032671502
7234,G15,G75,0.054572904
7235,G16,G75,0.033274455
7236,G17,G75,0.020431557
7237,G18,G75,0.046262201
7238,G19,G75,0.115492056
7239,G2,G75,0.02689043
7240,G20,G75,0.034710612
7241,G21,G75,0.083568863
7242,G22,G75,0.015714673
7243,G23,G75,0.087316682
7244,G24,G75,0.035313063
7245,G25,G75,0.038422268
7246,G26,G75,0.059585552
7247,G27,G75,0.031063782
7248,G28,G75,0.078466161
7249,G29,G75,0.030631974
7250,G3,G75,0.042440679
7251,G30,G75,0.074711896
7252,G31,G75,0.038382962
7253,G32,G75,0.03960987
7254,G33,G75,0.044686184
7255,G34,G75,0.028538483
7256,G35,G75,0.083925666
7257,G36,G75,0.023509558
7258,G37,G75,0.036920762
7259,G38,G75,0.030227384
7260,G39,G75,0.037063103
7261,G4,G75,0.052577636
7262,G40,G75,0.01737005
7263,G41,G75,0.020830329
7264,G42,G75,0.027826629
7265,G43,G75,0.269662645
7266,G44,G75,0.048310022
7267,G45,G75,0.044237573
7268,G46,G75,0.028111244
7269,G47,G75,0.028394474
7270,G48,G75,0.067515317
7271,G49,G75,0.019705972
7272,G5,G75,0.032187163
7273,G50,G75,0.026637388
7274,G51,G75,0.045379229
7275,G52,G75,0.040532528
7276,G53,G75,0.042258417
7277,G54,G75,0.033267734
7278,G55,G75,0.032925859
7279,G56,G75,0.025763427
7280,G57,G75,0.024471915
7281,G58,G75,0.043435216
7282,G59,G75,0.068432483
7283,G6,G75,0.0152149
7284,G60,G75,0.029641674
7285,G61,G75,0.031445194
7286,G62,G75,0.035769917
7287,G63,G75,0.025337941
7288,G64,G75,0.023374236
7289,G65,G75,0.029134003
7290,G66,G75,0.038001615
7291,G67,G75,0.024444814
7292,G68,G75,0.046646314
7293,G69,G75,0.045496699
7294,G7,G75,0.041995873
7295,G70,G75,0.038760143
7296,G71,G75,0.056698377
7297,G72,G75,0.025810818
7298,G73,G75,0.028488797
7299,G74,G75,0.037171244
7300,G76,G75,0.02587891
7301,G77,G75,0.021131682
7302,G78,G75,0.026037628
7303,G79,G75,0.04117719
7304,G8,G75,0.05559011
7305,G80,G75,0.028921129
7306,G81,G75,0.024402886
7307,G82,G75,0.060066398
7308,G83,G75,0.032522513
7309,G84,G75,0.023736453
7310,G85,G75,0.039997892
7311,G86,G75,0.018197983
7312,G87,G75,0.030881091
7313,G88,G75,0.031336689
7314,G89,G75,0.024441454
7315,G9,G75,0.049798914
7316,G90,G75,0.020042681
7317,G91,G75,0.047794769
7318,G92,G75,0.143333213
7319,G93,G75,0.018529187
7320,G94,G75,0.024561163
7321,G95,G75,0.027528811
7322,G96,G75,0.023855175
7323,G97,G75,0.021344389
7324,G98,G75,0.028585269
7325,G99,G75,0.051871095
