,source,target,value
5544,G1,G6,0.043111682
5545,G10,G6,0.038044722
5546,G100,G6,0.021852089
5547,G11,G6,0.048164184
5548,G12,G6,0.038826659
5549,G13,G6,0.029463116
5550,G14,G6,0.019695545
5551,G15,G6,0.050901653
5552,G16,G6,0.031798076
5553,G17,G6,0.028144432
5554,G18,G6,0.037035147
5555,G19,G6,0.020968273
5556,G2,G6,0.018006566
5557,G20,G6,0.100909718
5558,G21,G6,0.054870252
5559,G22,G6,0.049407172
5560,G23,G6,0.024690052
5561,G24,G6,0.005049971
5562,G25,G6,0.045942549
5563,G26,G6,0.039761193
5564,G27,G6,0.026155336
5565,G28,G6,0.019327232
5566,G29,G6,0.041976508
5567,G3,G6,0.012060018
5568,G30,G6,0.067749296
5569,G31,G6,0.029884608
5570,G32,G6,0.046337703
5571,G33,G6,0.026614747
5572,G34,G6,0.029687898
5573,G35,G6,0.017025914
5574,G36,G6,0.053707232
5575,G37,G6,0.093778904
5576,G38,G6,0.060210499
5577,G39,G6,0.051549489
5578,G4,G6,0.015224295
5579,G40,G6,0.028516964
5580,G41,G6,0.058862179
5581,G42,G6,0.023970769
5582,G43,G6,0.018828099
5583,G44,G6,0.020903356
5584,G45,G6,0.058881132
5585,G46,G6,0.028262586
5586,G47,G6,0.027918806
5587,G48,G6,0.04082093
5588,G49,G6,0.063873077
5589,G5,G6,0.046955813
5590,G50,G6,0.041783086
5591,G51,G6,0.045064161
5592,G52,G6,0.028663625
5593,G53,G6,0.035340524
5594,G54,G6,0.025964948
5595,G55,G6,0.03349001
5596,G56,G6,0.013734994
5597,G57,G6,0.043288293
5598,G58,G6,0.012965006
5599,G59,G6,0.050632403
5600,G60,G6,0.039975506
5601,G61,G6,0.03321788
5602,G62,G6,0.04284743
5603,G63,G6,0.042310323
5604,G64,G6,0.134517996
5605,G65,G6,0.023523808
5606,G66,G6,0.023306558
5607,G67,G6,0.060277525
5608,G68,G6,0.036672923
5609,G69,G6,0.034231843
5610,G7,G6,0.050845397
5611,G70,G6,0.094320874
5612,G71,G6,0.03429303
5613,G72,G6,0.035720419
5614,G73,G6,0.032913437
5615,G74,G6,0.034943376
5616,G75,G6,0.021203312
5617,G76,G6,0.095969803
5618,G77,G6,0.029877997
5619,G78,G6,0.029564768
5620,G79,G6,0.256722318
5621,G8,G6,0.024352994
5622,G80,G6,0.032080996
5623,G81,G6,0.020074328
5624,G82,G6,0.058453796
5625,G83,G6,0.034112671
5626,G84,G6,0.025391988
5627,G85,G6,0.039159593
5628,G86,G6,0.099792636
5629,G87,G6,0.036750365
5630,G88,G6,0.02550686
5631,G89,G6,0.058533583
5632,G9,G6,0.066849267
5633,G90,G6,0.030212281
5634,G91,G6,0.050921526
5635,G92,G6,0.037509537
5636,G93,G6,0.029285245
5637,G94,G6,0.017285366
5638,G95,G6,0.021137232
5639,G96,G6,0.029401733
5640,G97,G6,0.019772639
5641,G98,G6,0.02121679
5642,G99,G6,0.041232876
