,source,target,value
3366,G1,G4,0.040230376
3367,G10,G4,0.028088773
3368,G100,G4,0.042391268
3369,G11,G4,0.04381745
3370,G12,G4,0.033965716
3371,G13,G4,0.028545987
3372,G14,G4,0.024565076
3373,G15,G4,0.05588129
3374,G16,G4,0.016529301
3375,G17,G4,0.031071667
3376,G18,G4,0.031707796
3377,G19,G4,0.028881454
3378,G2,G4,0.038068361
3379,G20,G4,0.072652707
3380,G21,G4,0.067685787
3381,G22,G4,0.031539549
3382,G23,G4,0.032090894
3383,G24,G4,0.03559
3384,G25,G4,0.024799718
3385,G26,G4,0.046034683
3386,G27,G4,0.025320382
3387,G28,G4,0.037296838
3388,G29,G4,0.066601015
3389,G3,G4,0.033827971
3390,G30,G4,0.033759513
3391,G31,G4,0.031969093
3392,G32,G4,0.061848691
3393,G33,G4,0.023895264
3394,G34,G4,0.030455869
3395,G35,G4,0.041029409
3396,G36,G4,0.018687693
3397,G37,G4,0.045130691
3398,G38,G4,0.028657427
3399,G39,G4,0.074651848
3400,G40,G4,0.040812371
3401,G41,G4,0.051171456
3402,G42,G4,0.021727459
3403,G43,G4,0.051727365
3404,G44,G4,0.013361361
3405,G45,G4,0.072148767
3406,G46,G4,0.023321921
3407,G47,G4,0.027742234
3408,G48,G4,0.039224645
3409,G49,G4,0.034280886
3410,G5,G4,0.061107979
3411,G50,G4,0.036171162
3412,G51,G4,0.066121687
3413,G52,G4,0.027027537
3414,G53,G4,0.038364467
3415,G54,G4,0.024104551
3416,G55,G4,0.049904194
3417,G56,G4,0.09106173
3418,G57,G4,0.030069756
3419,G58,G4,0.024186923
3420,G59,G4,0.021217555
3421,G6,G4,0.016231371
3422,G60,G4,0.053906594
3423,G61,G4,0.048135323
3424,G62,G4,0.047569471
3425,G63,G4,0.042023335
3426,G64,G4,0.022257906
3427,G65,G4,0.068679166
3428,G66,G4,0.022401504
3429,G67,G4,0.024057029
3430,G68,G4,0.036543568
3431,G69,G4,0.052035423
3432,G7,G4,0.026407244
3433,G70,G4,0.044810074
3434,G71,G4,0.055180504
3435,G72,G4,0.032876823
3436,G73,G4,0.139602335
3437,G74,G4,0.04141593
3438,G75,G4,0.036634135
3439,G76,G4,0.028706416
3440,G77,G4,0.06545801
3441,G78,G4,0.066126182
3442,G79,G4,0.01700548
3443,G8,G4,0.081767972
3444,G80,G4,0.030901101
3445,G81,G4,0.035348203
3446,G82,G4,0.110939862
3447,G83,G4,0.019047439
3448,G84,G4,0.040233776
3449,G85,G4,0.049841328
3450,G86,G4,0.031102463
3451,G87,G4,0.020362593
3452,G88,G4,0.048364872
3453,G89,G4,0.034813348
3454,G9,G4,0.051714089
3455,G90,G4,0.11926808
3456,G91,G4,0.040623962
3457,G92,G4,0.032821863
3458,G93,G4,0.040314506
3459,G94,G4,0.028237125
3460,G95,G4,0.029887861
3461,G96,G4,0.015703176
3462,G97,G4,0.036764547
3463,G98,G4,0.016518203
3464,G99,G4,0.036957293
