,source,target,value
4653,G1,G51,0.019307548
4654,G10,G51,0.03583699
4655,G100,G51,0.020117561
4656,G11,G51,0.03535433
4657,G12,G51,0.018170343
4658,G13,G51,0.006353319
4659,G14,G51,0.008587307
4660,G15,G51,0.030345611
4661,G16,G51,0.015691783
4662,G17,G51,0.016290507
4663,G18,G51,0.016034422
4664,G19,G51,0.02241061
4665,G2,G51,0.007430611
4666,G20,G51,0.0267414
4667,G21,G51,0.045305232
4668,G22,G51,0.01591107
4669,G23,G51,0.027013316
4670,G24,G51,0.009426784
4671,G25,G51,0.018849285
4672,G26,G51,0.05063774
4673,G27,G51,0.017010846
4674,G28,G51,0.019038654
4675,G29,G51,0.021593746
4676,G3,G51,0.013445648
4677,G30,G51,0.012160424
4678,G31,G51,0.047071929
4679,G32,G51,0.201629821
4680,G33,G51,0.007858702
4681,G34,G51,0.01268638
4682,G35,G51,0.013842326
4683,G36,G51,0.039850976
4684,G37,G51,0.029265828
4685,G38,G51,0.249303143
4686,G39,G51,0.025330786
4687,G4,G51,0.0151272
4688,G40,G51,0.016223494
4689,G41,G51,0.015009455
4690,G42,G51,0.021462628
4691,G43,G51,0.020185439
4692,G44,G51,0.015271621
4693,G45,G51,0.018072163
4694,G46,G51,0.006950106
4695,G47,G51,0.010006413
4696,G48,G51,0.028053222
4697,G49,G51,0.028049606
4698,G5,G51,0.014720947
4699,G50,G51,0.015210046
4700,G52,G51,0.014846721
4701,G53,G51,0.053426375
4702,G54,G51,0.012929452
4703,G55,G51,0.019210065
4704,G56,G51,0.007971187
4705,G57,G51,0.124295703
4706,G58,G51,0.0132379
4707,G59,G51,0.030895401
4708,G6,G51,0.004975241
4709,G60,G51,0.016745382
4710,G61,G51,0.006933238
4711,G62,G51,0.018663145
4712,G63,G51,0.027124044
4713,G64,G51,0.018906009
4714,G65,G51,0.047784743
4715,G66,G51,0.018109904
4716,G67,G51,0.006879841
4717,G68,G51,0.022805408
4718,G69,G51,0.028970423
4719,G7,G51,0.039026805
4720,G70,G51,0.281114178
4721,G71,G51,0.37591859
4722,G72,G51,0.005521037
4723,G73,G51,0.019108621
4724,G74,G51,0.02354064
4725,G75,G51,0.011827209
4726,G76,G51,0.0212807
4727,G77,G51,0.007146422
4728,G78,G51,0.016328322
4729,G79,G51,0.010000904
4730,G8,G51,0.065318098
4731,G80,G51,0.086292667
4732,G81,G51,0.014851919
4733,G82,G51,0.741582926
4734,G83,G51,0.036105733
4735,G84,G51,0.009482872
4736,G85,G51,0.051337174
4737,G86,G51,0.016377429
4738,G87,G51,0.009818025
4739,G88,G51,0.039634693
4740,G89,G51,0.017956083
4741,G9,G51,0.173812874
4742,G90,G51,0.021018768
4743,G91,G51,0.001629665
4744,G92,G51,0.017310847
4745,G93,G51,0.01694843
4746,G94,G51,0.014721912
4747,G95,G51,0.010424359
4748,G96,G51,0.018357788
4749,G97,G51,0.011723595
4750,G98,G51,0.012150351
4751,G99,G51,0.068750629
