,source,target,value
2772,G1,G34,0.021403458
2773,G10,G34,0.029215668
2774,G100,G34,0.051730485
2775,G11,G34,0.032659665
2776,G12,G34,0.021667307
2777,G13,G34,0.014972311
2778,G14,G34,0.064161975
2779,G15,G34,0.043359931
2780,G16,G34,0.022974824
2781,G17,G34,0.060105058
2782,G18,G34,0.023715015
2783,G19,G34,0.029464411
2784,G2,G34,0.012859443
2785,G20,G34,0.055704102
2786,G21,G34,0.083641251
2787,G22,G34,0.02515351
2788,G23,G34,0.06833082
2789,G24,G34,0.025348115
2790,G25,G34,0.024692782
2791,G26,G34,0.038004234
2792,G27,G34,0.02438795
2793,G28,G34,0.042475743
2794,G29,G34,0.049632502
2795,G3,G34,0.033952281
2796,G30,G34,0.023903525
2797,G31,G34,0.03516772
2798,G32,G34,0.023596457
2799,G33,G34,0.034395648
2800,G35,G34,0.015963865
2801,G36,G34,0.025703034
2802,G37,G34,0.024717193
2803,G38,G34,0.02688271
2804,G39,G34,0.038514995
2805,G4,G34,0.026792559
2806,G40,G34,0.118193178
2807,G41,G34,0.031593913
2808,G42,G34,0.03412974
2809,G43,G34,0.030814296
2810,G44,G34,0.031537859
2811,G45,G34,0.047612375
2812,G46,G34,0.015372265
2813,G47,G34,0.02254306
2814,G48,G34,0.031138126
2815,G49,G34,0.023039324
2816,G5,G34,0.028519848
2817,G50,G34,0.023039863
2818,G51,G34,0.03906021
2819,G52,G34,0.018999349
2820,G53,G34,0.046356207
2821,G54,G34,0.022917707
2822,G55,G34,0.038611306
2823,G56,G34,0.029086062
2824,G57,G34,0.019222292
2825,G58,G34,0.061624886
2826,G59,G34,0.050251201
2827,G6,G34,0.013988513
2828,G60,G34,0.0278271
2829,G61,G34,0.031335443
2830,G62,G34,0.025480091
2831,G63,G34,0.054270422
2832,G64,G34,0.024368419
2833,G65,G34,0.028453102
2834,G66,G34,0.027048254
2835,G67,G34,0.02502251
2836,G68,G34,0.026756221
2837,G69,G34,0.027411334
2838,G7,G34,0.036946416
2839,G70,G34,0.031282097
2840,G71,G34,0.031610929
2841,G72,G34,0.035616262
2842,G73,G34,0.026513119
2843,G74,G34,0.029844201
2844,G75,G34,0.026532136
2845,G76,G34,0.016978627
2846,G77,G34,0.090784779
2847,G78,G34,0.025540051
2848,G79,G34,0.025248758
2849,G8,G34,0.072003374
2850,G80,G34,0.026770889
2851,G81,G34,0.695986012
2852,G82,G34,0.061872477
2853,G83,G34,0.021314993
2854,G84,G34,0.028229481
2855,G85,G34,0.038798763
2856,G86,G34,0.02348478
2857,G87,G34,0.020215687
2858,G88,G34,0.040798106
2859,G89,G34,0.037180514
2860,G9,G34,0.035924001
2861,G90,G34,0.039310981
2862,G91,G34,0.028780131
2863,G92,G34,0.02452338
2864,G93,G34,0.024702274
2865,G94,G34,0.026478128
2866,G95,G34,0.052414322
2867,G96,G34,0.032241897
2868,G97,G34,0.024013689
2869,G98,G34,0.035855939
2870,G99,G34,0.035627609
