,source,target,value
891,G1,G17,0.031480619
892,G10,G17,0.037714216
893,G100,G17,0.029759106
894,G11,G17,0.040804999
895,G12,G17,0.022462739
896,G13,G17,0.032270377
897,G14,G17,0.029029252
898,G15,G17,0.062209325
899,G16,G17,0.045157524
900,G18,G17,0.044346076
901,G19,G17,0.027272488
902,G2,G17,0.029597793
903,G20,G17,0.074369602
904,G21,G17,0.042970327
905,G22,G17,0.037326879
906,G23,G17,0.019402099
907,G24,G17,0.024610707
908,G25,G17,0.08523783
909,G26,G17,0.04284019
910,G27,G17,0.040200913
911,G28,G17,0.024044756
912,G29,G17,0.047763731
913,G3,G17,0.033602289
914,G30,G17,0.0225013
915,G31,G17,0.091597311
916,G32,G17,0.030432722
917,G33,G17,0.020294992
918,G34,G17,0.040386888
919,G35,G17,0.031445727
920,G36,G17,0.045432086
921,G37,G17,0.024643448
922,G38,G17,0.12731116
923,G39,G17,0.048867711
924,G4,G17,0.035099735
925,G40,G17,0.028125269
926,G41,G17,0.05026941
927,G42,G17,0.033221026
928,G43,G17,0.012921259
929,G44,G17,0.069609726
930,G45,G17,0.023610027
931,G46,G17,0.02404855
932,G47,G17,0.032465416
933,G48,G17,0.042926094
934,G49,G17,0.031873943
935,G5,G17,0.033265891
936,G50,G17,0.023045148
937,G51,G17,0.06879215
938,G52,G17,0.037323607
939,G53,G17,0.05568974
940,G54,G17,0.020329167
941,G55,G17,0.0311823
942,G56,G17,0.067641558
943,G57,G17,0.028850385
944,G58,G17,0.030329871
945,G59,G17,0.029536577
946,G6,G17,0.025439192
947,G60,G17,0.064306655
948,G61,G17,0.031010494
949,G62,G17,0.034585692
950,G63,G17,0.027316803
951,G64,G17,0.010981875
952,G65,G17,0.020957927
953,G66,G17,0.035969989
954,G67,G17,0.03201283
955,G68,G17,0.02693237
956,G69,G17,0.053717645
957,G7,G17,0.238373639
958,G70,G17,0.039066781
959,G71,G17,0.031371025
960,G72,G17,0.037833481
961,G73,G17,0.042320346
962,G74,G17,0.080645258
963,G75,G17,0.018391961
964,G76,G17,0.014575024
965,G77,G17,0.047576294
966,G78,G17,0.042323874
967,G79,G17,0.048021293
968,G8,G17,0.039811405
969,G80,G17,0.02557922
970,G81,G17,0.016728268
971,G82,G17,0.093110303
972,G83,G17,0.03601133
973,G84,G17,0.018436305
974,G85,G17,0.036942536
975,G86,G17,0.019565212
976,G87,G17,0.038821102
977,G88,G17,0.043950273
978,G89,G17,0.123385675
979,G9,G17,0.053736258
980,G90,G17,0.051264804
981,G91,G17,0.030707264
982,G92,G17,0.023179466
983,G93,G17,0.018237096
984,G94,G17,0.032927099
985,G95,G17,0.049506575
986,G96,G17,0.030653544
987,G97,G17,0.025744137
988,G98,G17,0.026227396
989,G99,G17,0.038357966
