,source,target,value
5247,G1,G57,0.026828339
5248,G10,G57,0.048408719
5249,G100,G57,0.023865992
5250,G11,G57,0.060599192
5251,G12,G57,0.024375551
5252,G13,G57,0.016790863
5253,G14,G57,0.015997836
5254,G15,G57,0.038540195
5255,G16,G57,0.0139947
5256,G17,G57,0.012979784
5257,G18,G57,0.0323211
5258,G19,G57,0.014545285
5259,G2,G57,0.050429948
5260,G20,G57,0.046703575
5261,G21,G57,0.045430556
5262,G22,G57,0.021477161
5263,G23,G57,0.019341873
5264,G24,G57,0.018007285
5265,G25,G57,0.072994517
5266,G26,G57,0.039742871
5267,G27,G57,0.035224213
5268,G28,G57,0.018714658
5269,G29,G57,0.023711646
5270,G3,G57,0.037043215
5271,G30,G57,0.02145081
5272,G31,G57,0.036438156
5273,G32,G57,0.040971723
5274,G33,G57,0.025722368
5275,G34,G57,0.027259135
5276,G35,G57,0.021128258
5277,G36,G57,0.027980071
5278,G37,G57,0.029053698
5279,G38,G57,0.042934587
5280,G39,G57,0.046467313
5281,G4,G57,0.025839661
5282,G40,G57,0.048435963
5283,G41,G57,0.021577404
5284,G42,G57,0.025667069
5285,G43,G57,0.022787808
5286,G44,G57,0.029139239
5287,G45,G57,0.032582555
5288,G46,G57,0.01699933
5289,G47,G57,0.039242938
5290,G48,G57,0.036982647
5291,G49,G57,0.040632469
5292,G5,G57,0.022099813
5293,G50,G57,0.036535175
5294,G51,G57,0.332716171
5295,G52,G57,0.014840339
5296,G53,G57,0.049268739
5297,G54,G57,0.025657224
5298,G55,G57,0.045003976
5299,G56,G57,0.019239436
5300,G58,G57,0.036766378
5301,G59,G57,0.049702555
5302,G6,G57,0.024918513
5303,G60,G57,0.026021674
5304,G61,G57,0.028005836
5305,G62,G57,0.022022956
5306,G63,G57,0.041442343
5307,G64,G57,0.018042888
5308,G65,G57,0.019558992
5309,G66,G57,0.046132234
5310,G67,G57,0.018764782
5311,G68,G57,0.040635771
5312,G69,G57,0.029757802
5313,G7,G57,0.073194238
5314,G70,G57,0.105682184
5315,G71,G57,0.056596819
5316,G72,G57,0.02505104
5317,G73,G57,0.028895679
5318,G74,G57,0.024045943
5319,G75,G57,0.012270452
5320,G76,G57,0.029549416
5321,G77,G57,0.02276998
5322,G78,G57,0.020800446
5323,G79,G57,0.041084459
5324,G8,G57,0.046579685
5325,G80,G57,0.023297819
5326,G81,G57,0.087139857
5327,G82,G57,0.273641566
5328,G83,G57,0.014025233
5329,G84,G57,0.027245129
5330,G85,G57,0.048396555
5331,G86,G57,0.026593245
5332,G87,G57,0.020083393
5333,G88,G57,0.04348645
5334,G89,G57,0.02638286
5335,G9,G57,0.452513386
5336,G90,G57,0.026325675
5337,G91,G57,0.023498466
5338,G92,G57,0.019273689
5339,G93,G57,0.022445966
5340,G94,G57,0.040341883
5341,G95,G57,0.016712943
5342,G96,G57,0.024607767
5343,G97,G57,0.023046224
5344,G98,G57,0.024499878
5345,G99,G57,0.03606392
