,source,target,value
2376,G1,G30,0.019591155
2377,G10,G30,0.03284215
2378,G100,G30,0.142348525
2379,G11,G30,0.050040397
2380,G12,G30,0.033874442
2381,G13,G30,0.022305423
2382,G14,G30,0.029131439
2383,G15,G30,0.117361806
2384,G16,G30,0.030183355
2385,G17,G30,0.02035271
2386,G18,G30,0.056432983
2387,G19,G30,0.027330492
2388,G2,G30,0.014841921
2389,G20,G30,0.057547156
2390,G21,G30,0.067684678
2391,G22,G30,0.030134839
2392,G23,G30,0.018302604
2393,G24,G30,0.02304033
2394,G25,G30,0.055853314
2395,G26,G30,0.046508576
2396,G27,G30,0.021776295
2397,G28,G30,0.023627971
2398,G29,G30,0.046806744
2399,G3,G30,0.071766824
2400,G31,G30,0.043704367
2401,G32,G30,0.038456682
2402,G33,G30,0.021230906
2403,G34,G30,0.02624843
2404,G35,G30,0.0224297
2405,G36,G30,0.013836758
2406,G37,G30,0.035395171
2407,G38,G30,0.044128048
2408,G39,G30,0.121800806
2409,G4,G30,0.023175323
2410,G40,G30,0.02190369
2411,G41,G30,0.022920018
2412,G42,G30,0.028542836
2413,G43,G30,0.04377755
2414,G44,G30,0.059407219
2415,G45,G30,0.111274789
2416,G46,G30,0.032092678
2417,G47,G30,0.021617871
2418,G48,G30,0.038401179
2419,G49,G30,0.048144838
2420,G5,G30,0.025713879
2421,G50,G30,0.031023021
2422,G51,G30,0.055691795
2423,G52,G30,0.024109665
2424,G53,G30,0.062882413
2425,G54,G30,0.01603216
2426,G55,G30,0.081078087
2427,G56,G30,0.03564139
2428,G57,G30,0.057869601
2429,G58,G30,0.02588517
2430,G59,G30,0.03435943
2431,G6,G30,0.041487556
2432,G60,G30,0.026900842
2433,G61,G30,0.021286245
2434,G62,G30,0.029542938
2435,G63,G30,0.020695618
2436,G64,G30,0.104848311
2437,G65,G30,0.017863132
2438,G66,G30,0.013083605
2439,G67,G30,0.057729888
2440,G68,G30,0.030526174
2441,G69,G30,0.033872285
2442,G7,G30,0.033034871
2443,G70,G30,0.058146261
2444,G71,G30,0.054392704
2445,G72,G30,0.038549495
2446,G73,G30,0.024863835
2447,G74,G30,0.103251193
2448,G75,G30,0.086905322
2449,G76,G30,0.023430814
2450,G77,G30,0.023485625
2451,G78,G30,0.047247531
2452,G79,G30,0.030437355
2453,G8,G30,0.037701268
2454,G80,G30,0.030698129
2455,G81,G30,0.034433747
2456,G82,G30,0.085141261
2457,G83,G30,0.071567404
2458,G84,G30,0.028543181
2459,G85,G30,0.047640365
2460,G86,G30,0.035855506
2461,G87,G30,0.023307443
2462,G88,G30,0.025320364
2463,G89,G30,0.049363989
2464,G9,G30,0.054050387
2465,G90,G30,0.025585709
2466,G91,G30,0.02355043
2467,G92,G30,0.019566498
2468,G93,G30,0.026457603
2469,G94,G30,0.018587863
2470,G95,G30,0.028618416
2471,G96,G30,0.034427088
2472,G97,G30,0.031479806
2473,G98,G30,0.025729087
2474,G99,G30,0.028174644
