,source,target,value
9207,G1,G93,0.022108794
9208,G10,G93,0.028675842
9209,G100,G93,0.054779377
9210,G11,G93,0.0268586
9211,G12,G93,0.032381404
9212,G13,G93,0.019136325
9213,G14,G93,0.019681497
9214,G15,G93,0.051666874
9215,G16,G93,0.018964923
9216,G17,G93,0.018057521
9217,G18,G93,0.060560668
9218,G19,G93,0.048126179
9219,G2,G93,0.023817099
9220,G20,G93,0.041071595
9221,G21,G93,0.063309767
9222,G22,G93,0.020880252
9223,G23,G93,0.032475994
9224,G24,G93,0.030607394
9225,G25,G93,0.016564319
9226,G26,G93,0.04984849
9227,G27,G93,0.027503604
9228,G28,G93,0.01648171
9229,G29,G93,0.080213551
9230,G3,G93,0.048344939
9231,G30,G93,0.024402657
9232,G31,G93,0.030272534
9233,G32,G93,0.027703167
9234,G33,G93,0.026187737
9235,G34,G93,0.021426175
9236,G35,G93,0.031780188
9237,G36,G93,0.02371787
9238,G37,G93,0.038348181
9239,G38,G93,0.027604085
9240,G39,G93,0.034400826
9241,G4,G93,0.032440208
9242,G40,G93,0.037347699
9243,G41,G93,0.024717819
9244,G42,G93,0.216472435
9245,G43,G93,0.01967916
9246,G44,G93,0.02206101
9247,G45,G93,0.032784184
9248,G46,G93,0.021993016
9249,G47,G93,0.068767425
9250,G48,G93,0.035329772
9251,G49,G93,0.037538925
9252,G5,G93,0.027763464
9253,G50,G93,0.026558936
9254,G51,G93,0.061849506
9255,G52,G93,0.030929129
9256,G53,G93,0.208426955
9257,G54,G93,0.02266381
9258,G55,G93,0.032291047
9259,G56,G93,0.024878322
9260,G57,G93,0.033972865
9261,G58,G93,0.030261282
9262,G59,G93,0.043722731
9263,G6,G93,0.02902883
9264,G60,G93,0.022571968
9265,G61,G93,0.033471206
9266,G62,G93,0.021655367
9267,G63,G93,0.063126057
9268,G64,G93,0.007527495
9269,G65,G93,0.032758621
9270,G66,G93,0.079723157
9271,G67,G93,0.020504225
9272,G68,G93,0.046197689
9273,G69,G93,0.037166605
9274,G7,G93,0.049414962
9275,G70,G93,0.142877449
9276,G71,G93,0.06456019
9277,G72,G93,0.027599388
9278,G73,G93,0.090134149
9279,G74,G93,0.031242736
9280,G75,G93,0.025237135
9281,G76,G93,0.013579336
9282,G77,G93,0.078449273
9283,G78,G93,0.035537819
9284,G79,G93,0.067767668
9285,G8,G93,0.061615141
9286,G80,G93,0.024656375
9287,G81,G93,0.022845943
9288,G82,G93,0.08465593
9289,G83,G93,0.036563977
9290,G84,G93,0.016479804
9291,G85,G93,0.059201137
9292,G86,G93,0.017874779
9293,G87,G93,0.027432706
9294,G88,G93,0.031379145
9295,G89,G93,0.028236002
9296,G9,G93,0.062957425
9297,G90,G93,0.040504834
9298,G91,G93,0.068998678
9299,G92,G93,0.030842897
9300,G94,G93,0.034744525
9301,G95,G93,0.078893649
9302,G96,G93,0.037159751
9303,G97,G93,0.015888911
9304,G98,G93,0.026522026
9305,G99,G93,0.059031708
