,Unnamed: 0,source,target,value,z_score
0,6237,G1,G66,0.043756141,0.05366672178638045
1,6238,G10,G66,0.039571526,-0.041861622423504725
2,6239,G100,G66,0.044246508,0.0648610485201824
3,6240,G11,G66,0.070824904,0.6716050767365506
4,6241,G12,G66,0.026699292,-0.3357149877395944
5,6242,G13,G66,0.038163121,-0.07401334907623708
6,6243,G14,G66,0.020266886,-0.4825569539576888
7,6244,G15,G66,0.043815663,0.05502551778172547
8,6245,G16,G66,0.046082458,0.10677297197123801
9,6246,G17,G66,0.026083034,-0.34978321297563053
10,6247,G18,G66,0.044448502,0.06947226182423354
11,6248,G19,G66,0.028131878,-0.30301124593341566
12,6249,G2,G66,0.027680782,-0.31330907595115975
13,6250,G20,G66,0.056225456,0.338322064125278
14,6251,G21,G66,0.075574131,0.780022647190913
15,6252,G22,G66,0.031240869,-0.23203774839697905
16,6253,G23,G66,0.015767071,-0.5852808308736787
17,6254,G24,G66,0.02390995,-0.3993913887215461
18,6255,G25,G66,0.025742324,-0.3575610998674354
19,6256,G26,G66,0.054338271,0.2952405241824798
20,6257,G27,G66,0.038162588,-0.0740255166489921
21,6258,G28,G66,0.019911333,-0.49067368378082843
22,6259,G29,G66,0.041262613,-0.0032566991450521865
23,6260,G3,G66,0.020455266,-0.4782565273993894
24,6261,G30,G66,0.023469909,-0.40943685003984226
25,6262,G31,G66,0.03833405,-0.07011130209044472
26,6263,G32,G66,0.031646286,-0.22278269990995236
27,6264,G33,G66,0.024696164,-0.38144332859782365
28,6265,G34,G66,0.035399407,-0.13710470211341705
29,6266,G35,G66,0.023099939,-0.4178826978674994
30,6267,G36,G66,0.032029447,-0.21403572177796082
31,6268,G37,G66,0.061472385,0.4581014081167393
32,6269,G38,G66,0.094022469,1.2011699170268013
33,6270,G39,G66,0.02962021,-0.26903490842217814
34,6271,G4,G66,0.023714681,-0.40384908058699126
35,6272,G40,G66,0.035293022,-0.1395333085440609
36,6273,G41,G66,0.063729668,0.5096317179309332
37,6274,G42,G66,0.040180215,-0.02796618585197534
38,6275,G43,G66,0.023386416,-0.41134286721062524
39,6276,G44,G66,0.049355895,0.18150051954380417
40,6277,G45,G66,0.035481217,-0.13523710525210225
41,6278,G46,G66,0.021675424,-0.45040219111888447
42,6279,G47,G66,0.056363901,0.34148255119855414
43,6280,G48,G66,0.067058341,0.5856202186905373
44,6281,G49,G66,0.028063029,-0.3045829630377386
45,6282,G5,G66,0.026161746,-0.3479863387041746
46,6283,G50,G66,0.021652956,-0.45091510110886146
47,6284,G51,G66,0.059754713,0.41888959005087617
48,6285,G52,G66,0.027586334,-0.31546517897471993
49,6286,G53,G66,0.071051104,0.6767688759057159
50,6287,G54,G66,0.031682678,-0.22195192634954458
51,6288,G55,G66,0.029498301,-0.2718179039699843
52,6289,G56,G66,0.027183986,-0.32465016689742227
53,6290,G57,G66,0.042671077,0.028896374387215974
54,6291,G58,G66,0.064229968,0.5210527998245376
55,6292,G59,G66,0.036035511,-0.12258342312711014
56,6293,G6,G66,0.034341331,-0.16125895485308805
57,6294,G60,G66,0.012561334,-0.6584628912501684
58,6295,G61,G66,0.024442122,-0.38724271793705023
59,6296,G62,G66,0.036248468,-0.11772194134254824
60,6297,G63,G66,0.03123794,-0.23210461297596446
61,6298,G64,G66,0.021548313,-0.45330394035050137
62,6299,G65,G66,0.025041417,-0.37356173198176806
63,6300,G67,G66,0.030659169,-0.24531706748054835
64,6301,G68,G66,0.026596285,-0.3380664796097013
65,6302,G69,G66,0.032204273,-0.21004471225741064
66,6303,G7,G66,0.444626357,9.204919101644279
67,6304,G70,G66,0.051143011,0.2222976376516812
68,6305,G71,G66,0.051972011,0.24122243655193715
69,6306,G72,G66,0.0278081,-0.31040260122693447
70,6307,G73,G66,0.029239231,-0.2777320748398146
71,6308,G74,G66,0.04666273,0.12001969200434943
72,6309,G75,G66,0.040617804,-0.01797669993404509
73,6310,G76,G66,0.045485785,0.09315184225566209
74,6311,G77,G66,0.071717927,0.6919914225608008
75,6312,G78,G66,0.035082383,-0.14434187394279552
76,6313,G79,G66,0.023356577,-0.41202404582870095
77,6314,G8,G66,0.024764249,-0.379889052442065
78,6315,G80,G66,0.049783832,0.1912696651010767
79,6316,G81,G66,0.019290325,-0.5048503442337237
80,6317,G82,G66,0.059465981,0.41229828120157735
81,6318,G83,G66,0.01794527,-0.5355558875205559
82,6319,G84,G66,0.015462184,-0.5922409336026321
83,6320,G85,G66,0.04427435,0.06549663869024383
84,6321,G86,G66,0.026677334,-0.33621625521155074
85,6322,G87,G66,0.020239981,-0.4831711538544456
86,6323,G88,G66,0.042148513,0.01696703951084269
87,6324,G89,G66,0.071380937,0.6842984575651467
88,6325,G9,G66,0.059590575,0.41514257118249226
89,6326,G90,G66,0.02277593,-0.42527932653682754
90,6327,G91,G66,0.033220069,-0.18685564709011937
91,6328,G92,G66,0.024438311,-0.38732971722367127
92,6329,G93,G66,0.065237863,0.5440614972763752
93,6330,G94,G66,0.017520817,-0.5452454986998205
94,6331,G95,G66,0.022112602,-0.4404220877007709
95,6332,G96,G66,0.027218068,-0.32387212709510793
96,6333,G97,G66,0.045510691,0.09372040804747118
97,6334,G98,G66,0.026474532,-0.3408459139167012
98,6335,G99,G66,0.043035986,0.03722668734486792
