,source,target,value
5445,G1,G59,0.039136605
5446,G10,G59,0.019903108
5447,G100,G59,0.016789858
5448,G11,G59,0.048248221
5449,G12,G59,0.047333072
5450,G13,G59,0.006608564
5451,G14,G59,0.007628672
5452,G15,G59,0.033642188
5453,G16,G59,0.012036102
5454,G17,G59,0.019654935
5455,G18,G59,0.08373361
5456,G19,G59,0.024363815
5457,G2,G59,0.031805957
5458,G20,G59,0.036682448
5459,G21,G59,0.058707096
5460,G22,G59,0.042577526
5461,G23,G59,0.018907873
5462,G24,G59,0.023994045
5463,G25,G59,0.37829955
5464,G26,G59,0.035522809
5465,G27,G59,0.023205278
5466,G28,G59,0.04561328
5467,G29,G59,0.031264021
5468,G3,G59,0.021726155
5469,G30,G59,0.032106679
5470,G31,G59,0.034087549
5471,G32,G59,0.02719209
5472,G33,G59,0.015335492
5473,G34,G59,0.02693192
5474,G35,G59,0.031011577
5475,G36,G59,0.018332334
5476,G37,G59,0.027713859
5477,G38,G59,0.028911827
5478,G39,G59,0.021249113
5479,G4,G59,0.020598674
5480,G40,G59,0.102086908
5481,G41,G59,0.025003148
5482,G42,G59,0.01361427
5483,G43,G59,0.01196185
5484,G44,G59,0.026008489
5485,G45,G59,0.018824413
5486,G46,G59,0.014509038
5487,G47,G59,0.041660118
5488,G48,G59,0.065929838
5489,G49,G59,0.018844455
5490,G5,G59,0.038960762
5491,G50,G59,0.024492716
5492,G51,G59,0.053978605
5493,G52,G59,0.031073304
5494,G53,G59,0.019212962
5495,G54,G59,0.018921852
5496,G55,G59,0.041966564
5497,G56,G59,0.021677633
5498,G57,G59,0.038787474
5499,G58,G59,0.052207287
5500,G6,G59,0.034008127
5501,G60,G59,0.017126816
5502,G61,G59,0.02442109
5503,G62,G59,0.025169176
5504,G63,G59,0.023331517
5505,G64,G59,0.026518321
5506,G65,G59,0.019847008
5507,G66,G59,0.013508522
5508,G67,G59,0.01709283
5509,G68,G59,0.018064062
5510,G69,G59,0.027266944
5511,G7,G59,0.042941863
5512,G70,G59,0.084490826
5513,G71,G59,0.025261638
5514,G72,G59,0.050305129
5515,G73,G59,0.019149245
5516,G74,G59,0.030178597
5517,G75,G59,0.03328885
5518,G76,G59,0.029863202
5519,G77,G59,0.027282473
5520,G78,G59,0.028281779
5521,G79,G59,0.036163147
5522,G8,G59,0.017510196
5523,G80,G59,0.020297512
5524,G81,G59,0.026719903
5525,G82,G59,0.058592199
5526,G83,G59,0.026005921
5527,G84,G59,0.031559367
5528,G85,G59,0.033707321
5529,G86,G59,0.016267352
5530,G87,G59,0.017289333
5531,G88,G59,0.057020979
5532,G89,G59,0.017252679
5533,G9,G59,0.033991893
5534,G90,G59,0.067556447
5535,G91,G59,0.09701535
5536,G92,G59,0.569137935
5537,G93,G59,0.021167683
5538,G94,G59,0.021383915
5539,G95,G59,0.007604106
5540,G96,G59,0.020504011
5541,G97,G59,0.072150411
5542,G98,G59,0.024969642
5543,G99,G59,0.029449819
