,source,target,value
495,G1,G13,0.023740127
496,G10,G13,0.036339606
497,G100,G13,0.051584772
498,G11,G13,0.037367444
499,G12,G13,0.017405821
500,G14,G13,0.024675205
501,G15,G13,0.044690894
502,G16,G13,0.054660882
503,G17,G13,0.026009514
504,G18,G13,0.038631769
505,G19,G13,0.036808272
506,G2,G13,0.054630199
507,G20,G13,0.050240714
508,G21,G13,0.05622616
509,G22,G13,0.077625626
510,G23,G13,0.011344759
511,G24,G13,0.017519024
512,G25,G13,0.028847416
513,G26,G13,0.045489026
514,G27,G13,0.039204815
515,G28,G13,0.026503283
516,G29,G13,0.128682163
517,G3,G13,0.043199703
518,G30,G13,0.020583211
519,G31,G13,0.028142575
520,G32,G13,0.042361884
521,G33,G13,0.029460906
522,G34,G13,0.021533555
523,G35,G13,0.019071811
524,G36,G13,0.022150406
525,G37,G13,0.043702844
526,G38,G13,0.038172632
527,G39,G13,0.055153262
528,G4,G13,0.039287642
529,G40,G13,0.018770991
530,G41,G13,0.022239338
531,G42,G13,0.019610776
532,G43,G13,0.018920421
533,G44,G13,0.04304521
534,G45,G13,0.034118223
535,G46,G13,0.018161389
536,G47,G13,0.018272994
537,G48,G13,0.02757256
538,G49,G13,0.035518387
539,G5,G13,0.032487491
540,G50,G13,0.01649638
541,G51,G13,0.071960023
542,G52,G13,0.181733345
543,G53,G13,0.024830215
544,G54,G13,0.014707405
545,G55,G13,0.019250702
546,G56,G13,0.03649685
547,G57,G13,0.034921411
548,G58,G13,0.062193778
549,G59,G13,0.02700454
550,G6,G13,0.034842328
551,G60,G13,0.042361791
552,G61,G13,0.024224975
553,G62,G13,0.039494692
554,G63,G13,0.051425838
555,G64,G13,0.021332672
556,G65,G13,0.070918139
557,G66,G13,0.053319483
558,G67,G13,0.020625531
559,G68,G13,0.1014978
560,G69,G13,0.046761326
561,G7,G13,0.06027999
562,G70,G13,0.035819177
563,G71,G13,0.046123515
564,G72,G13,0.022936376
565,G73,G13,0.026712156
566,G74,G13,0.040147211
567,G75,G13,0.034104637
568,G76,G13,0.018885126
569,G77,G13,0.010609805
570,G78,G13,0.037078857
571,G79,G13,0.046731234
572,G8,G13,0.073361693
573,G80,G13,0.026081873
574,G81,G13,0.049435993
575,G82,G13,0.081292674
576,G83,G13,0.034013813
577,G84,G13,0.01589815
578,G85,G13,0.066678664
579,G86,G13,0.033585234
580,G87,G13,0.016626122
581,G88,G13,0.034597854
582,G89,G13,0.025497613
583,G9,G13,0.134312067
584,G90,G13,0.069144213
585,G91,G13,0.035083859
586,G92,G13,0.110152199
587,G93,G13,0.031361833
588,G94,G13,0.035814136
589,G95,G13,0.039271395
590,G96,G13,0.031138869
591,G97,G13,0.013936454
592,G98,G13,0.077509731
593,G99,G13,0.047123485
