,source,target,value
198,G1,G100,0.03652486
199,G10,G100,0.058849295
200,G11,G100,0.043705478
201,G12,G100,0.030934801
202,G13,G100,0.03304734
203,G14,G100,0.025395978
204,G15,G100,0.081944614
205,G16,G100,0.021724229
206,G17,G100,0.016016386
207,G18,G100,0.02264911
208,G19,G100,0.019303899
209,G2,G100,0.087771062
210,G20,G100,0.082088526
211,G21,G100,0.093087227
212,G22,G100,0.041408126
213,G23,G100,0.031963967
214,G24,G100,0.018613976
215,G25,G100,0.061760693
216,G26,G100,0.022955339
217,G27,G100,0.029903268
218,G28,G100,0.029207372
219,G29,G100,0.078623635
220,G3,G100,0.05516099
221,G30,G100,0.25915066
222,G31,G100,0.016681333
223,G32,G100,0.064735108
224,G33,G100,0.009807183
225,G34,G100,0.020654677
226,G35,G100,0.028982555
227,G36,G100,0.026485397
228,G37,G100,0.062162834
229,G38,G100,0.022234517
230,G39,G100,0.04627399
231,G4,G100,0.027470692
232,G40,G100,0.026457085
233,G41,G100,0.018537265
234,G42,G100,0.01975238
235,G43,G100,0.021771559
236,G44,G100,0.020136491
237,G45,G100,0.173380284
238,G46,G100,0.020198118
239,G47,G100,0.016291469
240,G48,G100,0.082726843
241,G49,G100,0.022541639
242,G5,G100,0.028528793
243,G50,G100,0.013306777
244,G51,G100,0.037895333
245,G52,G100,0.022919066
246,G53,G100,0.032770904
247,G54,G100,0.024667331
248,G55,G100,0.101086907
249,G56,G100,0.01669915
250,G57,G100,0.021668883
251,G58,G100,0.028609329
252,G59,G100,0.024092847
253,G6,G100,0.012834606
254,G60,G100,0.048717675
255,G61,G100,0.065242983
256,G62,G100,0.072276976
257,G63,G100,0.030509812
258,G64,G100,0.016529695
259,G65,G100,0.017759788
260,G66,G100,0.018121666
261,G67,G100,0.055697378
262,G68,G100,0.017089974
263,G69,G100,0.031946292
264,G7,G100,0.02001769
265,G70,G100,0.02881311
266,G71,G100,0.04435038
267,G72,G100,0.060799297
268,G73,G100,0.056594016
269,G74,G100,0.161613355
270,G75,G100,0.028928054
271,G76,G100,0.016625177
272,G77,G100,0.023922396
273,G78,G100,0.023235385
274,G79,G100,0.023968646
275,G8,G100,0.057489261
276,G80,G100,0.036101635
277,G81,G100,0.025738772
278,G82,G100,0.063323807
279,G83,G100,0.033870033
280,G84,G100,0.0238969
281,G85,G100,0.049117141
282,G86,G100,0.02405129
283,G87,G100,0.03910427
284,G88,G100,0.024006263
285,G89,G100,0.031518173
286,G9,G100,0.056318244
287,G90,G100,0.021103009
288,G91,G100,0.015980557
289,G92,G100,0.022896449
290,G93,G100,0.048391071
291,G94,G100,0.037234586
292,G95,G100,0.030387878
293,G96,G100,0.019922055
294,G97,G100,0.022639379
295,G98,G100,0.026177351
296,G99,G100,0.040299139
