,source,target,value
396,G1,G12,0.016159958
397,G10,G12,0.029965337
398,G100,G12,0.038403081
399,G11,G12,0.034787624
400,G13,G12,0.012124223
401,G14,G12,0.036707083
402,G15,G12,0.054568058
403,G16,G12,0.028340483
404,G17,G12,0.01671451
405,G18,G12,0.025371924
406,G19,G12,0.057997112
407,G2,G12,0.023718909
408,G20,G12,0.053554756
409,G21,G12,0.050625046
410,G22,G12,0.029805168
411,G23,G12,0.029662824
412,G24,G12,0.045740211
413,G25,G12,0.041869451
414,G26,G12,0.0452305
415,G27,G12,0.033843977
416,G28,G12,0.045644054
417,G29,G12,0.029544311
418,G3,G12,0.018187007
419,G30,G12,0.02272514
420,G31,G12,0.047761692
421,G32,G12,0.039065606
422,G33,G12,0.030120699
423,G34,G12,0.024838344
424,G35,G12,0.019785146
425,G36,G12,0.14035976
426,G37,G12,0.048969597
427,G38,G12,0.033958473
428,G39,G12,0.035592147
429,G4,G12,0.021557253
430,G40,G12,0.031440074
431,G41,G12,0.018742
432,G42,G12,0.038865228
433,G43,G12,0.028761552
434,G44,G12,0.142001246
435,G45,G12,0.033659267
436,G46,G12,0.047718956
437,G47,G12,0.024651619
438,G48,G12,0.048430211
439,G49,G12,0.119866435
440,G5,G12,0.030847273
441,G50,G12,0.031416057
442,G51,G12,0.056182549
443,G52,G12,0.024250671
444,G53,G12,0.229944855
445,G54,G12,0.034137999
446,G55,G12,0.035435686
447,G56,G12,0.031829088
448,G57,G12,0.033254237
449,G58,G12,0.017428511
450,G59,G12,0.055267174
451,G6,G12,0.024441872
452,G60,G12,0.01520221
453,G61,G12,0.02051629
454,G62,G12,0.073554347
455,G63,G12,0.043944026
456,G64,G12,0.029437976
457,G65,G12,0.033511727
458,G66,G12,0.02294227
459,G67,G12,0.04621929
460,G68,G12,0.07214352
461,G69,G12,0.035681898
462,G7,G12,0.025611482
463,G70,G12,0.036538812
464,G71,G12,0.05688294
465,G72,G12,0.025185173
466,G73,G12,0.080864106
467,G74,G12,0.082130922
468,G75,G12,0.020809752
469,G76,G12,0.009568342
470,G77,G12,0.08385367
471,G78,G12,0.023265847
472,G79,G12,0.032968123
473,G8,G12,0.033368655
474,G80,G12,0.023148997
475,G81,G12,0.101908035
476,G82,G12,0.111732687
477,G83,G12,0.023234375
478,G84,G12,0.015814975
479,G85,G12,0.06256694
480,G86,G12,0.016122645
481,G87,G12,0.026846326
482,G88,G12,0.034962368
483,G89,G12,0.021315354
484,G9,G12,0.052700574
485,G90,G12,0.019391265
486,G91,G12,0.015450425
487,G92,G12,0.022369584
488,G93,G12,0.023728759
489,G94,G12,0.019070535
490,G95,G12,0.019425962
491,G96,G12,0.019014539
492,G97,G12,0.076538788
493,G98,G12,0.025159701
494,G99,G12,0.035355192
