,source,target,value
1287,G1,G20,0.012339575
1288,G10,G20,0.043614125
1289,G100,G20,0.027147575
1290,G11,G20,0.03839387
1291,G12,G20,0.031855735
1292,G13,G20,0.012294114
1293,G14,G20,0.01546667
1294,G15,G20,0.054426261
1295,G16,G20,0.021865392
1296,G17,G20,0.038068
1297,G18,G20,0.018648831
1298,G19,G20,0.020933651
1299,G2,G20,0.013426111
1300,G21,G20,0.041883715
1301,G22,G20,0.025911379
1302,G23,G20,0.017797706
1303,G24,G20,0.01697438
1304,G25,G20,0.043025848
1305,G26,G20,0.027163689
1306,G27,G20,0.022820837
1307,G28,G20,0.008703516
1308,G29,G20,0.028610303
1309,G3,G20,0.014156859
1310,G30,G20,0.021371198
1311,G31,G20,0.03011309
1312,G32,G20,0.025009622
1313,G33,G20,0.024552945
1314,G34,G20,0.017862609
1315,G35,G20,0.017111997
1316,G36,G20,0.034056536
1317,G37,G20,0.038621665
1318,G38,G20,0.029072036
1319,G39,G20,0.974814726
1320,G4,G20,0.019372278
1321,G40,G20,0.018648187
1322,G41,G20,0.016661351
1323,G42,G20,0.018868825
1324,G43,G20,0.01027388
1325,G44,G20,0.08690946
1326,G45,G20,0.021185614
1327,G46,G20,0.016111412
1328,G47,G20,0.008778914
1329,G48,G20,0.060366014
1330,G49,G20,0.025748082
1331,G5,G20,0.024128214
1332,G50,G20,0.017170104
1333,G51,G20,0.051701958
1334,G52,G20,0.016130362
1335,G53,G20,0.034993891
1336,G54,G20,0.021222566
1337,G55,G20,0.018574415
1338,G56,G20,0.01176165
1339,G57,G20,0.030099285
1340,G58,G20,0.026880234
1341,G59,G20,0.022955257
1342,G6,G20,0.042424764
1343,G60,G20,0.015827773
1344,G61,G20,0.034631906
1345,G62,G20,0.023705726
1346,G63,G20,0.059302975
1347,G64,G20,0.119055836
1348,G65,G20,0.015878676
1349,G66,G20,0.019851939
1350,G67,G20,0.011153943
1351,G68,G20,0.016277101
1352,G69,G20,0.023633567
1353,G7,G20,0.028371144
1354,G70,G20,0.052722864
1355,G71,G20,0.042033144
1356,G72,G20,0.029756037
1357,G73,G20,0.085483772
1358,G74,G20,0.030615344
1359,G75,G20,0.021038237
1360,G76,G20,0.00782833
1361,G77,G20,0.012436015
1362,G78,G20,0.016241014
1363,G79,G20,0.065939471
1364,G8,G20,0.288683493
1365,G80,G20,0.039693254
1366,G81,G20,0.025834816
1367,G82,G20,0.095525624
1368,G83,G20,0.031170326
1369,G84,G20,0.005664378
1370,G85,G20,0.029129166
1371,G86,G20,0.014578692
1372,G87,G20,0.017330524
1373,G88,G20,0.028849124
1374,G89,G20,0.025208187
1375,G9,G20,0.032195343
1376,G90,G20,0.016193902
1377,G91,G20,0.015965546
1378,G92,G20,0.031921051
1379,G93,G20,0.010348082
1380,G94,G20,0.02801373
1381,G95,G20,0.026363913
1382,G96,G20,0.013782784
1383,G97,G20,0.021231866
1384,G98,G20,0.016802483
1385,G99,G20,0.098416086
