,source,target,value
594,G1,G14,0.046751878
595,G10,G14,0.02657385
596,G100,G14,0.042178802
597,G11,G14,0.086639923
598,G12,G14,0.065668365
599,G13,G14,0.028992541
600,G15,G14,0.081026559
601,G16,G14,0.073313089
602,G17,G14,0.028264554
603,G18,G14,0.015585992
604,G19,G14,0.098405605
605,G2,G14,0.034085705
606,G20,G14,0.035944113
607,G21,G14,0.055039042
608,G22,G14,0.02067551
609,G23,G14,0.046017303
610,G24,G14,0.026423614
611,G25,G14,0.062871884
612,G26,G14,0.039668827
613,G27,G14,0.027381035
614,G28,G14,0.019285133
615,G29,G14,0.039632511
616,G3,G14,0.031210754
617,G30,G14,0.040359967
618,G31,G14,0.032080953
619,G32,G14,0.039251076
620,G33,G14,0.016990017
621,G34,G14,0.069390176
622,G35,G14,0.042386108
623,G36,G14,0.024780157
624,G37,G14,0.044427345
625,G38,G14,0.054417988
626,G39,G14,0.038471223
627,G4,G14,0.025720135
628,G40,G14,0.021057664
629,G41,G14,0.04917094
630,G42,G14,0.032422966
631,G43,G14,0.040853487
632,G44,G14,0.030756696
633,G45,G14,0.054100063
634,G46,G14,0.0156288
635,G47,G14,0.049193886
636,G48,G14,0.05384355
637,G49,G14,0.057978955
638,G5,G14,0.056418296
639,G50,G14,0.037200546
640,G51,G14,0.057777145
641,G52,G14,0.027371052
642,G53,G14,0.054378556
643,G54,G14,0.0272332
644,G55,G14,0.048642104
645,G56,G14,0.030031908
646,G57,G14,0.026781403
647,G58,G14,0.035161917
648,G59,G14,0.029468773
649,G6,G14,0.026918166
650,G60,G14,0.027954397
651,G61,G14,0.032905834
652,G62,G14,0.025577492
653,G63,G14,0.031709332
654,G64,G14,0.026943418
655,G65,G14,0.024346691
656,G66,G14,0.030160821
657,G67,G14,0.045444179
658,G68,G14,0.030576967
659,G69,G14,0.046956655
660,G7,G14,0.027367233
661,G70,G14,0.039189566
662,G71,G14,0.066529955
663,G72,G14,0.038320447
664,G73,G14,0.053277088
665,G74,G14,0.031178312
666,G75,G14,0.027493624
667,G76,G14,0.05688982
668,G77,G14,0.022183278
669,G78,G14,0.027032425
670,G79,G14,0.05396441
671,G8,G14,0.058228313
672,G80,G14,0.02915255
673,G81,G14,0.025003423
674,G82,G14,0.056817011
675,G83,G14,0.034137321
676,G84,G14,0.02045644
677,G85,G14,0.068284199
678,G86,G14,0.018513189
679,G87,G14,0.077086378
680,G88,G14,0.044432579
681,G89,G14,0.028699704
682,G9,G14,0.093656583
683,G90,G14,0.02823531
684,G91,G14,0.078032835
685,G92,G14,0.02778112
686,G93,G14,0.033677809
687,G94,G14,0.022568768
688,G95,G14,0.024311784
689,G96,G14,0.091347736
690,G97,G14,0.027452901
691,G98,G14,0.015358802
692,G99,G14,0.040054362
