,source,target,value
6732,G1,G70,0.018604438
6733,G10,G70,0.021620878
6734,G100,G70,0.039332254
6735,G11,G70,0.113503595
6736,G12,G70,0.026850975
6737,G13,G70,0.013586798
6738,G14,G70,0.016989129
6739,G15,G70,0.039022087
6740,G16,G70,0.030704076
6741,G17,G70,0.006638629
6742,G18,G70,0.049274223
6743,G19,G70,0.013728942
6744,G2,G70,0.031733741
6745,G20,G70,0.055381551
6746,G21,G70,0.060879978
6747,G22,G70,0.028042153
6748,G23,G70,0.027738455
6749,G24,G70,0.017577066
6750,G25,G70,0.027298784
6751,G26,G70,0.040638218
6752,G27,G70,0.016067092
6753,G28,G70,0.023427374
6754,G29,G70,0.023145362
6755,G3,G70,0.016724552
6756,G30,G70,0.022199739
6757,G31,G70,0.029589234
6758,G32,G70,0.049628245
6759,G33,G70,0.013095971
6760,G34,G70,0.016887306
6761,G35,G70,0.022791171
6762,G36,G70,0.0375388
6763,G37,G70,0.046467033
6764,G38,G70,0.022500748
6765,G39,G70,0.089484317
6766,G4,G70,0.019986227
6767,G40,G70,0.024545459
6768,G41,G70,0.030637858
6769,G42,G70,0.018166526
6770,G43,G70,0.020981461
6771,G44,G70,0.017193283
6772,G45,G70,0.015377081
6773,G46,G70,0.010816219
6774,G47,G70,0.043552794
6775,G48,G70,0.122459024
6776,G49,G70,0.019333254
6777,G5,G70,0.037503896
6778,G50,G70,0.016333973
6779,G51,G70,0.514799547
6780,G52,G70,0.017450235
6781,G53,G70,0.02260787
6782,G54,G70,0.024267386
6783,G55,G70,0.031778401
6784,G56,G70,0.015407995
6785,G57,G70,0.03811452
6786,G58,G70,0.021620994
6787,G59,G70,0.050904313
6788,G6,G70,0.019225425
6789,G60,G70,0.01815976
6790,G61,G70,0.007976276
6791,G62,G70,0.022192092
6792,G63,G70,0.032135844
6793,G64,G70,0.017806357
6794,G65,G70,0.014107727
6795,G66,G70,0.026652499
6796,G67,G70,0.026813124
6797,G68,G70,0.030604624
6798,G69,G70,0.024429489
6799,G7,G70,0.048528594
6800,G71,G70,0.073689497
6801,G72,G70,0.012692526
6802,G73,G70,0.021916836
6803,G74,G70,0.023912666
6804,G75,G70,0.020686492
6805,G76,G70,0.021654947
6806,G77,G70,0.015246189
6807,G78,G70,0.027354307
6808,G79,G70,0.02463239
6809,G8,G70,0.033982876
6810,G80,G70,0.019086347
6811,G81,G70,0.041364187
6812,G82,G70,0.575201834
6813,G83,G70,0.019225482
6814,G84,G70,0.013723445
6815,G85,G70,0.03534495
6816,G86,G70,0.013723324
6817,G87,G70,0.024442913
6818,G88,G70,0.052251269
6819,G89,G70,0.024082556
6820,G9,G70,0.196075599
6821,G90,G70,0.076632854
6822,G91,G70,0.024634474
6823,G92,G70,0.025788234
6824,G93,G70,0.050116476
6825,G94,G70,0.029056587
6826,G95,G70,0.017111534
6827,G96,G70,0.014351568
6828,G97,G70,0.014249096
6829,G98,G70,0.020011698
6830,G99,G70,0.04554148
