,source,target,value
3960,G1,G45,0.023173285
3961,G10,G45,0.050873628
3962,G100,G45,0.197160679
3963,G11,G45,0.070781366
3964,G12,G45,0.032050245
3965,G13,G45,0.01972055
3966,G14,G45,0.034031559
3967,G15,G45,0.099761888
3968,G16,G45,0.030064289
3969,G17,G45,0.014327121
3970,G18,G45,0.021055413
3971,G19,G45,0.012285478
3972,G2,G45,0.028070212
3973,G20,G45,0.072168122
3974,G21,G45,0.090046625
3975,G22,G45,0.030462944
3976,G23,G45,0.013663872
3977,G24,G45,0.017880257
3978,G25,G45,0.045026588
3979,G26,G45,0.027093996
3980,G27,G45,0.028810152
3981,G28,G45,0.012707166
3982,G29,G45,0.069759067
3983,G3,G45,0.04744616
3984,G30,G45,0.247234484
3985,G31,G45,0.029251583
3986,G32,G45,0.045291663
3987,G33,G45,0.030648017
3988,G34,G45,0.033371397
3989,G35,G45,0.006874417
3990,G36,G45,0.027746182
3991,G37,G45,0.06775773
3992,G38,G45,0.03873254
3993,G39,G45,0.058708268
3994,G4,G45,0.041478
3995,G40,G45,0.038644127
3996,G41,G45,0.023186795
3997,G42,G45,0.03482082
3998,G43,G45,0.015489715
3999,G44,G45,0.028250403
4000,G46,G45,0.018962361
4001,G47,G45,0.013461437
4002,G48,G45,0.06879895
4003,G49,G45,0.070690046
4004,G5,G45,0.0381298
4005,G50,G45,0.03014562
4006,G51,G45,0.045678383
4007,G52,G45,0.025248874
4008,G53,G45,0.066492633
4009,G54,G45,0.020367377
4010,G55,G45,0.123625125
4011,G56,G45,0.017889565
4012,G57,G45,0.016822795
4013,G58,G45,0.019893269
4014,G59,G45,0.015142111
4015,G6,G45,0.031345644
4016,G60,G45,0.033767436
4017,G61,G45,0.014469608
4018,G62,G45,0.09616763
4019,G63,G45,0.019661485
4020,G64,G45,0.014566557
4021,G65,G45,0.036985176
4022,G66,G45,0.018148267
4023,G67,G45,0.017620575
4024,G68,G45,0.018764344
4025,G69,G45,0.034080621
4026,G7,G45,0.024410885
4027,G70,G45,0.027709049
4028,G71,G45,0.039591526
4029,G72,G45,0.039221869
4030,G73,G45,0.034003656
4031,G74,G45,0.159574398
4032,G75,G45,0.020966575
4033,G76,G45,0.025219041
4034,G77,G45,0.017502193
4035,G78,G45,0.016981758
4036,G79,G45,0.046887591
4037,G8,G45,0.081261083
4038,G80,G45,0.012127099
4039,G81,G45,0.027356936
4040,G82,G45,0.041575251
4041,G83,G45,0.057753496
4042,G84,G45,0.024135128
4043,G85,G45,0.060543167
4044,G86,G45,0.029141214
4045,G87,G45,0.039563658
4046,G88,G45,0.02951294
4047,G89,G45,0.013927197
4048,G9,G45,0.082004223
4049,G90,G45,0.02172753
4050,G91,G45,0.031411779
4051,G92,G45,0.02337932
4052,G93,G45,0.04344045
4053,G94,G45,0.015402579
4054,G95,G45,0.034150429
4055,G96,G45,0.018974708
4056,G97,G45,0.022169114
4057,G98,G45,0.014829623
4058,G99,G45,0.025383055
