,Unnamed: 0,source,target,value,z_score
0,6831,G1,G71,0.020998644,-0.2643510814214306
1,6832,G10,G71,0.047573532,0.0792687923897587
2,6833,G100,G71,0.029139493,-0.15908789061904804
3,6834,G11,G71,0.021837575,-0.2535034961237505
4,6835,G12,G71,0.017839677,-0.3051973059441345
5,6836,G13,G71,0.021130928,-0.26264061658759047
6,6837,G14,G71,0.025897581,-0.20100661450405483
7,6838,G15,G71,0.050145541,0.11252550481771863
8,6839,G16,G71,0.025366373,-0.20787526531182093
9,6840,G17,G71,0.017938908,-0.30391422457430306
10,6841,G18,G71,0.031341306,-0.13061790402057824
11,6842,G19,G71,0.005635387,-0.46300179376568845
12,6843,G2,G71,0.066975504,0.33014108845844686
13,6844,G20,G71,0.044311574,0.03709086876737504
14,6845,G21,G71,0.050573542,0.11805966359238822
15,6846,G22,G71,0.020008792,-0.2771501125718818
16,6847,G23,G71,0.027586291,-0.1791711765859837
17,6848,G24,G71,0.025151718,-0.21065080754601365
18,6849,G25,G71,0.024134306,-0.2238061963120543
19,6850,G26,G71,0.068327915,0.34762809713975773
20,6851,G27,G71,0.018694573,-0.2941432892483091
21,6852,G28,G71,0.022405902,-0.24615488746645375
22,6853,G29,G71,0.026024859,-0.19936087848819878
23,6854,G3,G71,0.020159374,-0.2752030500729454
24,6855,G30,G71,0.020761007,-0.26742378659907307
25,6856,G31,G71,0.043489303,0.026458701389713832
26,6857,G32,G71,0.056911783,0.20001468716971832
27,6858,G33,G71,0.02873759,-0.1642845957996809
28,6859,G34,G71,0.013950901,-0.35548014131864225
29,6860,G35,G71,0.011659162,-0.38511289333581655
30,6861,G36,G71,0.019011609,-0.2900439353652898
31,6862,G37,G71,0.038225627,-0.041601930997635685
32,6863,G38,G71,0.210259075,2.1828330955230326
33,6864,G39,G71,0.042814214,0.017729633670168943
34,6865,G4,G71,0.026159812,-0.19761590282431482
35,6866,G40,G71,0.015455954,-0.3360194338289568
36,6867,G41,G71,0.029409765,-0.15559320682076833
37,6868,G42,G71,0.022917791,-0.23953603610627733
38,6869,G43,G71,0.012895047,-0.3691325946513916
39,6870,G44,G71,0.013262842,-0.3643769143456689
40,6871,G45,G71,0.025880937,-0.2012218255401169
41,6872,G46,G71,0.023932394,-0.2264169684049025
42,6873,G47,G71,0.033774082,-0.09916150871494651
43,6874,G48,G71,0.11110102,0.9006949225808563
44,6875,G49,G71,0.034002931,-0.09620243455057682
45,6876,G5,G71,0.064795483,0.30195287780913976
46,6877,G50,G71,0.014768861,-0.3449037162370916
47,6878,G51,G71,0.710019471,8.644858606575044
48,6879,G52,G71,0.020569883,-0.26989506718404827
49,6880,G53,G71,0.059741157,0.2365991926940562
50,6881,G54,G71,0.009114559,-0.4180152394062713
51,6882,G55,G71,0.030963258,-0.13550615815186837
52,6883,G56,G71,0.015930963,-0.3298774499892064
53,6884,G57,G71,0.029439477,-0.1552090233129892
54,6885,G58,G71,0.012721184,-0.3713806862377205
55,6886,G59,G71,0.026229229,-0.1967183238474871
56,6887,G6,G71,0.010699523,-0.39752126292459133
57,6888,G60,G71,0.013964489,-0.35530444511832915
58,6889,G61,G71,0.0168054,-0.31857076333089057
59,6890,G62,G71,0.02844981,-0.16800566236768993
60,6891,G63,G71,0.084878446,0.5616305559169377
61,6892,G64,G71,0.018267131,-0.29967022001473803
62,6893,G65,G71,0.032223608,-0.11920952096724757
63,6894,G66,G71,0.017003213,-0.3160129923217254
64,6895,G67,G71,0.012745735,-0.37106323573625694
65,6896,G68,G71,0.024334826,-0.22121342312344786
66,6897,G69,G71,0.021449323,-0.2585236904984904
67,6898,G7,G71,0.0256477,-0.20423763762963917
68,6899,G70,G71,0.047406779,0.07711263486173311
69,6900,G72,G71,0.040733783,-0.009170853650525935
70,6901,G73,G71,0.038327075,-0.04029018326953994
71,6902,G74,G71,0.030929452,-0.13594327809209392
72,6903,G75,G71,0.0156023,-0.3341271438575834
73,6904,G76,G71,0.020714778,-0.2680215390015072
74,6905,G77,G71,0.017039351,-0.31554571904479606
75,6906,G78,G71,0.014959998,-0.3424322675589015
76,6907,G79,G71,0.032123016,-0.12051020040365447
77,6908,G8,G71,0.030167669,-0.14579332067106957
78,6909,G80,G71,0.020792295,-0.26701922502154907
79,6910,G81,G71,0.015547265,-0.3348387600177418
80,6911,G82,G71,0.274895023,3.0185918876363464
81,6912,G83,G71,0.017175879,-0.3137803782414146
82,6913,G84,G71,0.007741162,-0.435773602257421
83,6914,G85,G71,0.041162305,-0.0036299582170129644
84,6915,G86,G71,0.019945876,-0.2779636320110119
85,6916,G87,G71,0.022295503,-0.24758237383813217
86,6917,G88,G71,0.108731014,0.8700501588982489
87,6918,G89,G71,0.013238651,-0.36468970995810446
88,6919,G9,G71,0.137358111,1.240205602590831
89,6920,G90,G71,0.101034118,0.7705273901754665
90,6921,G91,G71,0.015553913,-0.334752799733691
91,6922,G92,G71,0.018812252,-0.29262167067628625
92,6923,G93,G71,0.029332305,-0.1565947837766304
93,6924,G94,G71,0.029266,-0.15745212382386034
94,6925,G95,G71,0.013760336,-0.35794419389537674
95,6926,G96,G71,0.013024698,-0.3674561751586925
96,6927,G97,G71,0.012106839,-0.3793243190152711
97,6928,G98,G71,0.010980549,-0.3938875272468469
98,6929,G99,G71,0.027527682,-0.17992900544999244
