,source,target,value
4950,G1,G54,0.03137079
4951,G10,G54,0.078120507
4952,G100,G54,0.036455682
4953,G11,G54,0.065215432
4954,G12,G54,0.046197926
4955,G13,G54,0.033531457
4956,G14,G54,0.031747843
4957,G15,G54,0.068236697
4958,G16,G54,0.027414269
4959,G17,G54,0.037863209
4960,G18,G54,0.025360307
4961,G19,G54,0.037972796
4962,G2,G54,0.033313572
4963,G20,G54,0.051215953
4964,G21,G54,0.197694124
4965,G22,G54,0.032610119
4966,G23,G54,0.05982447
4967,G24,G54,0.048176408
4968,G25,G54,0.020760636
4969,G26,G54,0.038428658
4970,G27,G54,0.026626047
4971,G28,G54,0.020182537
4972,G29,G54,0.042616621
4973,G3,G54,0.019264714
4974,G30,G54,0.024310914
4975,G31,G54,0.038799722
4976,G32,G54,0.030238985
4977,G33,G54,0.039857853
4978,G34,G54,0.018248006
4979,G35,G54,0.035695625
4980,G36,G54,0.057641616
4981,G37,G54,0.04366542
4982,G38,G54,0.031857028
4983,G39,G54,0.063055688
4984,G4,G54,0.028872415
4985,G40,G54,0.024898658
4986,G41,G54,0.023477233
4987,G42,G54,0.026310159
4988,G43,G54,0.073737897
4989,G44,G54,0.041296409
4990,G45,G54,0.030643861
4991,G46,G54,0.026352116
4992,G47,G54,0.022125324
4993,G48,G54,0.032779229
4994,G49,G54,0.049887593
4995,G5,G54,0.025870862
4996,G50,G54,0.040796243
4997,G51,G54,0.071195059
4998,G52,G54,0.015119749
4999,G53,G54,0.036886696
5000,G55,G54,0.068754129
5001,G56,G54,0.031229805
5002,G57,G54,0.030026158
5003,G58,G54,0.034831425
5004,G59,G54,0.028903838
5005,G6,G54,0.019781018
5006,G60,G54,0.065387819
5007,G61,G54,0.027416095
5008,G62,G54,0.034450887
5009,G63,G54,0.043156018
5010,G64,G54,0.023703571
5011,G65,G54,0.026508868
5012,G66,G54,0.084072278
5013,G67,G54,0.027637949
5014,G68,G54,0.026691624
5015,G69,G54,0.03725018
5016,G7,G54,0.025417476
5017,G70,G54,0.035941992
5018,G71,G54,0.041860981
5019,G72,G54,0.038153886
5020,G73,G54,0.043431537
5021,G74,G54,0.058767937
5022,G75,G54,0.034822783
5023,G76,G54,0.046708381
5024,G77,G54,0.024592982
5025,G78,G54,0.021932078
5026,G79,G54,0.051388536
5027,G8,G54,0.037317102
5028,G80,G54,0.02013565
5029,G81,G54,0.018900109
5030,G82,G54,0.06983719
5031,G83,G54,0.066020964
5032,G84,G54,0.021571355
5033,G85,G54,0.241453573
5034,G86,G54,0.033683435
5035,G87,G54,0.030819612
5036,G88,G54,0.030133817
5037,G89,G54,0.0356021
5038,G9,G54,0.048414869
5039,G90,G54,0.02480793
5040,G91,G54,0.064928842
5041,G92,G54,0.018185947
5042,G93,G54,0.026010341
5043,G94,G54,0.026293427
5044,G95,G54,0.014164339
5045,G96,G54,0.039182538
5046,G97,G54,0.074302313
5047,G98,G54,0.034412324
5048,G99,G54,0.03537115
