,source,target,value
4851,G1,G53,0.024191186
4852,G10,G53,0.049431093
4853,G100,G53,0.028550667
4854,G11,G53,0.044537452
4855,G12,G53,0.183525614
4856,G13,G53,0.014221263
4857,G14,G53,0.022843718
4858,G15,G53,0.107549861
4859,G16,G53,0.041407188
4860,G17,G53,0.024573757
4861,G18,G53,0.022265498
4862,G19,G53,0.014712628
4863,G2,G53,0.012751737
4864,G20,G53,0.038571086
4865,G21,G53,0.084672645
4866,G22,G53,0.072843314
4867,G23,G53,0.025333952
4868,G24,G53,0.022002412
4869,G25,G53,0.029847561
4870,G26,G53,0.073362424
4871,G27,G53,0.023623418
4872,G28,G53,0.030356461
4873,G29,G53,0.053024666
4874,G3,G53,0.014270003
4875,G30,G53,0.035020253
4876,G31,G53,0.019158019
4877,G32,G53,0.053286134
4878,G33,G53,0.011380185
4879,G34,G53,0.022105477
4880,G35,G53,0.016198962
4881,G36,G53,0.070361144
4882,G37,G53,0.050472262
4883,G38,G53,0.049773211
4884,G39,G53,0.025888601
4885,G4,G53,0.017938176
4886,G40,G53,0.019176481
4887,G41,G53,0.024641649
4888,G42,G53,0.02284703
4889,G43,G53,0.023602148
4890,G44,G53,0.030090363
4891,G45,G53,0.041138734
4892,G46,G53,0.042959343
4893,G47,G53,0.019698644
4894,G48,G53,0.043687505
4895,G49,G53,0.042379502
4896,G5,G53,0.028859677
4897,G50,G53,0.016088543
4898,G51,G53,0.12999608
4899,G52,G53,0.022967793
4900,G54,G53,0.024873008
4901,G55,G53,0.204884527
4902,G56,G53,0.019501257
4903,G57,G53,0.032298697
4904,G58,G53,0.030754803
4905,G59,G53,0.020446274
4906,G6,G53,0.015871969
4907,G60,G53,0.056253017
4908,G61,G53,0.023151197
4909,G62,G53,0.027469581
4910,G63,G53,0.128711774
4911,G64,G53,0.052365508
4912,G65,G53,0.021561607
4913,G66,G53,0.049195802
4914,G67,G53,0.024008245
4915,G68,G53,0.03029538
4916,G69,G53,0.200845664
4917,G7,G53,0.031623475
4918,G70,G53,0.025649155
4919,G71,G53,0.117508121
4920,G72,G53,0.025812319
4921,G73,G53,0.057997243
4922,G74,G53,0.0318795
4923,G75,G53,0.013523797
4924,G76,G53,0.016730985
4925,G77,G53,0.070890441
4926,G78,G53,0.015011351
4927,G79,G53,0.025926025
4928,G8,G53,0.048205181
4929,G80,G53,0.054563908
4930,G81,G53,0.021868904
4931,G82,G53,0.06240713
4932,G83,G53,0.017439645
4933,G84,G53,0.015144178
4934,G85,G53,0.067966267
4935,G86,G53,0.016321446
4936,G87,G53,0.012564362
4937,G88,G53,0.03911953
4938,G89,G53,0.024006219
4939,G9,G53,0.042394183
4940,G90,G53,0.01916341
4941,G91,G53,0.0132581
4942,G92,G53,0.019062407
4943,G93,G53,0.113649847
4944,G94,G53,0.023064434
4945,G95,G53,0.029579722
4946,G96,G53,0.028566543
4947,G97,G53,0.026313541
4948,G98,G53,0.016745089
4949,G99,G53,0.025710373
