,source,target,value
3861,G1,G44,0.021345348
3862,G10,G44,0.039370019
3863,G100,G44,0.029828496
3864,G11,G44,0.050816578
3865,G12,G44,0.137957459
3866,G13,G44,0.032390964
3867,G14,G44,0.025134602
3868,G15,G44,0.049853395
3869,G16,G44,0.032452339
3870,G17,G44,0.061291524
3871,G18,G44,0.022545633
3872,G19,G44,0.028127295
3873,G2,G44,0.022317468
3874,G20,G44,0.17276125
3875,G21,G44,0.066068975
3876,G22,G44,0.040375309
3877,G23,G44,0.01984144
3878,G24,G44,0.021276054
3879,G25,G44,0.037457281
3880,G26,G44,0.034490102
3881,G27,G44,0.106225706
3882,G28,G44,0.02595507
3883,G29,G44,0.054907391
3884,G3,G44,0.017999681
3885,G30,G44,0.027191362
3886,G31,G44,0.056140798
3887,G32,G44,0.043399936
3888,G33,G44,0.023948399
3889,G34,G44,0.027786334
3890,G35,G44,0.00932975
3891,G36,G44,0.022263625
3892,G37,G44,0.049327215
3893,G38,G44,0.031463026
3894,G39,G44,0.075990592
3895,G4,G44,0.022224233
3896,G40,G44,0.058807328
3897,G41,G44,0.027190257
3898,G42,G44,0.028152546
3899,G43,G44,0.022292368
3900,G45,G44,0.038394766
3901,G46,G44,0.025070169
3902,G47,G44,0.018705322
3903,G48,G44,0.030353386
3904,G49,G44,0.037504957
3905,G5,G44,0.022338914
3906,G50,G44,0.016390377
3907,G51,G44,0.057598908
3908,G52,G44,0.034985143
3909,G53,G44,0.053517662
3910,G54,G44,0.02179704
3911,G55,G44,0.049356257
3912,G56,G44,0.019986424
3913,G57,G44,0.045255081
3914,G58,G44,0.026414607
3915,G59,G44,0.029493238
3916,G6,G44,0.02325375
3917,G60,G44,0.190932554
3918,G61,G44,0.014746947
3919,G62,G44,0.016404563
3920,G63,G44,0.045862534
3921,G64,G44,0.054256823
3922,G65,G44,0.060624508
3923,G66,G44,0.034656525
3924,G67,G44,0.026240804
3925,G68,G44,0.035376283
3926,G69,G44,0.046677874
3927,G7,G44,0.039227471
3928,G70,G44,0.032634006
3929,G71,G44,0.040881723
3930,G72,G44,0.020033751
3931,G73,G44,0.050093771
3932,G74,G44,0.097853705
3933,G75,G44,0.023158177
3934,G76,G44,0.044578427
3935,G77,G44,0.016737343
3936,G78,G44,0.020893409
3937,G79,G44,0.101977616
3938,G8,G44,0.043483869
3939,G80,G44,0.020761008
3940,G81,G44,0.036414191
3941,G82,G44,0.11432472
3942,G83,G44,0.01922062
3943,G84,G44,0.043065632
3944,G85,G44,0.048908979
3945,G86,G44,0.0536658
3946,G87,G44,0.024416721
3947,G88,G44,0.039801707
3948,G89,G44,0.01995548
3949,G9,G44,0.166253374
3950,G90,G44,0.016644603
3951,G91,G44,0.022321199
3952,G92,G44,0.021881517
3953,G93,G44,0.017758586
3954,G94,G44,0.031002249
3955,G95,G44,0.033207946
3956,G96,G44,0.022780855
3957,G97,G44,0.009137197
3958,G98,G44,0.030712579
3959,G99,G44,0.032577994
