,source,target,value
6039,G1,G64,0.036696244
6040,G10,G64,0.031069064
6041,G100,G64,0.030991465
6042,G11,G64,0.024528768
6043,G12,G64,0.028997924
6044,G13,G64,0.033545842
6045,G14,G64,0.02141401
6046,G15,G64,0.047339009
6047,G16,G64,0.018581247
6048,G17,G64,0.020193572
6049,G18,G64,0.035468972
6050,G19,G64,0.058367225
6051,G2,G64,0.02082576
6052,G20,G64,0.282067195
6053,G21,G64,0.05629008
6054,G22,G64,0.056378795
6055,G23,G64,0.025875765
6056,G24,G64,0.02383792
6057,G25,G64,0.023862732
6058,G26,G64,0.045126984
6059,G27,G64,0.031155153
6060,G28,G64,0.018788543
6061,G29,G64,0.043068973
6062,G3,G64,0.031601004
6063,G30,G64,0.121797503
6064,G31,G64,0.034700993
6065,G32,G64,0.031762312
6066,G33,G64,0.018338199
6067,G34,G64,0.02154108
6068,G35,G64,0.056563354
6069,G36,G64,0.029112382
6070,G37,G64,0.04379959
6071,G38,G64,0.036715402
6072,G39,G64,0.079336548
6073,G4,G64,0.022844483
6074,G40,G64,0.035948204
6075,G41,G64,0.119485074
6076,G42,G64,0.01884764
6077,G43,G64,0.017630374
6078,G44,G64,0.056289999
6079,G45,G64,0.058537434
6080,G46,G64,0.036042942
6081,G47,G64,0.026442407
6082,G48,G64,0.03952733
6083,G49,G64,0.026809221
6084,G5,G64,0.028876183
6085,G50,G64,0.033025254
6086,G51,G64,0.062010872
6087,G52,G64,0.040737718
6088,G53,G64,0.119780471
6089,G54,G64,0.021746361
6090,G55,G64,0.066029196
6091,G56,G64,0.020921131
6092,G57,G64,0.042073144
6093,G58,G64,0.021491049
6094,G59,G64,0.039243712
6095,G6,G64,0.104181299
6096,G60,G64,0.035986329
6097,G61,G64,0.025583305
6098,G62,G64,0.019518613
6099,G63,G64,0.074154481
6100,G65,G64,0.066903295
6101,G66,G64,0.021360037
6102,G67,G64,0.039224466
6103,G68,G64,0.024458627
6104,G69,G64,0.041049925
6105,G7,G64,0.03972371
6106,G70,G64,0.054616031
6107,G71,G64,0.049774727
6108,G72,G64,0.043310501
6109,G73,G64,0.036629599
6110,G74,G64,0.034201869
6111,G75,G64,0.021922657
6112,G76,G64,0.019256454
6113,G77,G64,0.084613704
6114,G78,G64,0.020488039
6115,G79,G64,0.03245479
6116,G8,G64,0.034877823
6117,G80,G64,0.018390296
6118,G81,G64,0.034530639
6119,G82,G64,0.078100622
6120,G83,G64,0.042813513
6121,G84,G64,0.0266176
6122,G85,G64,0.033460002
6123,G86,G64,0.046041081
6124,G87,G64,0.0228994
6125,G88,G64,0.023299325
6126,G89,G64,0.017260078
6127,G9,G64,0.039446554
6128,G90,G64,0.028163392
6129,G91,G64,0.031163436
6130,G92,G64,0.040735768
6131,G93,G64,0.020307091
6132,G94,G64,0.039933228
6133,G95,G64,0.025270342
6134,G96,G64,0.018319415
6135,G97,G64,0.032420416
6136,G98,G64,0.019643856
6137,G99,G64,0.04742777
