,source,target,value
6633,G1,G7,0.023167012
6634,G10,G7,0.025007455
6635,G100,G7,0.023769023
6636,G11,G7,0.031088803
6637,G12,G7,0.022656396
6638,G13,G7,0.014945027
6639,G14,G7,0.01311862
6640,G15,G7,0.051326144
6641,G16,G7,0.04285458
6642,G17,G7,0.133126053
6643,G18,G7,0.446581245
6644,G19,G7,0.040686257
6645,G2,G7,0.018144954
6646,G20,G7,0.048801086
6647,G21,G7,0.051227219
6648,G22,G7,0.109277605
6649,G23,G7,0.014759027
6650,G24,G7,0.030283155
6651,G25,G7,0.023630347
6652,G26,G7,0.23179382
6653,G27,G7,0.247465127
6654,G28,G7,0.024297284
6655,G29,G7,0.034079371
6656,G3,G7,0.023165983
6657,G30,G7,0.036531864
6658,G31,G7,0.032250344
6659,G32,G7,0.032022333
6660,G33,G7,0.028272776
6661,G34,G7,0.02393411
6662,G35,G7,0.018452774
6663,G36,G7,0.01706948
6664,G37,G7,0.037733109
6665,G38,G7,0.02635522
6666,G39,G7,0.043120668
6667,G4,G7,0.014132561
6668,G40,G7,0.029402395
6669,G41,G7,0.013786327
6670,G42,G7,0.013460921
6671,G43,G7,0.021880728
6672,G44,G7,0.024947998
6673,G45,G7,0.027541745
6674,G46,G7,0.052646325
6675,G47,G7,0.014345107
6676,G48,G7,0.036715397
6677,G49,G7,0.03127173
6678,G5,G7,0.014270371
6679,G50,G7,0.057086725
6680,G51,G7,0.05512623
6681,G52,G7,0.023832961
6682,G53,G7,0.029608032
6683,G54,G7,0.018023276
6684,G55,G7,0.028929273
6685,G56,G7,0.090904253
6686,G57,G7,0.040071975
6687,G58,G7,0.050374853
6688,G59,G7,0.02065111
6689,G6,G7,0.028206723
6690,G60,G7,0.017405073
6691,G61,G7,0.018268221
6692,G62,G7,0.018915275
6693,G63,G7,0.052204406
6694,G64,G7,0.016570753
6695,G65,G7,0.013610023
6696,G66,G7,0.290623182
6697,G67,G7,0.01260765
6698,G68,G7,0.015990809
6699,G69,G7,0.010814572
6700,G70,G7,0.06589561
6701,G71,G7,0.037797632
6702,G72,G7,0.017876528
6703,G73,G7,0.024141998
6704,G74,G7,0.076007149
6705,G75,G7,0.023038763
6706,G76,G7,0.013742566
6707,G77,G7,0.023258802
6708,G78,G7,0.017442297
6709,G79,G7,0.025381487
6710,G8,G7,0.024625666
6711,G80,G7,0.018069619
6712,G81,G7,0.052154536
6713,G82,G7,0.051155022
6714,G83,G7,0.020086109
6715,G84,G7,0.018057794
6716,G85,G7,0.027662137
6717,G86,G7,0.035272137
6718,G87,G7,0.012862571
6719,G88,G7,0.022764264
6720,G89,G7,0.018018043
6721,G9,G7,0.041172249
6722,G90,G7,0.017099079
6723,G91,G7,0.018807612
6724,G92,G7,0.031156556
6725,G93,G7,0.032219925
6726,G94,G7,0.030542123
6727,G95,G7,0.0167684
6728,G96,G7,0.016736693
6729,G97,G7,0.017768326
6730,G98,G7,0.02223171
6731,G99,G7,0.029167025
