,source,target,value
2277,G1,G3,0.034367693
2278,G10,G3,0.04060322
2279,G100,G3,0.045933804
2280,G11,G3,0.039243771
2281,G12,G3,0.033474914
2282,G13,G3,0.025260965
2283,G14,G3,0.028355773
2284,G15,G3,0.058013777
2285,G16,G3,0.031851323
2286,G17,G3,0.029955188
2287,G18,G3,0.015359073
2288,G19,G3,0.016709602
2289,G2,G3,0.041330157
2290,G20,G3,0.026582289
2291,G21,G3,0.058389276
2292,G22,G3,0.032256481
2293,G23,G3,0.012230435
2294,G24,G3,0.020551119
2295,G25,G3,0.063035137
2296,G26,G3,0.033732785
2297,G27,G3,0.027242267
2298,G28,G3,0.012336879
2299,G29,G3,0.032928274
2300,G30,G3,0.056536987
2301,G31,G3,0.045149831
2302,G32,G3,0.047580903
2303,G33,G3,0.012015006
2304,G34,G3,0.031597396
2305,G35,G3,0.016731084
2306,G36,G3,0.083006489
2307,G37,G3,0.046131572
2308,G38,G3,0.040544731
2309,G39,G3,0.043682775
2310,G4,G3,0.044483418
2311,G40,G3,0.025070683
2312,G41,G3,0.022312371
2313,G42,G3,0.020859625
2314,G43,G3,0.032261434
2315,G44,G3,0.016677241
2316,G45,G3,0.03590522
2317,G46,G3,0.023915974
2318,G47,G3,0.021630055
2319,G48,G3,0.036255847
2320,G49,G3,0.016554759
2321,G5,G3,0.015780638
2322,G50,G3,0.032032404
2323,G51,G3,0.059889987
2324,G52,G3,0.039525282
2325,G53,G3,0.03880423
2326,G54,G3,0.010557905
2327,G55,G3,0.033150056
2328,G56,G3,0.018261078
2329,G57,G3,0.046799197
2330,G58,G3,0.015166168
2331,G59,G3,0.032274719
2332,G6,G3,0.014486274
2333,G60,G3,0.028484281
2334,G61,G3,0.017983921
2335,G62,G3,0.035937931
2336,G63,G3,0.025684444
2337,G64,G3,0.038499887
2338,G65,G3,0.013332955
2339,G66,G3,0.017498467
2340,G67,G3,0.085133792
2341,G68,G3,0.026345022
2342,G69,G3,0.048377726
2343,G7,G3,0.031770672
2344,G70,G3,0.042401637
2345,G71,G3,0.061270535
2346,G72,G3,0.252833447
2347,G73,G3,0.052485791
2348,G74,G3,0.085139294
2349,G75,G3,0.036844592
2350,G76,G3,0.019151249
2351,G77,G3,0.025508841
2352,G78,G3,0.028373387
2353,G79,G3,0.048037545
2354,G8,G3,0.049962098
2355,G80,G3,0.028106013
2356,G81,G3,0.045080399
2357,G82,G3,0.048229977
2358,G83,G3,0.041578281
2359,G84,G3,0.024196845
2360,G85,G3,0.034107481
2361,G86,G3,0.02645379
2362,G87,G3,0.029206021
2363,G88,G3,0.037579571
2364,G89,G3,0.01523687
2365,G9,G3,0.037879533
2366,G90,G3,0.036481653
2367,G91,G3,0.027968482
2368,G92,G3,0.026481519
2369,G93,G3,0.029447792
2370,G94,G3,0.534318931
2371,G95,G3,0.016882382
2372,G96,G3,0.030499389
2373,G97,G3,0.014284069
2374,G98,G3,0.02308624
2375,G99,G3,0.050626619
