,source,target,value
8514,G1,G87,0.056735193
8515,G10,G87,0.039012609
8516,G100,G87,0.039101745
8517,G11,G87,0.064365196
8518,G12,G87,0.044733204
8519,G13,G87,0.026599828
8520,G14,G87,0.038352103
8521,G15,G87,0.053966765
8522,G16,G87,0.033712084
8523,G17,G87,0.050727318
8524,G18,G87,0.031823917
8525,G19,G87,0.024419422
8526,G2,G87,0.031628674
8527,G20,G87,0.06446795
8528,G21,G87,0.051763531
8529,G22,G87,0.035978594
8530,G23,G87,0.041547462
8531,G24,G87,0.020401221
8532,G25,G87,0.120797804
8533,G26,G87,0.059234235
8534,G27,G87,0.089505234
8535,G28,G87,0.060968234
8536,G29,G87,0.070447103
8537,G3,G87,0.043238809
8538,G30,G87,0.015058232
8539,G31,G87,0.044581147
8540,G32,G87,0.040972879
8541,G33,G87,0.03925919
8542,G34,G87,0.023169648
8543,G35,G87,0.028611634
8544,G36,G87,0.026048227
8545,G37,G87,0.04861457
8546,G38,G87,0.076045212
8547,G39,G87,0.031063578
8548,G4,G87,0.026209141
8549,G40,G87,0.037593474
8550,G41,G87,0.018215576
8551,G42,G87,0.034635625
8552,G43,G87,0.02311446
8553,G44,G87,0.022898855
8554,G45,G87,0.031746388
8555,G46,G87,0.043994847
8556,G47,G87,0.035755954
8557,G48,G87,0.085197546
8558,G49,G87,0.032145794
8559,G5,G87,0.031641525
8560,G50,G87,0.029863929
8561,G51,G87,0.050927982
8562,G52,G87,0.018972224
8563,G53,G87,0.025800116
8564,G54,G87,0.025548809
8565,G55,G87,0.027417648
8566,G56,G87,0.025959394
8567,G57,G87,0.027928163
8568,G58,G87,0.043639246
8569,G59,G87,0.055647461
8570,G6,G87,0.033541075
8571,G60,G87,0.03354455
8572,G61,G87,0.027467314
8573,G62,G87,0.021131483
8574,G63,G87,0.061480269
8575,G64,G87,0.027362859
8576,G65,G87,0.015116641
8577,G66,G87,0.025296764
8578,G67,G87,0.084654938
8579,G68,G87,0.053520236
8580,G69,G87,0.034025386
8581,G7,G87,0.040704915
8582,G70,G87,0.060670361
8583,G71,G87,0.069046173
8584,G72,G87,0.106260538
8585,G73,G87,0.04799559
8586,G74,G87,0.04644972
8587,G75,G87,0.028098226
8588,G76,G87,0.024256706
8589,G77,G87,0.033319435
8590,G78,G87,0.02341587
8591,G79,G87,0.024695973
8592,G8,G87,0.045059758
8593,G80,G87,0.028296195
8594,G81,G87,0.038490878
8595,G82,G87,0.062701795
8596,G83,G87,0.056777127
8597,G84,G87,0.026177297
8598,G85,G87,0.059458951
8599,G86,G87,0.012819587
8600,G88,G87,0.024576993
8601,G89,G87,0.035069156
8602,G9,G87,0.053421443
8603,G90,G87,0.038577421
8604,G91,G87,0.023995968
8605,G92,G87,0.054406088
8606,G93,G87,0.032654913
8607,G94,G87,0.029180535
8608,G95,G87,0.032457925
8609,G96,G87,0.013025745
8610,G97,G87,0.126544548
8611,G98,G87,0.021415134
8612,G99,G87,0.047496376
