,source,target,value
9108,G1,G92,0.01370488
9109,G10,G92,0.03303052
9110,G100,G92,0.02903308
9111,G11,G92,0.020769668
9112,G12,G92,0.040795085
9113,G13,G92,0.019723696
9114,G14,G92,0.013475318
9115,G15,G92,0.052313528
9116,G16,G92,0.013969073
9117,G17,G92,0.024635874
9118,G18,G92,0.037341032
9119,G19,G92,0.032353416
9120,G2,G92,0.048418369
9121,G20,G92,0.057853743
9122,G21,G92,0.039684413
9123,G22,G92,0.024119798
9124,G23,G92,0.016773786
9125,G24,G92,0.033790416
9126,G25,G92,0.125167719
9127,G26,G92,0.029189668
9128,G27,G92,0.035881378
9129,G28,G92,0.02424839
9130,G29,G92,0.035628318
9131,G3,G92,0.016143589
9132,G30,G92,0.022812688
9133,G31,G92,0.035963952
9134,G32,G92,0.047089968
9135,G33,G92,0.032820236
9136,G34,G92,0.029464372
9137,G35,G92,0.011119749
9138,G36,G92,0.025189714
9139,G37,G92,0.028753237
9140,G38,G92,0.036333412
9141,G39,G92,0.0543092
9142,G4,G92,0.0540418
9143,G40,G92,0.09439828
9144,G41,G92,0.019351736
9145,G42,G92,0.024358935
9146,G43,G92,0.013524115
9147,G44,G92,0.017854346
9148,G45,G92,0.023989456
9149,G46,G92,0.021505151
9150,G47,G92,0.127970981
9151,G48,G92,0.04038812
9152,G49,G92,0.028294045
9153,G5,G92,0.020052026
9154,G50,G92,0.029618725
9155,G51,G92,0.047283289
9156,G52,G92,0.019434954
9157,G53,G92,0.022710352
9158,G54,G92,0.020529905
9159,G55,G92,0.030451436
9160,G56,G92,0.031757833
9161,G57,G92,0.014913769
9162,G58,G92,0.027952447
9163,G59,G92,0.670206304
9164,G6,G92,0.035401972
9165,G60,G92,0.044072043
9166,G61,G92,0.084200827
9167,G62,G92,0.026449636
9168,G63,G92,0.021212931
9169,G64,G92,0.021257634
9170,G65,G92,0.017852371
9171,G66,G92,0.016979345
9172,G67,G92,0.029180953
9173,G68,G92,0.02314661
9174,G69,G92,0.081175778
9175,G7,G92,0.035660342
9176,G70,G92,0.039854972
9177,G71,G92,0.038202725
9178,G72,G92,0.02977642
9179,G73,G92,0.031359425
9180,G74,G92,0.038791312
9181,G75,G92,0.081742167
9182,G76,G92,0.014089009
9183,G77,G92,0.022538964
9184,G78,G92,0.011763714
9185,G79,G92,0.088888432
9186,G8,G92,0.025390218
9187,G80,G92,0.015593363
9188,G81,G92,0.039739854
9189,G82,G92,0.043536094
9190,G83,G92,0.021536168
9191,G84,G92,0.013167975
9192,G85,G92,0.065332048
9193,G86,G92,0.025997514
9194,G87,G92,0.031386263
9195,G88,G92,0.035617319
9196,G89,G92,0.030524226
9197,G9,G92,0.039432102
9198,G90,G92,0.056798111
9199,G91,G92,0.054251005
9200,G93,G92,0.024864689
9201,G94,G92,0.030350157
9202,G95,G92,0.014350771
9203,G96,G92,0.017279906
9204,G97,G92,0.035313968
9205,G98,G92,0.027780592
9206,G99,G92,0.036874595
