,source,target,value
1188,G1,G2,0.028756165
1189,G10,G2,0.048564146
1190,G100,G2,0.086334568
1191,G11,G2,0.034097843
1192,G12,G2,0.042526885
1193,G13,G2,0.026754728
1194,G14,G2,0.03612254
1195,G15,G2,0.049762109
1196,G16,G2,0.028433237
1197,G17,G2,0.030785721
1198,G18,G2,0.055820043
1199,G19,G2,0.02853583
1200,G20,G2,0.03499715
1201,G21,G2,0.054203662
1202,G22,G2,0.016364402
1203,G23,G2,0.028318138
1204,G24,G2,0.032743154
1205,G25,G2,0.059284291
1206,G26,G2,0.040469884
1207,G27,G2,0.04393315
1208,G28,G2,0.0257454
1209,G29,G2,0.03306007
1210,G3,G2,0.040116407
1211,G30,G2,0.024196451
1212,G31,G2,0.035772313
1213,G32,G2,0.07405104
1214,G33,G2,0.025729744
1215,G34,G2,0.019850917
1216,G35,G2,0.023718041
1217,G36,G2,0.061945964
1218,G37,G2,0.032271436
1219,G38,G2,0.048271436
1220,G39,G2,0.033216078
1221,G4,G2,0.051439115
1222,G40,G2,0.025159605
1223,G41,G2,0.022944619
1224,G42,G2,0.033528814
1225,G43,G2,0.037734894
1226,G44,G2,0.022137352
1227,G45,G2,0.028698056
1228,G46,G2,0.016843011
1229,G47,G2,0.031239675
1230,G48,G2,0.04442825
1231,G49,G2,0.028584218
1232,G5,G2,0.030288778
1233,G50,G2,0.021721701
1234,G51,G2,0.067768743
1235,G52,G2,0.019643067
1236,G53,G2,0.026528339
1237,G54,G2,0.032054804
1238,G55,G2,0.042346473
1239,G56,G2,0.017712998
1240,G57,G2,0.046864958
1241,G58,G2,0.022396007
1242,G59,G2,0.03779517
1243,G6,G2,0.018103346
1244,G60,G2,0.02665561
1245,G61,G2,0.026021823
1246,G62,G2,0.023743092
1247,G63,G2,0.036307477
1248,G64,G2,0.02353744
1249,G65,G2,0.030287878
1250,G66,G2,0.024556151
1251,G67,G2,0.025512286
1252,G68,G2,0.047492482
1253,G69,G2,0.041421226
1254,G7,G2,0.037281802
1255,G70,G2,0.04866407
1256,G71,G2,0.153036518
1257,G72,G2,0.18990751
1258,G73,G2,0.029236715
1259,G74,G2,0.130320781
1260,G75,G2,0.034857121
1261,G76,G2,0.029956775
1262,G77,G2,0.0254961
1263,G78,G2,0.022304452
1264,G79,G2,0.022096988
1265,G8,G2,0.027400934
1266,G80,G2,0.023779422
1267,G81,G2,0.024573175
1268,G82,G2,0.055814429
1269,G83,G2,0.04330501
1270,G84,G2,0.037752104
1271,G85,G2,0.049504583
1272,G86,G2,0.032204002
1273,G87,G2,0.038311302
1274,G88,G2,0.055763136
1275,G89,G2,0.063838284
1276,G9,G2,0.058157042
1277,G90,G2,0.071398827
1278,G91,G2,0.077824546
1279,G92,G2,0.070771557
1280,G93,G2,0.021945601
1281,G94,G2,0.032177703
1282,G95,G2,0.02259263
1283,G96,G2,0.073317935
1284,G97,G2,0.010483434
1285,G98,G2,0.017460503
1286,G99,G2,0.112120235
