,source,target,value
2970,G1,G36,0.036607664
2971,G10,G36,0.033630095
2972,G100,G36,0.036636081
2973,G11,G36,0.091147751
2974,G12,G36,0.202320935
2975,G13,G36,0.026252715
2976,G14,G36,0.017340941
2977,G15,G36,0.050443889
2978,G16,G36,0.030381777
2979,G17,G36,0.028959148
2980,G18,G36,0.052717246
2981,G19,G36,0.029289477
2982,G2,G36,0.054233503
2983,G20,G36,0.093246327
2984,G21,G36,0.108300162
2985,G22,G36,0.029450685
2986,G23,G36,0.016547642
2987,G24,G36,0.035882772
2988,G25,G36,0.034831175
2989,G26,G36,0.035696903
2990,G27,G36,0.042877865
2991,G28,G36,0.038058232
2992,G29,G36,0.040903012
2993,G3,G36,0.066021641
2994,G30,G36,0.019005724
2995,G31,G36,0.033866356
2996,G32,G36,0.042296653
2997,G33,G36,0.034972271
2998,G34,G36,0.026681355
2999,G35,G36,0.020649464
3000,G37,G36,0.036332683
3001,G38,G36,0.038363613
3002,G39,G36,0.032292829
3003,G4,G36,0.035108987
3004,G40,G36,0.038561607
3005,G41,G36,0.028384557
3006,G42,G36,0.027265733
3007,G43,G36,0.019869603
3008,G44,G36,0.022720374
3009,G45,G36,0.020869917
3010,G46,G36,0.035186675
3011,G47,G36,0.017760596
3012,G48,G36,0.037023392
3013,G49,G36,0.095746249
3014,G5,G36,0.016152787
3015,G50,G36,0.014519811
3016,G51,G36,0.077751771
3017,G52,G36,0.02909803
3018,G53,G36,0.114280539
3019,G54,G36,0.069999292
3020,G55,G36,0.041974141
3021,G56,G36,0.032561394
3022,G57,G36,0.029335467
3023,G58,G36,0.01843572
3024,G59,G36,0.032404381
3025,G6,G36,0.037968916
3026,G60,G36,0.027047079
3027,G61,G36,0.026478929
3028,G62,G36,0.030913579
3029,G63,G36,0.042894264
3030,G64,G36,0.030191548
3031,G65,G36,0.027477432
3032,G66,G36,0.033104923
3033,G67,G36,0.038870356
3034,G68,G36,0.085626028
3035,G69,G36,0.036898173
3036,G7,G36,0.029142397
3037,G70,G36,0.065708979
3038,G71,G36,0.058260801
3039,G72,G36,0.036822649
3040,G73,G36,0.053434804
3041,G74,G36,0.031900512
3042,G75,G36,0.015996502
3043,G76,G36,0.020076034
3044,G77,G36,0.031825158
3045,G78,G36,0.032463608
3046,G79,G36,0.032801137
3047,G8,G36,0.047926383
3048,G80,G36,0.023737876
3049,G81,G36,0.031465219
3050,G82,G36,0.05487517
3051,G83,G36,0.131391412
3052,G84,G36,0.025085762
3053,G85,G36,0.037745854
3054,G86,G36,0.03925162
3055,G87,G36,0.027331231
3056,G88,G36,0.024507392
3057,G89,G36,0.05583078
3058,G9,G36,0.052500496
3059,G90,G36,0.030451781
3060,G91,G36,0.024092199
3061,G92,G36,0.033938894
3062,G93,G36,0.025709252
3063,G94,G36,0.023623876
3064,G95,G36,0.018364862
3065,G96,G36,0.030595416
3066,G97,G36,0.036111341
3067,G98,G36,0.098616209
3068,G99,G36,0.083228591
