,source,target,value
9801,G1,G99,0.012896563
9802,G10,G99,0.023569466
9803,G100,G99,0.03003987
9804,G11,G99,0.057581831
9805,G12,G99,0.017826325
9806,G13,G99,0.007806004
9807,G14,G99,0.014721066
9808,G15,G99,0.048841394
9809,G16,G99,0.029531092
9810,G17,G99,0.016100735
9811,G18,G99,0.013379509
9812,G19,G99,0.025781117
9813,G2,G99,0.056818264
9814,G20,G99,0.288330976
9815,G21,G99,0.034871604
9816,G22,G99,0.008235701
9817,G23,G99,0.010297103
9818,G24,G99,0.011087309
9819,G25,G99,0.048762711
9820,G26,G99,0.030985952
9821,G27,G99,0.01750932
9822,G28,G99,0.015823654
9823,G29,G99,0.030668566
9824,G3,G99,0.040091912
9825,G30,G99,0.019545442
9826,G31,G99,0.028861032
9827,G32,G99,0.036567263
9828,G33,G99,0.016747447
9829,G34,G99,0.010904588
9830,G35,G99,0.012598037
9831,G36,G99,0.056528884
9832,G37,G99,0.034599826
9833,G38,G99,0.044111497
9834,G39,G99,0.066412219
9835,G4,G99,0.016853554
9836,G40,G99,0.018610056
9837,G41,G99,0.028560074
9838,G42,G99,0.008165928
9839,G43,G99,0.015714325
9840,G44,G99,0.026748056
9841,G45,G99,0.021847572
9842,G46,G99,0.014620468
9843,G47,G99,0.020802343
9844,G48,G99,0.081107199
9845,G49,G99,0.033134822
9846,G5,G99,0.017770831
9847,G50,G99,0.108255327
9848,G51,G99,0.224669668
9849,G52,G99,0.017781496
9850,G53,G99,0.025651931
9851,G54,G99,0.014887112
9852,G55,G99,0.024978363
9853,G56,G99,0.017755441
9854,G57,G99,0.036714655
9855,G58,G99,0.060392343
9856,G59,G99,0.024382323
9857,G6,G99,0.025144797
9858,G60,G99,0.025390407
9859,G61,G99,0.012842237
9860,G62,G99,0.032831612
9861,G63,G99,0.014411542
9862,G64,G99,0.020482
9863,G65,G99,0.010964037
9864,G66,G99,0.02146536
9865,G67,G99,0.133526242
9866,G68,G99,0.456050587
9867,G69,G99,0.03672367
9868,G7,G99,0.016220225
9869,G70,G99,0.11217931
9870,G71,G99,0.072228683
9871,G72,G99,0.032909352
9872,G73,G99,0.011016149
9873,G74,G99,0.04978751
9874,G75,G99,0.01925875
9875,G76,G99,0.014642524
9876,G77,G99,0.028143814
9877,G78,G99,0.012756765
9878,G79,G99,0.023024978
9879,G8,G99,0.289904674
9880,G80,G99,0.02665953
9881,G81,G99,0.024205471
9882,G82,G99,0.145042188
9883,G83,G99,0.022929394
9884,G84,G99,0.009258055
9885,G85,G99,0.042480027
9886,G86,G99,0.012992088
9887,G87,G99,0.02042963
9888,G88,G99,0.033360737
9889,G89,G99,0.023969718
9890,G9,G99,0.056022842
9891,G90,G99,0.025865755
9892,G91,G99,0.055642406
9893,G92,G99,0.031463276
9894,G93,G99,0.037068675
9895,G94,G99,0.027409525
9896,G95,G99,0.020792264
9897,G96,G99,0.017051883
9898,G97,G99,0.010857798
9899,G98,G99,0.01031736
