,source,target,value
2475,G1,G31,0.022383216
2476,G10,G31,0.025318282
2477,G100,G31,0.024757941
2478,G11,G31,0.020586223
2479,G12,G31,0.041113213
2480,G13,G31,0.021041092
2481,G14,G31,0.02400553
2482,G15,G31,0.067124765
2483,G16,G31,0.010499929
2484,G17,G31,0.072213448
2485,G18,G31,0.02637893
2486,G19,G31,0.015089494
2487,G2,G31,0.021380453
2488,G20,G31,0.03840708
2489,G21,G31,0.047528991
2490,G22,G31,0.06924494
2491,G23,G31,0.03904509
2492,G24,G31,0.022708042
2493,G25,G31,0.028941936
2494,G26,G31,0.891721782
2495,G27,G31,0.020290334
2496,G28,G31,0.067917801
2497,G29,G31,0.042704669
2498,G3,G31,0.015046173
2499,G30,G31,0.025650352
2500,G32,G31,0.022510741
2501,G33,G31,0.022703767
2502,G34,G31,0.029763349
2503,G35,G31,0.011163987
2504,G36,G31,0.01395232
2505,G37,G31,0.09281128
2506,G38,G31,0.02415304
2507,G39,G31,0.04375984
2508,G4,G31,0.015302186
2509,G40,G31,0.009658056
2510,G41,G31,0.027305399
2511,G42,G31,0.021214447
2512,G43,G31,0.015650165
2513,G44,G31,0.059832678
2514,G45,G31,0.021445476
2515,G46,G31,0.022286218
2516,G47,G31,0.035572336
2517,G48,G31,0.051758906
2518,G49,G31,0.205594997
2519,G5,G31,0.020953593
2520,G50,G31,0.031526922
2521,G51,G31,0.072294514
2522,G52,G31,0.01685429
2523,G53,G31,0.03784628
2524,G54,G31,0.022663964
2525,G55,G31,0.024563736
2526,G56,G31,0.020909192
2527,G57,G31,0.025946431
2528,G58,G31,0.021564256
2529,G59,G31,0.024879053
2530,G6,G31,0.00624875
2531,G60,G31,0.026506106
2532,G61,G31,0.019773889
2533,G62,G31,0.023691462
2534,G63,G31,0.125439871
2535,G64,G31,0.016627421
2536,G65,G31,0.020573275
2537,G66,G31,0.013885077
2538,G67,G31,0.022507445
2539,G68,G31,0.027734449
2540,G69,G31,0.02603502
2541,G7,G31,0.045355938
2542,G70,G31,0.039548165
2543,G71,G31,0.06157233
2544,G72,G31,0.063351273
2545,G73,G31,0.034644173
2546,G74,G31,0.029282589
2547,G75,G31,0.020420847
2548,G76,G31,0.019506189
2549,G77,G31,0.046458931
2550,G78,G31,0.025201611
2551,G79,G31,0.02050129
2552,G8,G31,0.026686659
2553,G80,G31,0.029055085
2554,G81,G31,0.033121484
2555,G82,G31,0.047439033
2556,G83,G31,0.010823471
2557,G84,G31,0.045809891
2558,G85,G31,0.034215812
2559,G86,G31,0.014352739
2560,G87,G31,0.01491299
2561,G88,G31,0.035245056
2562,G89,G31,0.021643888
2563,G9,G31,0.038771531
2564,G90,G31,0.027277317
2565,G91,G31,0.022272886
2566,G92,G31,0.027820057
2567,G93,G31,0.020466259
2568,G94,G31,0.046370402
2569,G95,G31,0.019417264
2570,G96,G31,0.010276934
2571,G97,G31,0.031229811
2572,G98,G31,0.051570369
2573,G99,G31,0.033105448
