,source,target,value
31,G92,G59,0.265766
49,G25,G59,0.171482
304,G70,G59,0.039658
453,G58,G59,0.028661
731,G97,G59,0.020167
776,G40,G59,0.019247
785,G88,G59,0.019117
855,G72,G59,0.017974
866,G79,G59,0.017744
1457,G55,G59,0.012321
1529,G91,G59,0.011823
1624,G21,G59,0.011417
1746,G78,G59,0.010863
1760,G62,G59,0.010821
1810,G27,G59,0.010629
1861,G18,G59,0.010441
1906,G7,G59,0.010218
2009,G22,G59,0.009847
2059,G47,G59,0.009687
2439,G90,G59,0.008564
2452,G34,G59,0.008533
2670,G30,G59,0.008047
3105,G73,G59,0.007272
3185,G41,G59,0.007142
3281,G1,G59,0.006977
3655,G54,G59,0.006413
3940,G24,G59,0.006057
4624,G36,G59,0.005322
4652,G83,G59,0.005284
4756,G93,G59,0.005187
4881,G61,G59,0.005055
4912,G96,G59,0.005032
5077,G12,G59,0.004879
5133,G11,G59,0.004816
5165,G53,G59,0.004793
5370,G50,G59,0.004625
5391,G57,G59,0.00461
5585,G38,G59,0.004448
6012,G81,G59,0.004129
6025,G2,G59,0.004116
6245,G77,G59,0.003938
6443,G76,G59,0.003804
6619,G35,G59,0.003684
6663,G52,G59,0.003652
6695,G65,G59,0.003625
6704,G68,G59,0.003616
6728,G10,G59,0.003598
6872,G37,G59,0.003487
6917,G75,G59,0.00345
6918,G99,G59,0.003449
6998,G69,G59,0.003381
7065,G85,G59,0.003337
7073,G19,G59,0.003332
7213,G48,G59,0.003227
7223,G32,G59,0.003217
7409,G28,G59,0.003085
7465,G23,G59,0.00304
7520,G56,G59,0.002998
7544,G64,G59,0.002979
7603,G5,G59,0.002938
7617,G43,G59,0.002929
7647,G66,G59,0.002908
7653,G16,G59,0.002901
7930,G49,G59,0.002689
7952,G42,G59,0.002674
8005,G14,G59,0.002634
8061,G26,G59,0.002596
8097,G98,G59,0.002568
8200,G67,G59,0.002474
8244,G8,G59,0.002436
8268,G82,G59,0.00242
8308,G84,G59,0.002388
8332,G94,G59,0.002366
8408,G80,G59,0.002302
8441,G3,G59,0.002282
8443,G44,G59,0.002281
8452,G63,G59,0.002266
8461,G17,G59,0.002261
8656,G60,G59,0.002092
8727,G6,G59,0.00203
8761,G31,G59,0.002001
8777,G86,G59,0.001988
8815,G9,G59,0.001952
8887,G15,G59,0.001881
8938,G71,G59,0.001821
8940,G95,G59,0.001821
8998,G87,G59,0.00175
9011,G33,G59,0.001735
9144,G20,G59,0.001577
9162,G29,G59,0.001553
9163,G39,G59,0.001551
9168,G45,G59,0.001544
9225,G46,G59,0.001482
9242,G51,G59,0.001459
9255,G4,G59,0.001445
9256,G89,G59,0.001444
9416,G13,G59,0.001255
9481,G100,G59,0.001164
9648,G74,G59,0.000897
