,source,target,value
180,G72,G96,0.05683
281,G1,G96,0.041978
294,G19,G96,0.040398
377,G30,G96,0.032998
416,G14,G96,0.030644
444,G94,G96,0.029205
558,G67,G96,0.024228
563,G55,G96,0.024179
709,G78,G96,0.020513
757,G42,G96,0.01964
781,G57,G96,0.019193
857,G5,G96,0.017939
868,G79,G96,0.017711
968,G46,G96,0.016429
1002,G2,G96,0.016084
1012,G21,G96,0.015953
1131,G98,G96,0.014737
1139,G80,G96,0.014694
1196,G15,G96,0.014253
1200,G24,G96,0.014229
1247,G88,G96,0.013891
1353,G41,G96,0.013015
1392,G17,G96,0.012698
1503,G100,G96,0.011987
1525,G73,G96,0.011848
1547,G83,G96,0.011757
1815,G60,G96,0.010617
1846,G91,G96,0.010522
1926,G6,G96,0.01014
1995,G93,G96,0.009896
2004,G36,G96,0.009868
2024,G37,G96,0.009797
2104,G43,G96,0.009565
2199,G54,G96,0.009265
2209,G40,G96,0.009232
2289,G71,G96,0.008979
2418,G11,G96,0.008607
2459,G62,G96,0.00852
2482,G3,G96,0.008464
2698,G84,G96,0.007992
2703,G10,G96,0.007978
2797,G86,G96,0.007803
2868,G66,G96,0.007676
2911,G61,G96,0.007586
3008,G89,G96,0.007444
3072,G7,G96,0.007324
3126,G22,G96,0.00724
3131,G34,G96,0.00723
3206,G23,G96,0.007109
3321,G47,G96,0.006906
3380,G65,G96,0.006814
3691,G92,G96,0.006365
3702,G53,G96,0.006349
3765,G28,G96,0.006265
3775,G64,G96,0.006252
3870,G50,G96,0.006138
3934,G44,G96,0.006066
4018,G38,G96,0.005961
4137,G27,G96,0.005829
4218,G85,G96,0.005744
4234,G99,G96,0.005721
4416,G63,G96,0.00554
4587,G16,G96,0.00536
4614,G31,G96,0.005332
4676,G90,G96,0.005259
4687,G32,G96,0.00525
4721,G68,G96,0.005223
4891,G39,G96,0.005047
4927,G77,G96,0.005021
4957,G87,G96,0.004995
5045,G52,G96,0.004911
5050,G76,G96,0.004902
5057,G81,G96,0.004897
5348,G95,G96,0.004639
5353,G97,G96,0.004635
5366,G12,G96,0.004627
5439,G35,G96,0.004575
5473,G4,G96,0.004541
5527,G33,G96,0.004503
5595,G45,G96,0.004436
5688,G18,G96,0.004371
5691,G49,G96,0.004369
5762,G74,G96,0.004315
5898,G25,G96,0.004216
5996,G56,G96,0.004141
6199,G75,G96,0.003972
6286,G58,G96,0.003912
6354,G26,G96,0.003861
6540,G9,G96,0.00374
6579,G29,G96,0.003714
6614,G70,G96,0.003687
6716,G13,G96,0.003608
6907,G69,G96,0.003462
6972,G59,G96,0.003403
7204,G48,G96,0.003234
7788,G8,G96,0.002789
8344,G51,G96,0.002356
8368,G20,G96,0.002335
8878,G82,G96,0.001893
