,source,target,value
70,G43,G75,0.127092
241,G92,G75,0.046123
396,G19,G75,0.031847
441,G30,G75,0.029342
524,G23,G75,0.025348
580,G91,G75,0.023886
639,G4,G75,0.022143
644,G35,G75,0.02209
754,G58,G75,0.019725
814,G11,G75,0.018683
848,G65,G75,0.018102
948,G5,G75,0.016737
1023,G47,G75,0.015805
1304,G28,G75,0.013366
1397,G15,G75,0.012652
1398,G21,G75,0.01265
1400,G59,G75,0.012649
1469,G13,G75,0.012195
1567,G46,G75,0.011668
1596,G45,G75,0.011564
1614,G10,G75,0.011471
1666,G68,G75,0.011245
1683,G18,G75,0.011141
1845,G26,G75,0.010522
1870,G79,G75,0.010399
1920,G67,G75,0.010172
1974,G52,G75,0.009964
1978,G20,G75,0.009951
1991,G62,G75,0.009914
1993,G24,G75,0.009905
2045,G33,G75,0.009738
2065,G8,G75,0.009673
2169,G99,G75,0.00935
2281,G25,G75,0.009002
2324,G44,G75,0.008887
2593,G61,G75,0.008221
2686,G41,G75,0.008011
2710,G81,G75,0.007956
2849,G3,G75,0.007707
2970,G84,G75,0.007497
2980,G100,G75,0.007484
3022,G54,G75,0.007415
3159,G38,G75,0.007177
3223,G60,G75,0.007077
3278,G95,G75,0.006982
3356,G76,G75,0.006842
3460,G66,G75,0.006702
3550,G36,G75,0.006571
3670,G27,G75,0.006398
3889,G83,G75,0.006117
3912,G50,G75,0.006092
4001,G87,G75,0.00598
4026,G57,G75,0.005954
4038,G93,G75,0.005937
4244,G56,G75,0.005712
4299,G34,G75,0.005661
4373,G94,G75,0.005585
4419,G14,G75,0.005535
4505,G82,G75,0.005441
4546,G85,G75,0.005398
4555,G32,G75,0.005388
4607,G77,G75,0.00534
4703,G17,G75,0.005238
4750,G37,G75,0.005191
4785,G16,G75,0.005164
4802,G88,G75,0.005145
4811,G1,G75,0.005139
4858,G72,G75,0.005089
4869,G31,G75,0.005075
5027,G71,G75,0.004932
5090,G63,G75,0.004862
5131,G97,G75,0.004818
5148,G73,G75,0.004803
5200,G7,G75,0.004772
5204,G40,G75,0.004771
5330,G2,G75,0.004656
5506,G29,G75,0.004519
5578,G64,G75,0.004453
5764,G89,G75,0.004314
5811,G78,G75,0.004288
5827,G6,G75,0.004268
5859,G69,G75,0.004246
6090,G42,G75,0.004071
6120,G22,G75,0.004052
6164,G98,G75,0.004008
6316,G96,G75,0.00389
6382,G86,G75,0.00384
6457,G12,G75,0.003796
6553,G49,G75,0.003731
6662,G55,G75,0.003656
6684,G48,G75,0.003633
6906,G74,G75,0.003463
6936,G53,G75,0.003436
7012,G80,G75,0.003369
7174,G70,G75,0.00326
7494,G9,G75,0.003015
7776,G90,G75,0.002797
7805,G39,G75,0.002781
8044,G51,G75,0.002603
