,source,target,value
15,G86,G52,0.384437
181,G62,G52,0.056739
449,G3,G52,0.028763
487,G13,G52,0.026619
642,G16,G52,0.022126
918,G78,G52,0.017103
1026,G79,G52,0.015794
1065,G81,G52,0.015446
1249,G58,G52,0.013846
1745,G35,G52,0.01087
1855,G6,G52,0.010461
2227,G64,G52,0.00916
2284,G76,G52,0.008995
2363,G77,G52,0.008789
2553,G32,G52,0.008314
2571,G47,G52,0.00825
2639,G7,G52,0.008121
2789,G59,G52,0.007824
2795,G70,G52,0.00781
2988,G11,G52,0.007468
3032,G65,G52,0.007409
3133,G60,G52,0.007229
3200,G99,G52,0.007122
3315,G40,G52,0.006916
3622,G66,G52,0.006472
3659,G48,G52,0.006409
3695,G91,G52,0.006361
3790,G73,G52,0.006244
3915,G88,G52,0.006083
3958,G93,G52,0.006037
4008,G30,G52,0.005972
4045,G72,G52,0.005931
4295,G98,G52,0.005663
4407,G44,G52,0.005545
4479,G43,G52,0.005465
4553,G63,G52,0.005389
4647,G12,G52,0.005292
4790,G18,G52,0.005157
4983,G36,G52,0.004975
4995,G27,G52,0.004963
5181,G49,G52,0.004785
5241,G82,G52,0.00474
5274,G8,G52,0.004707
5282,G29,G52,0.004699
5377,G4,G52,0.004622
5490,G94,G52,0.00453
5513,G42,G52,0.004513
5541,G95,G52,0.004489
5596,G10,G52,0.004436
5667,G17,G52,0.004383
5727,G97,G52,0.004345
5845,G83,G52,0.004258
5862,G68,G52,0.004244
5875,G85,G52,0.004234
5912,G24,G52,0.00421
5980,G69,G52,0.004155
6019,G61,G52,0.004121
6040,G92,G52,0.004106
6054,G50,G52,0.004096
6083,G84,G52,0.004075
6112,G41,G52,0.004055
6186,G74,G52,0.003983
6242,G9,G52,0.003939
6337,G54,G52,0.003874
6396,G5,G52,0.003835
6492,G23,G52,0.003772
6503,G75,G52,0.003764
6745,G90,G52,0.003589
6772,G96,G52,0.003564
6904,G21,G52,0.003464
6948,G55,G52,0.003425
7151,G34,G52,0.003273
7202,G38,G52,0.003238
7289,G53,G52,0.003172
7316,G57,G52,0.00315
7475,G22,G52,0.003032
7508,G45,G52,0.003007
7564,G19,G52,0.002961
7597,G100,G52,0.002942
7634,G15,G52,0.002916
7668,G39,G52,0.002885
7799,G31,G52,0.002783
7843,G71,G52,0.002754
7979,G1,G52,0.002661
8155,G37,G52,0.002515
8191,G67,G52,0.002482
8230,G89,G52,0.002446
8275,G26,G52,0.002417
8527,G80,G52,0.002205
8582,G46,G52,0.002164
8623,G2,G52,0.002123
8648,G14,G52,0.002099
8671,G87,G52,0.00208
8707,G28,G52,0.002048
8708,G51,G52,0.002047
8816,G33,G52,0.001952
8905,G56,G52,0.00186
8910,G25,G52,0.001855
9209,G20,G52,0.001491
