,Unnamed: 0,source,target,value,z_score
0,34,G9,G57,0.231931,7.315181481763693
1,42,G51,G57,0.198213,6.203568045269797
2,162,G82,G57,0.063095,1.7490041828763532
3,606,G7,G57,0.023133,0.4315388483615822
4,662,G70,G57,0.021604,0.3811308483497438
5,705,G66,G57,0.020586,0.3475694722790757
6,1468,G68,G57,0.012231,0.07212222564800339
7,1588,G76,G57,0.011592,0.05105570373331094
8,1615,G50,G57,0.011469,0.04700064552437954
9,1738,G2,G57,0.010904,0.028373752125629603
10,1744,G48,G57,0.010877,0.02748361739683975
11,1901,G40,G57,0.01025,0.006812710917165052
12,2096,G81,G57,0.009573,-0.015506593208416769
13,2321,G84,G57,0.00889,-0.03802370505150741
14,2328,G61,G57,0.008867,-0.03878196796862468
15,2720,G22,G57,0.007942,-0.06927732441790559
16,2802,G60,G57,0.007792,-0.0742225173556268
17,2811,G43,G57,0.007781,-0.07458516483772637
18,2884,G44,G57,0.007635,-0.07939848596377501
19,3220,G38,G57,0.007079,-0.09772866778626169
20,3234,G5,G57,0.00706,-0.09835505889170637
21,3240,G67,G57,0.00705,-0.0986847384208878
22,3581,G96,G57,0.006519,-0.11619072142042096
23,3644,G80,G57,0.006429,-0.11915783718305369
24,3827,G53,G57,0.006197,-0.1268064022600625
25,4024,G25,G57,0.005956,-0.13475167891333462
26,4208,G63,G57,0.005751,-0.14151010926155363
27,4251,G32,G57,0.005705,-0.14302663509578814
28,4283,G41,G57,0.005674,-0.1440486416362505
29,4286,G47,G57,0.005672,-0.1441145775420868
30,4444,G6,G57,0.005511,-0.14942241796190758
31,4568,G42,G57,0.005377,-0.15384012365293856
32,4898,G31,G57,0.005042,-0.16488438788051596
33,5254,G46,G57,0.004723,-0.1754011648614031
34,5263,G29,G57,0.004716,-0.1756319405318301
35,5286,G71,G57,0.004691,-0.17645613935478363
36,5326,G4,G57,0.004658,-0.1775440818010823
37,5332,G27,G57,0.004653,-0.177708921565673
38,5350,G23,G57,0.004637,-0.17823640881236327
39,5375,G90,G57,0.004623,-0.17869796015321723
40,5405,G89,G57,0.004597,-0.17955512692908893
41,5471,G24,G57,0.004543,-0.18133539638666857
42,5511,G12,G57,0.004517,-0.18219256316254023
43,5553,G73,G57,0.004475,-0.1835772171851022
44,5600,G62,G57,0.004433,-0.18496187120766414
45,5610,G30,G57,0.004427,-0.185159678925173
46,5650,G35,G57,0.004392,-0.18631355727730795
47,5830,G64,G57,0.004267,-0.19043455139207563
48,5941,G100,G57,0.004185,-0.19313792353136322
49,5950,G54,G57,0.00418,-0.19330276329595394
50,6095,G58,G57,0.004065,-0.1970940778815402
51,6222,G11,G57,0.003953,-0.20078648860837206
52,6280,G69,G57,0.003915,-0.20203927081926143
53,6372,G1,G57,0.003849,-0.20421515571185878
54,6377,G34,G57,0.003843,-0.20441296342936763
55,6434,G49,G57,0.003809,-0.20553387382858446
56,6499,G99,G57,0.003767,-0.2069185278511464
57,6518,G98,G57,0.003755,-0.2073141432861641
58,6651,G93,G57,0.003663,-0.2103471949546331
59,6686,G97,G57,0.003631,-0.21140216944801363
60,6807,G79,G57,0.003535,-0.2145670929281552
61,6871,G36,G57,0.003487,-0.216149554668226
62,6877,G55,G57,0.003481,-0.21634736238573488
63,6882,G19,G57,0.003478,-0.2164462662444893
64,6908,G20,G57,0.003462,-0.21697375349117956
65,6916,G17,G57,0.00345,-0.21736936892619724
66,6974,G59,G57,0.003402,-0.21895183066626803
67,6983,G39,G57,0.003395,-0.219182606336695
68,6993,G94,G57,0.003388,-0.21941338200712202
69,7125,G8,G57,0.00329,-0.2226442413930999
70,7137,G18,G57,0.003281,-0.22294095296936317
71,7294,G85,G57,0.003167,-0.2266992996020313
72,7360,G77,G57,0.003123,-0.22814988953042953
73,7364,G78,G57,0.003121,-0.22821582543626578
74,7375,G87,G57,0.00311,-0.22857847291836536
75,7478,G26,G57,0.00303,-0.2312159091518167
76,7580,G28,G57,0.002951,-0.23382037743234985
77,7586,G88,G57,0.002949,-0.23388631333818613
78,7686,G95,G57,0.002869,-0.23652374957163746
79,7771,G13,G57,0.002802,-0.23873260241715294
80,7798,G56,G57,0.002783,-0.23935899352259765
81,7808,G45,G57,0.002778,-0.23952383328718835
82,7873,G74,G57,0.002726,-0.2412381668389317
83,7907,G33,G57,0.002707,-0.2418645579443764
84,8058,G75,G57,0.002597,-0.24549103276537196
85,8098,G91,G57,0.002568,-0.24644710339999806
86,8124,G15,G57,0.002539,-0.24740317403462417
87,8149,G14,G57,0.002524,-0.24789769332839628
88,8238,G72,G57,0.002441,-0.25063403342060203
89,8274,G86,G57,0.002417,-0.25142526429063744
90,8312,G21,G57,0.002385,-0.252480238784018
91,8353,G3,G57,0.002348,-0.2537000530419892
92,8376,G92,G57,0.002331,-0.2542605082415976
93,8421,G52,G57,0.002293,-0.255513290452487
94,8504,G65,G57,0.002224,-0.2577880792038387
95,8720,G10,G57,0.002037,-0.2639530863995312
96,8731,G83,G57,0.002029,-0.2642168300228763
97,8960,G37,G57,0.001794,-0.27196429895863955
98,9088,G16,G57,0.001646,-0.2768435559905245
