,source,target,value
156,G12,G97,0.064566
176,G87,G97,0.059575
209,G59,G97,0.051728
457,G47,G97,0.028438
492,G54,G97,0.026357
574,G96,G97,0.023994
592,G25,G97,0.023476
653,G89,G97,0.021833
733,G21,G97,0.020135
830,G11,G97,0.018466
867,G6,G97,0.017727
898,G22,G97,0.017427
959,G52,G97,0.016543
963,G81,G97,0.016507
1003,G49,G97,0.01608
1048,G39,G97,0.015594
1167,G1,G97,0.014418
1274,G14,G97,0.0136
1326,G92,G97,0.013187
1344,G85,G97,0.013056
1358,G78,G97,0.012967
1500,G55,G97,0.011996
1648,G36,G97,0.011305
1694,G35,G97,0.011078
1835,G91,G97,0.01056
1848,G64,G97,0.0105
1934,G66,G97,0.010104
2054,G56,G97,0.009714
2100,G29,G97,0.009567
2112,G90,G97,0.00955
2114,G26,G97,0.009534
2136,G5,G97,0.009472
2142,G4,G97,0.009466
2200,G30,G97,0.009257
2204,G24,G97,0.009253
2336,G84,G97,0.008856
2440,G69,G97,0.008561
2544,G70,G97,0.008324
2770,G43,G97,0.007866
2841,G80,G97,0.007723
2869,G57,G97,0.007671
2904,G58,G97,0.0076
2934,G27,G97,0.007552
2950,G50,G97,0.007524
3001,G16,G97,0.007452
3003,G20,G97,0.007448
3139,G74,G97,0.007221
3229,G23,G97,0.007069
3378,G86,G97,0.006818
3484,G73,G97,0.006673
3553,G100,G97,0.006565
3711,G76,G97,0.006339
3858,G40,G97,0.006158
3901,G62,G97,0.006106
3920,G48,G97,0.006079
4054,G95,G97,0.005917
4081,G75,G97,0.005885
4120,G41,G97,0.005841
4182,G34,G97,0.005773
4194,G19,G97,0.005766
4205,G8,G97,0.005757
4209,G45,G97,0.005751
4409,G17,G97,0.005545
4412,G67,G97,0.005543
4465,G38,G97,0.00549
4549,G98,G97,0.005392
4582,G82,G97,0.005366
4604,G68,G97,0.005346
4764,G13,G97,0.00518
4895,G83,G97,0.005044
5010,G42,G97,0.004948
5084,G33,G97,0.004869
5184,G88,G97,0.004783
5189,G94,G97,0.00478
5203,G63,G97,0.004771
5214,G61,G97,0.004762
5436,G65,G97,0.004579
5438,G2,G97,0.004577
5485,G10,G97,0.004532
5620,G7,G97,0.00442
5660,G28,G97,0.004387
5747,G72,G97,0.004327
5828,G32,G97,0.004268
6067,G93,G97,0.004088
6102,G37,G97,0.004062
6175,G44,G97,0.003994
6236,G46,G97,0.003944
6288,G31,G97,0.00391
6419,G99,G97,0.003819
6494,G77,G97,0.00377
6495,G15,G97,0.00377
6533,G60,G97,0.003744
6653,G79,G97,0.003661
6915,G71,G97,0.003453
7231,G53,G97,0.003212
7400,G18,G97,0.00309
7440,G3,G97,0.003065
7677,G51,G97,0.002879
7863,G9,G97,0.002732
