,source,target,value
107,G44,G60,0.088806
172,G8,G60,0.060471
376,G69,G60,0.03322
413,G41,G60,0.030716
517,G83,G60,0.025552
601,G20,G60,0.023173
658,G37,G60,0.021651
823,G39,G60,0.018554
952,G22,G60,0.016667
956,G54,G60,0.016604
1021,G98,G60,0.015814
1080,G67,G60,0.015292
1089,G84,G60,0.015194
1118,G86,G60,0.014898
1165,G77,G60,0.014432
1186,G17,G60,0.0143
1209,G28,G60,0.014163
1233,G100,G60,0.013996
1385,G4,G60,0.012725
1391,G18,G60,0.0127
1496,G92,G60,0.012013
1536,G36,G60,0.011802
1803,G95,G60,0.010662
1828,G50,G60,0.010583
1896,G14,G60,0.010281
1975,G64,G60,0.009956
2030,G2,G60,0.009791
2081,G48,G60,0.009618
2086,G81,G60,0.009601
2091,G24,G60,0.009589
2101,G73,G60,0.009567
2116,G7,G60,0.009531
2180,G52,G60,0.009315
2184,G6,G60,0.009305
2438,G96,G60,0.008567
2551,G33,G60,0.008316
2637,G78,G60,0.008123
2739,G42,G60,0.007909
2823,G43,G60,0.007766
3020,G47,G60,0.007422
3098,G91,G60,0.007285
3137,G76,G60,0.007224
3141,G79,G60,0.007221
3300,G55,G60,0.006944
3311,G45,G60,0.006924
3330,G12,G60,0.006889
3383,G56,G60,0.006814
3385,G23,G60,0.006811
3427,G99,G60,0.006748
3483,G51,G60,0.006673
3516,G26,G60,0.006634
3578,G49,G60,0.006526
3585,G34,G60,0.006517
3665,G62,G60,0.006404
3726,G93,G60,0.006316
3818,G27,G60,0.006211
3839,G38,G60,0.006181
3957,G89,G60,0.006038
3965,G19,G60,0.006029
3982,G65,G60,0.006006
4055,G66,G60,0.005911
4057,G16,G60,0.00591
4148,G61,G60,0.005817
4180,G85,G60,0.00578
4239,G46,G60,0.005717
4344,G5,G60,0.005617
4368,G1,G60,0.005588
4404,G70,G60,0.005552
4438,G58,G60,0.005517
4682,G31,G60,0.005255
4692,G11,G60,0.005245
4714,G87,G60,0.005229
4741,G29,G60,0.005204
4751,G74,G60,0.00519
4760,G3,G60,0.005184
4829,G35,G60,0.005118
4832,G94,G60,0.005116
4874,G32,G60,0.005065
4905,G15,G60,0.005037
5235,G80,G60,0.004749
5249,G72,G60,0.004728
5258,G30,G60,0.004722
5266,G13,G60,0.004714
5315,G53,G60,0.00467
5323,G10,G60,0.004662
5636,G9,G60,0.004408
5706,G97,G60,0.004359
5755,G21,G60,0.004321
5769,G40,G60,0.004311
6016,G90,G60,0.004124
6169,G75,G60,0.003997
6250,G25,G60,0.003935
6283,G57,G60,0.003914
6338,G82,G60,0.003872
6478,G88,G60,0.003782
6558,G59,G60,0.003726
6822,G68,G60,0.00352
6901,G63,G60,0.003466
7894,G71,G60,0.002709
