,source,target,value
77,G93,G77,0.117301
159,G81,G77,0.063311
355,G34,G77,0.034566
488,G83,G77,0.026608
604,G40,G77,0.023146
617,G74,G77,0.022759
630,G32,G77,0.022376
770,G3,G77,0.019381
801,G17,G77,0.018843
807,G55,G77,0.018784
862,G53,G77,0.01784
923,G88,G77,0.017062
1022,G21,G77,0.015812
1031,G1,G77,0.015765
1035,G15,G77,0.015723
1101,G12,G77,0.015045
1179,G31,G77,0.014334
1203,G10,G77,0.014202
1230,G79,G77,0.014015
1313,G91,G77,0.013313
1461,G66,G77,0.012267
1482,G6,G77,0.012142
1568,G58,G77,0.011667
1697,G67,G77,0.011068
1751,G82,G77,0.010839
1772,G64,G77,0.010786
1817,G2,G77,0.010613
2119,G7,G77,0.009521
2207,G70,G77,0.009241
2250,G9,G77,0.009097
2294,G45,G77,0.008967
2304,G38,G77,0.008932
2445,G90,G77,0.008554
2449,G16,G77,0.008548
2494,G99,G77,0.008449
2495,G5,G77,0.008448
2545,G22,G77,0.008324
2730,G33,G77,0.00792
2871,G26,G77,0.007669
2941,G35,G77,0.00754
2986,G52,G77,0.007476
3111,G30,G77,0.007259
3237,G36,G77,0.007054
3253,G42,G77,0.00703
3299,G41,G77,0.006945
3436,G87,G77,0.006738
3589,G60,G77,0.006515
3648,G4,G77,0.006426
3796,G46,G77,0.006231
3904,G49,G77,0.006103
3967,G28,G77,0.006022
3976,G11,G77,0.006015
3979,G68,G77,0.006009
4176,G97,G77,0.005788
4267,G100,G77,0.005689
4303,G85,G77,0.005658
4424,G50,G77,0.005533
4484,G18,G77,0.005461
4492,G14,G77,0.005456
4522,G71,G77,0.005431
4720,G39,G77,0.005224
4892,G95,G77,0.005046
4931,G44,G77,0.005019
5063,G56,G77,0.004891
5297,G47,G77,0.004687
5337,G73,G77,0.00465
5424,G23,G77,0.004586
5517,G8,G77,0.004511
5593,G96,G77,0.004439
5654,G51,G77,0.00439
5723,G75,G77,0.004348
5794,G59,G77,0.004295
5869,G48,G77,0.00424
5937,G20,G77,0.004189
6065,G61,G77,0.00409
6092,G57,G77,0.004067
6159,G94,G77,0.004011
6180,G37,G77,0.003991
6213,G29,G77,0.003961
6284,G78,G77,0.003913
6330,G89,G77,0.003877
6361,G19,G77,0.003855
6398,G62,G77,0.003833
6431,G72,G77,0.003811
6490,G84,G77,0.003773
6718,G54,G77,0.003605
6837,G98,G77,0.00351
6927,G24,G77,0.003445
6971,G13,G77,0.003406
6975,G25,G77,0.003402
7205,G27,G77,0.003233
7239,G76,G77,0.003207
7485,G69,G77,0.003023
7584,G65,G77,0.002949
7607,G80,G77,0.002935
7633,G63,G77,0.002916
7670,G92,G77,0.002883
7688,G43,G77,0.002867
7830,G86,G77,0.002765
