,source,target,value
18,G94,G72,0.33114
91,G24,G72,0.101468
136,G3,G72,0.073084
312,G2,G72,0.038233
447,G71,G72,0.028981
1329,G65,G72,0.013162
1396,G58,G72,0.012654
1427,G15,G72,0.012453
1528,G87,G72,0.011828
1539,G90,G72,0.011796
1606,G38,G72,0.01152
1632,G100,G72,0.011379
2106,G96,G72,0.00956
2186,G16,G72,0.009301
2364,G79,G72,0.008786
2562,G77,G72,0.008283
2763,G83,G72,0.007876
2856,G74,G72,0.007691
3205,G89,G72,0.007111
3518,G54,G72,0.006632
3731,G18,G72,0.00631
3758,G23,G72,0.006272
4282,G84,G72,0.005674
4391,G14,G72,0.005565
4499,G50,G72,0.005447
4589,G31,G72,0.005358
4759,G56,G72,0.005186
4906,G82,G72,0.005037
4974,G61,G72,0.004984
5025,G19,G72,0.004933
5178,G53,G72,0.004787
5404,G21,G72,0.004597
5479,G17,G72,0.004535
5551,G32,G72,0.004477
5571,G20,G72,0.004456
5611,G40,G72,0.004426
5619,G48,G72,0.004421
5677,G29,G72,0.004378
5698,G51,G72,0.004365
5732,G36,G72,0.004342
5887,G59,G72,0.004225
5900,G86,G72,0.004215
5919,G5,G72,0.004205
5936,G64,G72,0.004191
5947,G52,G72,0.004182
6014,G4,G72,0.004127
6353,G9,G72,0.003862
6387,G73,G72,0.003839
6399,G55,G72,0.003832
6537,G92,G72,0.003741
6627,G95,G72,0.003677
6660,G22,G72,0.003656
6733,G99,G72,0.003597
6747,G76,G72,0.003586
6913,G67,G72,0.003456
6977,G28,G72,0.003401
7072,G98,G72,0.003332
7086,G68,G72,0.003319
7093,G11,G72,0.003316
7258,G39,G72,0.003194
7476,G97,G72,0.003032
7545,G13,G72,0.002975
7554,G78,G72,0.00297
7558,G43,G72,0.002968
7642,G6,G72,0.002912
7697,G34,G72,0.002862
7726,G30,G72,0.002842
7812,G57,G72,0.002776
7913,G12,G72,0.002704
7949,G47,G72,0.002676
8042,G60,G72,0.002603
8066,G81,G72,0.002593
8175,G7,G72,0.002497
8176,G25,G72,0.002496
8218,G88,G72,0.002459
8225,G45,G72,0.00245
8250,G8,G72,0.002431
8365,G33,G72,0.002338
8424,G27,G72,0.002291
8427,G10,G72,0.002289
8476,G62,G72,0.00225
8512,G37,G72,0.002217
8551,G93,G72,0.002188
8635,G75,G72,0.002107
8681,G35,G72,0.002069
8723,G42,G72,0.002032
8746,G85,G72,0.002012
8779,G46,G72,0.001987
8867,G26,G72,0.001908
8932,G80,G72,0.001828
9080,G49,G72,0.001653
9125,G41,G72,0.001602
9152,G70,G72,0.001568
9166,G1,G72,0.001545
9184,G66,G72,0.001526
9190,G91,G72,0.00152
9221,G63,G72,0.001484
9390,G44,G72,0.00129
9432,G69,G72,0.001234
