,source,target,value
28,G34,G81,0.283549
30,G40,G81,0.26707
316,G24,G81,0.038038
680,G77,G81,0.02108
1654,G16,G81,0.011294
1731,G97,G81,0.010935
1884,G27,G81,0.010347
2023,G41,G81,0.009798
3190,G42,G81,0.007134
3631,G50,G81,0.006458
3787,G8,G81,0.006245
3996,G94,G81,0.005989
4036,G61,G81,0.00594
4129,G5,G81,0.005834
4152,G12,G81,0.00581
4160,G11,G81,0.005806
4224,G65,G81,0.00574
4349,G48,G81,0.00561
4363,G84,G81,0.005591
4463,G64,G81,0.005494
4519,G17,G81,0.005432
4562,G6,G81,0.005381
4729,G90,G81,0.005216
5019,G67,G81,0.004937
5028,G9,G81,0.004932
5068,G33,G81,0.004883
5157,G7,G81,0.0048
5374,G63,G81,0.004623
5453,G86,G81,0.004564
5522,G98,G81,0.004505
5552,G15,G81,0.004475
5635,G19,G81,0.004408
5790,G72,G81,0.004299
5867,G4,G81,0.004242
5902,G59,G81,0.004214
5915,G21,G81,0.004207
5971,G54,G81,0.004165
6003,G73,G81,0.004136
6013,G66,G81,0.004128
6119,G49,G81,0.004052
6136,G88,G81,0.004039
6189,G20,G81,0.003981
6214,G18,G81,0.003961
6232,G26,G81,0.003947
6266,G78,G81,0.003925
6347,G29,G81,0.003866
6474,G83,G81,0.003786
6488,G35,G81,0.003774
6567,G96,G81,0.003723
6626,G38,G81,0.003679
6694,G55,G81,0.003627
6767,G99,G81,0.003566
6792,G57,G81,0.003548
6798,G44,G81,0.003542
6820,G13,G81,0.003523
6920,G14,G81,0.003448
6953,G56,G81,0.00342
7021,G39,G81,0.003361
7176,G80,G81,0.00326
7179,G3,G81,0.003256
7208,G43,G81,0.00323
7233,G22,G81,0.003211
7299,G92,G81,0.003164
7340,G45,G81,0.003132
7343,G95,G81,0.003131
7384,G93,G81,0.003104
7512,G100,G81,0.003004
7523,G91,G81,0.002995
7557,G28,G81,0.002969
7575,G89,G81,0.002954
7583,G60,G81,0.00295
7592,G37,G81,0.002945
7622,G31,G81,0.002924
7721,G74,G81,0.002846
7817,G47,G81,0.002774
7819,G52,G81,0.002772
7890,G62,G81,0.002713
7899,G46,G81,0.002708
8036,G68,G81,0.002606
8086,G58,G81,0.00258
8105,G69,G81,0.002562
8182,G70,G81,0.002494
8233,G36,G81,0.002442
8426,G79,G81,0.002289
8462,G85,G81,0.00226
8638,G2,G81,0.002104
8661,G87,G81,0.00209
8688,G53,G81,0.002065
8784,G75,G81,0.001983
8828,G30,G81,0.001939
8881,G82,G81,0.001889
8894,G76,G81,0.001872
8931,G23,G81,0.001828
8937,G25,G81,0.001822
8950,G10,G81,0.001807
9067,G32,G81,0.001664
9071,G51,G81,0.001657
9119,G1,G81,0.001609
9142,G71,G81,0.00158
